rank	score	gene_symbol	gene_identifier
73.0	0.0168	HS2ST1	ENSG00000153936
74.0	0.0167	TTC5	ENSG00000136319
76.0	0.0166	NKX2-1	ENSG00000136352
76.0	0.0166	ARID1B	ENSG00000049618
77.0	0.0165	THUMPD1	ENSG00000066654
78.0	0.0164	ASXL1	ENSG00000171456
80.0	0.0162	KATNB1	ENSG00000140854
80.0	0.0162	RELN	ENSG00000189056
88.0	0.0161	ARNT2	ENSG00000172379
88.0	0.0161	FGFR1	ENSG00000077782
88.0	0.0161	HESX1	ENSG00000163666
88.0	0.0161	OTX2	ENSG00000165588
88.0	0.0161	PROKR2	ENSG00000101292
88.0	0.0161	SOX2	ENSG00000181449
88.0	0.0161	SOX3	ENSG00000134595
88.0	0.0161	SCYL2	ENSG00000136021
89.0	0.016	NFIA	ENSG00000162599
91.0	0.0159	DCX	ENSG00000077279
91.0	0.0159	H3-3A	ENSG00000163041
93.0	0.0156	HECTD4	ENSG00000173064
93.0	0.0156	ACTB	ENSG00000075624
113.0	0.0155	PIEZO2	ENSG00000154864
113.0	0.0155	CDON	ENSG00000064309
113.0	0.0155	CRIPTO	ENSG00000241186
113.0	0.0155	DISP1	ENSG00000154309
113.0	0.0155	DLL1	ENSG00000198719
113.0	0.0155	FGF8	ENSG00000107831
113.0	0.0155	FOXH1	ENSG00000160973
113.0	0.0155	GAS1	ENSG00000180447
113.0	0.0155	GLI2	ENSG00000074047
113.0	0.0155	NODAL	ENSG00000156574
113.0	0.0155	PLCH1	ENSG00000114805
113.0	0.0155	PTCH1	ENSG00000185920
113.0	0.0155	SHH	ENSG00000164690
113.0	0.0155	SIX3	ENSG00000138083
113.0	0.0155	SMC1A	ENSG00000072501
113.0	0.0155	STAG2	ENSG00000101972
113.0	0.0155	STIL	ENSG00000123473
113.0	0.0155	TGIF1	ENSG00000177426
113.0	0.0155	ZIC2	ENSG00000043355
113.0	0.0155	BUB1B	ENSG00000156970
121.0	0.0154	ARID1A	ENSG00000117713
121.0	0.0154	ARID2	ENSG00000189079
121.0	0.0154	DPF2	ENSG00000133884
121.0	0.0154	SMARCB1	ENSG00000099956
121.0	0.0154	SMARCC2	ENSG00000139613
121.0	0.0154	SMARCE1	ENSG00000073584
121.0	0.0154	SOX11	ENSG00000176887
121.0	0.0154	SOX4	ENSG00000124766
123.0	0.0153	YY1	ENSG00000100811
123.0	0.0153	ZNF462	ENSG00000148143
125.0	0.0151	CLCN3	ENSG00000109572
125.0	0.0151	PDHA1	ENSG00000131828
126.0	0.015	TUBA1A	ENSG00000167552
127.0	0.0149	ANKLE2	ENSG00000176915
129.0	0.0147	KANSL1	ENSG00000120071
129.0	0.0147	CAMSAP1	ENSG00000130559
130.0	0.0146	FRMD4A	ENSG00000151474
131.0	0.0145	PDHX	ENSG00000110435
132.0	0.0144	MED25	ENSG00000104973
135.0	0.0142	FH	ENSG00000091483
135.0	0.0142	DCC	ENSG00000187323
135.0	0.0142	CNOT1	ENSG00000125107
139.0	0.0141	KIF14	ENSG00000118193
139.0	0.0141	NPHP1	ENSG00000144061
139.0	0.0141	RPGRIP1L	ENSG00000103494
139.0	0.0141	TMEM237	ENSG00000155755
140.0	0.014	INTS11	ENSG00000127054
141.0	0.0138	CDC40	ENSG00000168438
142.0	0.0136	TUBB2B	ENSG00000137285
144.0	0.0134	DHX16	ENSG00000204560
144.0	0.0134	BRPF1	ENSG00000156983
145.0	0.0133	PPIL1	ENSG00000137168
146.0	0.0132	EFNB1	ENSG00000090776
147.0	0.0129	POMT1	ENSG00000130714
148.0	0.0128	MPDZ	ENSG00000107186
149.0	0.0127	SLC6A9	ENSG00000196517
155.0	0.0126	AHI1	ENSG00000135541
155.0	0.0126	CEP120	ENSG00000168944
155.0	0.0126	CEP41	ENSG00000106477
155.0	0.0126	INPP5E	ENSG00000148384
155.0	0.0126	MKS1	ENSG00000011143
155.0	0.0126	HNRNPK	ENSG00000165119
157.0	0.0124	KDM4B	ENSG00000127663
157.0	0.0124	PDHB	ENSG00000168291
158.0	0.0123	C12orf57	ENSG00000111678
160.0	0.0122	KDM3B	ENSG00000120733
160.0	0.0122	CDH2	ENSG00000170558
163.0	0.0121	ELP2	ENSG00000134759
163.0	0.0121	MID1	ENSG00000101871
163.0	0.0121	L1CAM	ENSG00000198910
165.0	0.0119	SLC25A1	ENSG00000100075
165.0	0.0119	OTUD5	ENSG00000068308
166.0	0.0117	STRADA	ENSG00000266173
167.0	0.0116	LONP1	ENSG00000196365
170.0	0.0115	NR2F1	ENSG00000175745
170.0	0.0115	CPT2	ENSG00000157184
170.0	0.0115	DDX3X	ENSG00000215301
175.0	0.0114	ERCC6	ENSG00000225830
175.0	0.0114	ERCC6-PGBD3	ENSG00000258838
175.0	0.0114	ARMC9	ENSG00000135931
175.0	0.0114	CWF19L1	ENSG00000095485
175.0	0.0114	ZDHHC9	ENSG00000188706
176.0	0.0113	CDK5	ENSG00000164885
178.0	0.0112	LRP2	ENSG00000081479
178.0	0.0112	IQSEC1	ENSG00000144711
181.0	0.0111	HNRNPR	ENSG00000125944
181.0	0.0111	CREBBP	ENSG00000005339
181.0	0.0111	KRAS	ENSG00000133703
182.0	0.011	GALNT2	ENSG00000143641
185.0	0.0109	PLXNA1	ENSG00000114554
185.0	0.0109	LMNB2	ENSG00000176619
185.0	0.0109	AGO1	ENSG00000092847
188.0	0.0108	NALCN	ENSG00000102452
188.0	0.0108	UNC80	ENSG00000144406
188.0	0.0108	PEX13	ENSG00000162928
190.0	0.0107	NFIX	ENSG00000008441
190.0	0.0107	TLK2	ENSG00000146872
217.0	0.0106	RAC3	ENSG00000169750
217.0	0.0106	KMT2C	ENSG00000055609
217.0	0.0106	B3GLCT	ENSG00000187676
217.0	0.0106	FLI1	ENSG00000151702
217.0	0.0106	CDK5RAP2	ENSG00000136861
217.0	0.0106	CDK6	ENSG00000105810
217.0	0.0106	CENPE	ENSG00000138778
217.0	0.0106	CENPJ	ENSG00000151849
217.0	0.0106	CEP135	ENSG00000174799
217.0	0.0106	CEP152	ENSG00000103995
217.0	0.0106	CEP63	ENSG00000182923
217.0	0.0106	COPB2	ENSG00000184432
217.0	0.0106	KNL1	ENSG00000137812
217.0	0.0106	MCM7	ENSG00000166508
217.0	0.0106	MCPH1	ENSG00000147316
217.0	0.0106	METTL5	ENSG00000138382
217.0	0.0106	MFSD2A	ENSG00000168389
217.0	0.0106	NCAPD3	ENSG00000151503
217.0	0.0106	NUP37	ENSG00000075188
217.0	0.0106	PHC1	ENSG00000111752
217.0	0.0106	SARS1	ENSG00000031698
217.0	0.0106	SASS6	ENSG00000156876
217.0	0.0106	TAF13	ENSG00000197780
217.0	0.0106	TRAPPC10	ENSG00000160218
217.0	0.0106	TRAPPC14	ENSG00000146826
217.0	0.0106	WARS1	ENSG00000140105
217.0	0.0106	WDR62	ENSG00000075702
221.0	0.0104	FKRP	ENSG00000181027
221.0	0.0104	PGAP2	ENSG00000148985
221.0	0.0104	EIF3F	ENSG00000175390
221.0	0.0104	PEX2	ENSG00000164751
241.0	0.0103	TAOK1	ENSG00000160551
241.0	0.0103	B3GALNT2	ENSG00000162885
241.0	0.0103	B4GAT1	ENSG00000174684
241.0	0.0103	COL4A1	ENSG00000187498
241.0	0.0103	CRPPA	ENSG00000214960
241.0	0.0103	DAG1	ENSG00000173402
241.0	0.0103	FKTN	ENSG00000106692
241.0	0.0103	LARGE1	ENSG00000133424
241.0	0.0103	POMGNT1	ENSG00000085998
241.0	0.0103	POMGNT2	ENSG00000144647
241.0	0.0103	POMT2	ENSG00000009830
241.0	0.0103	RXYLT1	ENSG00000118600
241.0	0.0103	CPLX1	ENSG00000168993
241.0	0.0103	CTBP1	ENSG00000159692
241.0	0.0103	LETM1	ENSG00000168924
241.0	0.0103	NELFA	ENSG00000185049
241.0	0.0103	NSD2	ENSG00000109685
241.0	0.0103	PIGG	ENSG00000174227
241.0	0.0103	DHCR24	ENSG00000116133
241.0	0.0103	AFG2A	ENSG00000145375
243.0	0.0102	FOXG1	ENSG00000176165
243.0	0.0102	KIF26A	ENSG00000066735
245.0	0.0101	MRPS25	ENSG00000131368
245.0	0.0101	LMNB1	ENSG00000113368
250.0	0.01	PTCHD1	ENSG00000165186
250.0	0.01	TMEM106B	ENSG00000106460
250.0	0.01	GPC3	ENSG00000147257
250.0	0.01	GPC4	ENSG00000076716
250.0	0.01	EPRS1	ENSG00000136628
253.0	0.0099	GNB5	ENSG00000069966
253.0	0.0099	TRAF7	ENSG00000131653
253.0	0.0099	SLC6A8	ENSG00000130821
256.0	0.0098	AHDC1	ENSG00000126705
256.0	0.0098	DCPS	ENSG00000110063
256.0	0.0098	LINGO1	ENSG00000169783
257.0	0.0097	HNRNPC	ENSG00000092199
260.0	0.0096	CHKA	ENSG00000110721
260.0	0.0096	DOLK	ENSG00000175283
260.0	0.0096	SUZ12	ENSG00000178691
261.0	0.0095	QRICH1	ENSG00000198218
267.0	0.0094	OSTM1	ENSG00000081087
267.0	0.0094	PIGP	ENSG00000185808
267.0	0.0094	PIGN	ENSG00000197563
267.0	0.0094	FLVCR2	ENSG00000119686
267.0	0.0094	CHAT	ENSG00000070748
267.0	0.0094	SLC18A3	ENSG00000187714
270.0	0.0093	GRIA4	ENSG00000152578
270.0	0.0093	BMP4	ENSG00000125378
270.0	0.0093	ALG2	ENSG00000119523
275.0	0.0092	CDC42BPB	ENSG00000198752
275.0	0.0092	EML1	ENSG00000066629
275.0	0.0092	SUPT16H	ENSG00000092201
275.0	0.0092	SCAF4	ENSG00000156304
275.0	0.0092	NDUFS4	ENSG00000164258
281.0	0.0091	CHD8	ENSG00000100888
281.0	0.0091	DNM1L	ENSG00000087470
281.0	0.0091	SET	ENSG00000119335
281.0	0.0091	SETD1A	ENSG00000099381
281.0	0.0091	MBTPS2	ENSG00000012174
281.0	0.0091	SDHB	ENSG00000117118
286.0	0.009	CSF1R	ENSG00000182578
286.0	0.009	FOXA2	ENSG00000125798
286.0	0.009	LHX4	ENSG00000121454
286.0	0.009	POU1F1	ENSG00000064835
286.0	0.009	PROP1	ENSG00000175325
288.0	0.0089	GRIN2B	ENSG00000273079
288.0	0.0089	PYCR1	ENSG00000183010
294.0	0.0088	ADARB1	ENSG00000197381
294.0	0.0088	ZNF335	ENSG00000198026
294.0	0.0088	SRRM2	ENSG00000167978
294.0	0.0088	ZNF699	ENSG00000196110
294.0	0.0088	TANC2	ENSG00000170921
294.0	0.0088	FANCI	ENSG00000140525
298.0	0.0087	VPS4A	ENSG00000132612
298.0	0.0087	PTDSS1	ENSG00000156471
298.0	0.0087	ACADS	ENSG00000122971
298.0	0.0087	ALG11	ENSG00000253710
303.0	0.0086	DLAT	ENSG00000150768
303.0	0.0086	ZIC1	ENSG00000152977
303.0	0.0086	BCL11B	ENSG00000127152
303.0	0.0086	ATP9A	ENSG00000054793
303.0	0.0086	TTI1	ENSG00000101407
310.0	0.0085	SPTBN4	ENSG00000160460
310.0	0.0085	DYRK1A	ENSG00000157540
310.0	0.0085	PAK1	ENSG00000149269
310.0	0.0085	BRAT1	ENSG00000106009
310.0	0.0085	SLC1A4	ENSG00000115902
310.0	0.0085	LIAS	ENSG00000121897
310.0	0.0085	TRAPPC6B	ENSG00000182400
315.0	0.0084	DDX59	ENSG00000118197
315.0	0.0084	SSR4	ENSG00000180879
315.0	0.0084	HIVEP2	ENSG00000010818
315.0	0.0084	GGT1	ENSG00000100031
315.0	0.0084	RECQL4	ENSG00000160957
322.0	0.0083	KMT2E	ENSG00000005483
322.0	0.0083	TP53RK	ENSG00000172315
322.0	0.0083	P4HTM	ENSG00000178467
322.0	0.0083	CUL3	ENSG00000036257
322.0	0.0083	YME1L1	ENSG00000136758
322.0	0.0083	DPH1	ENSG00000108963
322.0	0.0083	DPH2	ENSG00000132768
330.0	0.0082	MACF1	ENSG00000127603
330.0	0.0082	TCF20	ENSG00000100207
330.0	0.0082	DEAF1	ENSG00000177030
330.0	0.0082	TRRAP	ENSG00000196367
330.0	0.0082	CNTNAP2	ENSG00000174469
330.0	0.0082	KIF7	ENSG00000166813
330.0	0.0082	YIF1B	ENSG00000167645
330.0	0.0082	SLC1A2	ENSG00000110436
335.0	0.0081	UBA5	ENSG00000081307
335.0	0.0081	AMFR	ENSG00000159461
335.0	0.0081	GRIK2	ENSG00000164418
335.0	0.0081	ACSF3	ENSG00000176715
335.0	0.0081	PGAP3	ENSG00000161395
343.0	0.008	AUTS2	ENSG00000158321
343.0	0.008	TUBB4A	ENSG00000104833
343.0	0.008	MTHFS	ENSG00000136371
343.0	0.008	WDR4	ENSG00000160193
343.0	0.008	GMPPB	ENSG00000173540
343.0	0.008	GOT2	ENSG00000125166
343.0	0.008	MAGEL2	ENSG00000254585
343.0	0.008	ANKRD17	ENSG00000132466
348.0	0.0079	ERCC5	ENSG00000134899
348.0	0.0079	SPOP	ENSG00000121067
348.0	0.0079	MED27	ENSG00000160563
348.0	0.0079	TET3	ENSG00000187605
348.0	0.0079	KCNJ6	ENSG00000157542
357.0	0.0078	ASPA	ENSG00000108381
357.0	0.0078	RFT1	ENSG00000163933
357.0	0.0078	ZBTB7A	ENSG00000178951
357.0	0.0078	NHLRC2	ENSG00000196865
357.0	0.0078	PAK3	ENSG00000077264
357.0	0.0078	CHD3	ENSG00000170004
357.0	0.0078	LRPPRC	ENSG00000138095
357.0	0.0078	UGP2	ENSG00000169764
357.0	0.0078	LAMB2	ENSG00000172037
368.0	0.0077	CARS1	ENSG00000110619
368.0	0.0077	GFM1	ENSG00000168827
368.0	0.0077	NTRK2	ENSG00000148053
368.0	0.0077	RORA	ENSG00000069667
368.0	0.0077	NOVA2	ENSG00000104967
368.0	0.0077	RAP1GDS1	ENSG00000138698
368.0	0.0077	POLRMT	ENSG00000099821
368.0	0.0077	POLR3A	ENSG00000148606
368.0	0.0077	CACNA2D1	ENSG00000153956
368.0	0.0077	HNRNPH2	ENSG00000126945
368.0	0.0077	MFF	ENSG00000168958
378.0	0.0076	DDC	ENSG00000132437
378.0	0.0076	SEC31A	ENSG00000138674
378.0	0.0076	SUCLA2	ENSG00000136143
378.0	0.0076	CPSF3	ENSG00000119203
378.0	0.0076	FZR1	ENSG00000105325
378.0	0.0076	WAC	ENSG00000095787
378.0	0.0076	GRIN2A	ENSG00000183454
378.0	0.0076	RMND1	ENSG00000155906
378.0	0.0076	COG4	ENSG00000103051
378.0	0.0076	GPT2	ENSG00000166123
390.0	0.0075	HK1	ENSG00000156515
390.0	0.0075	CDKL5	ENSG00000008086
390.0	0.0075	GABBR2	ENSG00000136928
390.0	0.0075	MECP2	ENSG00000169057
390.0	0.0075	NTNG1	ENSG00000162631
390.0	0.0075	KARS1	ENSG00000065427
390.0	0.0075	UBE3A	ENSG00000114062
390.0	0.0075	PPFIBP1	ENSG00000110841
390.0	0.0075	DOHH	ENSG00000129932
390.0	0.0075	EBF3	ENSG00000108001
390.0	0.0075	MAPRE2	ENSG00000166974
390.0	0.0075	AASS	ENSG00000008311
402.0	0.0074	FGFR2	ENSG00000066468
402.0	0.0074	NARS1	ENSG00000134440
402.0	0.0074	CACNA1I	ENSG00000100346
402.0	0.0074	GRIN2D	ENSG00000105464
402.0	0.0074	SOX5	ENSG00000134532
402.0	0.0074	WDR26	ENSG00000162923
402.0	0.0074	DPYS	ENSG00000147647
402.0	0.0074	NEXMIF	ENSG00000050030
402.0	0.0074	MTR	ENSG00000116984
402.0	0.0074	SYNGAP1	ENSG00000197283
402.0	0.0074	OTUD6B	ENSG00000155100
402.0	0.0074	NSD1	ENSG00000165671
419.0	0.0073	CACNA1B	ENSG00000148408
419.0	0.0073	KAT8	ENSG00000103510
419.0	0.0073	TELO2	ENSG00000100726
419.0	0.0073	ST3GAL5	ENSG00000115525
419.0	0.0073	AGO2	ENSG00000123908
419.0	0.0073	BCAS3	ENSG00000141376
419.0	0.0073	DALRD3	ENSG00000178149
419.0	0.0073	RALGAPA1	ENSG00000174373
419.0	0.0073	TBC1D24	ENSG00000162065
419.0	0.0073	TREX1	ENSG00000213689
419.0	0.0073	GNB1	ENSG00000078369
419.0	0.0073	UBAP2L	ENSG00000143569
419.0	0.0073	ZSWIM6	ENSG00000130449
419.0	0.0073	SVBP	ENSG00000177868
419.0	0.0073	WASF1	ENSG00000112290
419.0	0.0073	IARS1	ENSG00000196305
419.0	0.0073	OLIG2	ENSG00000205927
465.0	0.0072	NAGS	ENSG00000161653
465.0	0.0072	FIG4	ENSG00000112367
465.0	0.0072	AARS1	ENSG00000090861
465.0	0.0072	ACTL6B	ENSG00000077080
465.0	0.0072	AP3B2	ENSG00000103723
465.0	0.0072	ARV1	ENSG00000173409
465.0	0.0072	ATP1A2	ENSG00000018625
465.0	0.0072	ATP1A3	ENSG00000105409
465.0	0.0072	ATP6V1A	ENSG00000114573
465.0	0.0072	CACNA1A	ENSG00000141837
465.0	0.0072	CDK19	ENSG00000155111
465.0	0.0072	CELF2	ENSG00000048740
465.0	0.0072	CLTC	ENSG00000141367
465.0	0.0072	CNKSR2	ENSG00000149970
465.0	0.0072	CYFIP2	ENSG00000055163
465.0	0.0072	DHDDS	ENSG00000117682
465.0	0.0072	EEF1A2	ENSG00000101210
465.0	0.0072	FBXO28	ENSG00000143756
465.0	0.0072	FGF12	ENSG00000114279
465.0	0.0072	FGF13	ENSG00000129682
465.0	0.0072	GABRA2	ENSG00000151834
465.0	0.0072	GABRA5	ENSG00000186297
465.0	0.0072	GABRB2	ENSG00000145864
465.0	0.0072	GABRG2	ENSG00000113327
465.0	0.0072	HCN1	ENSG00000164588
465.0	0.0072	KCNA2	ENSG00000177301
465.0	0.0072	KCNB1	ENSG00000158445
465.0	0.0072	NECAP1	ENSG00000089818
465.0	0.0072	NUS1	ENSG00000153989
465.0	0.0072	PACS2	ENSG00000179364
465.0	0.0072	PARS2	ENSG00000162396
465.0	0.0072	PPP3CA	ENSG00000138814
465.0	0.0072	SCN3A	ENSG00000153253
465.0	0.0072	SCN8A	ENSG00000196876
465.0	0.0072	SLC13A5	ENSG00000141485
465.0	0.0072	SYNJ1	ENSG00000159082
465.0	0.0072	SZT2	ENSG00000198198
465.0	0.0072	TRAK1	ENSG00000182606
465.0	0.0072	WWOX	ENSG00000186153
465.0	0.0072	YWHAG	ENSG00000170027
465.0	0.0072	UBE3B	ENSG00000151148
465.0	0.0072	SLC16A2	ENSG00000147100
465.0	0.0072	TBL1XR1	ENSG00000177565
465.0	0.0072	SPR	ENSG00000116096
465.0	0.0072	MTFMT	ENSG00000103707
465.0	0.0072	CAMK2A	ENSG00000070808
478.0	0.0071	USP7	ENSG00000187555
478.0	0.0071	PPP1R12A	ENSG00000058272
478.0	0.0071	NAT8L	ENSG00000185818
478.0	0.0071	TNPO2	ENSG00000105576
478.0	0.0071	FBXO11	ENSG00000138081
478.0	0.0071	MEF2C	ENSG00000081189
478.0	0.0071	TRIP12	ENSG00000153827
478.0	0.0071	FRMD5	ENSG00000171877
478.0	0.0071	COG5	ENSG00000164597
478.0	0.0071	SATB1	ENSG00000182568
478.0	0.0071	CHAMP1	ENSG00000198824
478.0	0.0071	MARS1	ENSG00000166986
478.0	0.0071	BPTF	ENSG00000171634
492.0	0.007	NACC1	ENSG00000160877
492.0	0.007	TAF1	ENSG00000147133
492.0	0.007	RSRC1	ENSG00000174891
492.0	0.007	ZMIZ1	ENSG00000108175
492.0	0.007	CAMK2B	ENSG00000058404
492.0	0.007	THOC2	ENSG00000125676
492.0	0.007	TEFM	ENSG00000172171
492.0	0.007	EP300	ENSG00000100393
492.0	0.007	ATG7	ENSG00000197548
492.0	0.007	RAB11B	ENSG00000185236
492.0	0.007	LIPT2	ENSG00000175536
492.0	0.007	HECW2	ENSG00000138411
492.0	0.007	GLI3	ENSG00000106571
492.0	0.007	NTNG2	ENSG00000196358
504.0	0.0069	GNAI1	ENSG00000127955
504.0	0.0069	GCSH	ENSG00000140905
504.0	0.0069	MRPS34	ENSG00000074071
504.0	0.0069	AP4B1	ENSG00000134262
504.0	0.0069	IREB2	ENSG00000136381
504.0	0.0069	SERAC1	ENSG00000122335
504.0	0.0069	EN1	ENSG00000163064
504.0	0.0069	NEDD4L	ENSG00000049759
504.0	0.0069	INPP5K	ENSG00000132376
504.0	0.0069	POGZ	ENSG00000143442
504.0	0.0069	PLP1	ENSG00000123560
504.0	0.0069	NAPB	ENSG00000125814
518.0	0.0068	MN1	ENSG00000169184
518.0	0.0068	MDH2	ENSG00000146701
518.0	0.0068	AP1S2	ENSG00000182287
518.0	0.0068	KIF5A	ENSG00000155980
518.0	0.0068	TMEM222	ENSG00000186501
518.0	0.0068	CSNK2A1	ENSG00000101266
518.0	0.0068	DLD	ENSG00000091140
518.0	0.0068	LAGE3	ENSG00000196976
518.0	0.0068	CTNNB1	ENSG00000168036
518.0	0.0068	PUF60	ENSG00000179950
518.0	0.0068	PPP2CA	ENSG00000113575
518.0	0.0068	H4C5	ENSG00000198518
518.0	0.0068	HDAC4	ENSG00000068024
518.0	0.0068	SUFU	ENSG00000107882
535.0	0.0067	UPB1	ENSG00000100024
535.0	0.0067	CTNNA2	ENSG00000066032
535.0	0.0067	PMPCB	ENSG00000105819
535.0	0.0067	KCNN2	ENSG00000080709
535.0	0.0067	DHX30	ENSG00000132153
535.0	0.0067	AGTPBP1	ENSG00000135049
535.0	0.0067	EXOSC3	ENSG00000107371
535.0	0.0067	EXOSC8	ENSG00000120699
535.0	0.0067	EXOSC9	ENSG00000123737
535.0	0.0067	SLC25A46	ENSG00000164209
535.0	0.0067	VRK1	ENSG00000100749
535.0	0.0067	MPV17	ENSG00000115204
535.0	0.0067	DHPS	ENSG00000095059
535.0	0.0067	UFM1	ENSG00000120686
535.0	0.0067	VARS1	ENSG00000204394
535.0	0.0067	MBD5	ENSG00000204406
535.0	0.0067	ALG8	ENSG00000159063
548.0	0.0066	TCF4	ENSG00000196628
548.0	0.0066	EIF4A2	ENSG00000156976
548.0	0.0066	BAP1	ENSG00000163930
548.0	0.0066	DTYMK	ENSG00000168393
548.0	0.0066	CRLS1	ENSG00000088766
548.0	0.0066	LMBRD2	ENSG00000164187
548.0	0.0066	TMEM163	ENSG00000152128
548.0	0.0066	RARS1	ENSG00000113643
548.0	0.0066	EXT2	ENSG00000151348
548.0	0.0066	FOXRED1	ENSG00000110074
548.0	0.0066	KMT2B	ENSG00000272333
548.0	0.0066	NDUFA2	ENSG00000131495
548.0	0.0066	HEPACAM	ENSG00000165478
562.0	0.0065	PNPO	ENSG00000108439
562.0	0.0065	WASHC4	ENSG00000136051
562.0	0.0065	FOXP1	ENSG00000114861
562.0	0.0065	MRAS	ENSG00000158186
562.0	0.0065	SUCLG1	ENSG00000163541
562.0	0.0065	ASXL3	ENSG00000141431
562.0	0.0065	HSPA9	ENSG00000113013
562.0	0.0065	SDHD	ENSG00000204370
562.0	0.0065	SDHA	ENSG00000073578
562.0	0.0065	SDHAF1	ENSG00000205138
562.0	0.0065	SLITRK2	ENSG00000185985
562.0	0.0065	FBXW7	ENSG00000109670
562.0	0.0065	KDM1A	ENSG00000004487
562.0	0.0065	SYT1	ENSG00000067715
594.0	0.0064	IER3IP1	ENSG00000134049
594.0	0.0064	ITPA	ENSG00000125877
594.0	0.0064	GLYCTK	ENSG00000168237
594.0	0.0064	PPP2R5D	ENSG00000112640
594.0	0.0064	GRIN1	ENSG00000176884
594.0	0.0064	GEMIN4	ENSG00000179409
594.0	0.0064	UBE3C	ENSG00000009335
594.0	0.0064	CACNA1C	ENSG00000151067
594.0	0.0064	RAI1	ENSG00000108557
594.0	0.0064	STT3A	ENSG00000134910
594.0	0.0064	WLS	ENSG00000116729
594.0	0.0064	TBCK	ENSG00000145348
594.0	0.0064	LAMA2	ENSG00000196569
594.0	0.0064	CLN5	ENSG00000102805
594.0	0.0064	CTSD	ENSG00000117984
594.0	0.0064	DNAJC5	ENSG00000101152
594.0	0.0064	GRN	ENSG00000030582
594.0	0.0064	TPP1	ENSG00000166340
594.0	0.0064	VPS11	ENSG00000160695
594.0	0.0064	ATP5F1A	ENSG00000152234
594.0	0.0064	ATP5F1D	ENSG00000099624
594.0	0.0064	ATP5F1E	ENSG00000124172
594.0	0.0064	ATP5MK	ENSG00000173915
594.0	0.0064	ATPAF1	ENSG00000123472
594.0	0.0064	ATPAF2	ENSG00000171953
