rank	score	gene_symbol	gene_identifier
81.0	0.0197	TAF6	ENSG00000106290
81.0	0.0197	AGGF1	ENSG00000164252
82.0	0.0196	DTYMK	ENSG00000168393
89.0	0.0195	EIF2AK3	ENSG00000172071
89.0	0.0195	KCNA4	ENSG00000182255
89.0	0.0195	PQBP1	ENSG00000102103
89.0	0.0195	RAD50	ENSG00000113522
89.0	0.0195	TP53	ENSG00000141510
89.0	0.0195	TRIP13	ENSG00000071539
89.0	0.0195	PAK3	ENSG00000077264
92.0	0.0194	HOXA11	ENSG00000005073
92.0	0.0194	KYNU	ENSG00000115919
92.0	0.0194	BRCA2	ENSG00000139618
93.0	0.0193	NSUN2	ENSG00000037474
94.0	0.0192	SRRM2	ENSG00000167978
95.0	0.019	TRMT10A	ENSG00000145331
96.0	0.0189	COL1A1	ENSG00000108821
98.0	0.0188	SLC35C1	ENSG00000181830
98.0	0.0188	RFT1	ENSG00000163933
101.0	0.0187	IGF1R	ENSG00000140443
101.0	0.0187	KCNMA1	ENSG00000156113
101.0	0.0187	CCDC8	ENSG00000169515
102.0	0.0186	MEIS2	ENSG00000134138
106.0	0.0185	GJA1	ENSG00000152661
106.0	0.0185	GJB3	ENSG00000188910
106.0	0.0185	GJB4	ENSG00000189433
106.0	0.0185	KDSR	ENSG00000119537
108.0	0.0184	MSMO1	ENSG00000052802
108.0	0.0184	L1CAM	ENSG00000198910
110.0	0.0183	INTS8	ENSG00000164941
110.0	0.0183	PEX5	ENSG00000139197
111.0	0.0182	MTFMT	ENSG00000103707
115.0	0.0179	AFF2	ENSG00000155966
115.0	0.0179	TOP3A	ENSG00000177302
115.0	0.0179	UBR1	ENSG00000159459
115.0	0.0179	PAPPA2	ENSG00000116183
119.0	0.0176	MCPH1	ENSG00000147316
119.0	0.0176	RSPO2	ENSG00000147655
119.0	0.0176	SHH	ENSG00000164690
119.0	0.0176	STAG2	ENSG00000101972
121.0	0.0175	DIAPH1	ENSG00000131504
121.0	0.0175	AP1S2	ENSG00000182287
122.0	0.0174	NBN	ENSG00000104320
123.0	0.0173	ARSL	ENSG00000157399
126.0	0.0172	SET	ENSG00000119335
126.0	0.0172	IDS	ENSG00000010404
126.0	0.0172	SLC6A8	ENSG00000130821
127.0	0.0171	COX8A	ENSG00000176340
130.0	0.0169	AFF4	ENSG00000072364
130.0	0.0169	PISD	ENSG00000241878
130.0	0.0169	DNA2	ENSG00000138346
137.0	0.0168	HCCS	ENSG00000004961
137.0	0.0168	TUBB4A	ENSG00000104833
137.0	0.0168	ARX	ENSG00000004848
137.0	0.0168	AP4S1	ENSG00000100478
137.0	0.0168	EFL1	ENSG00000140598
137.0	0.0168	ATRX	ENSG00000085224
137.0	0.0168	HAAO	ENSG00000162882
139.0	0.0167	CTCF	ENSG00000102974
139.0	0.0167	FARSA	ENSG00000179115
141.0	0.0166	KIF11	ENSG00000138160
141.0	0.0166	MANF	ENSG00000145050
143.0	0.0165	HSPG2	ENSG00000142798
143.0	0.0165	STAT5B	ENSG00000173757
146.0	0.0164	ORC4	ENSG00000115947
146.0	0.0164	CENPT	ENSG00000102901
146.0	0.0164	QRICH1	ENSG00000198218
147.0	0.0163	LARP7	ENSG00000174720
148.0	0.0162	KIFBP	ENSG00000198954
150.0	0.0161	AARS1	ENSG00000090861
150.0	0.0161	GINS1	ENSG00000101003
151.0	0.016	RAB3GAP1	ENSG00000115839
163.0	0.0159	BMP15	ENSG00000130385
163.0	0.0159	BNC1	ENSG00000169594
163.0	0.0159	FSHR	ENSG00000170820
163.0	0.0159	MRPS22	ENSG00000175110
163.0	0.0159	MSH4	ENSG00000057468
163.0	0.0159	NR5A1	ENSG00000136931
163.0	0.0159	NUP107	ENSG00000111581
163.0	0.0159	POLR3H	ENSG00000100413
163.0	0.0159	PSMC3IP	ENSG00000131470
163.0	0.0159	SPIDR	ENSG00000164808
163.0	0.0159	ZSWIM7	ENSG00000214941
163.0	0.0159	ZBTB18	ENSG00000179456
164.0	0.0158	CDK5RAP2	ENSG00000136861
168.0	0.0157	DDB2	ENSG00000134574
168.0	0.0157	XPA	ENSG00000136936
168.0	0.0157	XPC	ENSG00000154767
168.0	0.0157	ANKLE2	ENSG00000176915
170.0	0.0156	CDT1	ENSG00000167513
170.0	0.0156	CBL	ENSG00000110395
172.0	0.0155	RAI1	ENSG00000108557
172.0	0.0155	TECPR2	ENSG00000196663
175.0	0.0154	DYRK1A	ENSG00000157540
175.0	0.0154	DKC1	ENSG00000130826
175.0	0.0154	BCOR	ENSG00000183337
178.0	0.0153	CAMK2B	ENSG00000058404
178.0	0.0153	COG5	ENSG00000164597
178.0	0.0153	SNAPC4	ENSG00000165684
184.0	0.0152	MRPS25	ENSG00000131368
184.0	0.0152	PCNA	ENSG00000132646
184.0	0.0152	P4HTM	ENSG00000178467
184.0	0.0152	SUCLA2	ENSG00000136143
184.0	0.0152	FBXO11	ENSG00000138081
184.0	0.0152	MVK	ENSG00000110921
186.0	0.0151	ARSB	ENSG00000113273
186.0	0.0151	GTF2E2	ENSG00000197265
189.0	0.015	FANCG	ENSG00000221829
189.0	0.015	CDC6	ENSG00000094804
189.0	0.015	CENPE	ENSG00000138778
201.0	0.0149	ATP5F1A	ENSG00000152234
201.0	0.0149	ATP5F1D	ENSG00000099624
201.0	0.0149	ATP5F1E	ENSG00000124172
201.0	0.0149	ATP5MK	ENSG00000173915
201.0	0.0149	ATPAF1	ENSG00000123472
201.0	0.0149	ATPAF2	ENSG00000171953
201.0	0.0149	MT-ATP6	ENSG00000198899
201.0	0.0149	MT-ATP8	ENSG00000228253
201.0	0.0149	TCF7L1	ENSG00000152284
201.0	0.0149	ALDH18A1	ENSG00000059573
201.0	0.0149	FOXD1	ENSG00000251493
201.0	0.0149	GALNT2	ENSG00000143641
205.0	0.0148	CKAP2L	ENSG00000169607
205.0	0.0148	INSR	ENSG00000171105
205.0	0.0148	HACE1	ENSG00000085382
205.0	0.0148	PHGDH	ENSG00000092621
215.0	0.0147	ATR	ENSG00000175054
215.0	0.0147	ATRIP	ENSG00000164053
215.0	0.0147	CENPJ	ENSG00000151849
215.0	0.0147	CEP152	ENSG00000103995
215.0	0.0147	NUP85	ENSG00000125450
215.0	0.0147	PCNT	ENSG00000160299
215.0	0.0147	PLK4	ENSG00000142731
215.0	0.0147	RBBP8	ENSG00000101773
215.0	0.0147	TRAIP	ENSG00000183763
215.0	0.0147	NALCN	ENSG00000102452
217.0	0.0146	WBP11	ENSG00000084463
217.0	0.0146	ANKRD11	ENSG00000167522
221.0	0.0145	POLRMT	ENSG00000099821
221.0	0.0145	CHKA	ENSG00000110721
221.0	0.0145	HCFC1	ENSG00000172534
221.0	0.0145	AASS	ENSG00000008311
225.0	0.0144	ATM	ENSG00000149311
225.0	0.0144	TAF13	ENSG00000197780
225.0	0.0144	NF1	ENSG00000196712
225.0	0.0144	RAB3GAP2	ENSG00000118873
228.0	0.0143	SIL1	ENSG00000120725
228.0	0.0143	DNAJC21	ENSG00000168724
228.0	0.0143	THUMPD1	ENSG00000066654
232.0	0.0142	KAT6B	ENSG00000156650
232.0	0.0142	OFD1	ENSG00000046651
232.0	0.0142	TBX6	ENSG00000149922
232.0	0.0142	SRCAP	ENSG00000080603
233.0	0.0141	RLIM	ENSG00000131263
284.0	0.014	ACTL6B	ENSG00000077080
284.0	0.014	AP3B2	ENSG00000103723
284.0	0.014	ARV1	ENSG00000173409
284.0	0.014	ATP1A2	ENSG00000018625
284.0	0.014	ATP1A3	ENSG00000105409
284.0	0.014	ATP6V1A	ENSG00000114573
284.0	0.014	CACNA1A	ENSG00000141837
284.0	0.014	CACNA1B	ENSG00000148408
284.0	0.014	CACNA2D1	ENSG00000153956
284.0	0.014	CDK19	ENSG00000155111
284.0	0.014	CELF2	ENSG00000048740
284.0	0.014	CLTC	ENSG00000141367
284.0	0.014	CNKSR2	ENSG00000149970
284.0	0.014	CYFIP2	ENSG00000055163
284.0	0.014	DALRD3	ENSG00000178149
284.0	0.014	DHDDS	ENSG00000117682
284.0	0.014	DNM1	ENSG00000106976
284.0	0.014	EEF1A2	ENSG00000101210
284.0	0.014	FBXO28	ENSG00000143756
284.0	0.014	FGF12	ENSG00000114279
284.0	0.014	FGF13	ENSG00000129682
284.0	0.014	FOXG1	ENSG00000176165
284.0	0.014	FZR1	ENSG00000105325
284.0	0.014	GABBR2	ENSG00000136928
284.0	0.014	GABRA2	ENSG00000151834
284.0	0.014	GABRA5	ENSG00000186297
284.0	0.014	GABRB2	ENSG00000145864
284.0	0.014	GABRG2	ENSG00000113327
284.0	0.014	GRIN2D	ENSG00000105464
284.0	0.014	HCN1	ENSG00000164588
284.0	0.014	KCNA2	ENSG00000177301
284.0	0.014	KCNB1	ENSG00000158445
284.0	0.014	NECAP1	ENSG00000089818
284.0	0.014	NTRK2	ENSG00000148053
284.0	0.014	NUS1	ENSG00000153989
284.0	0.014	PACS2	ENSG00000179364
284.0	0.014	PARS2	ENSG00000162396
284.0	0.014	PPP3CA	ENSG00000138814
284.0	0.014	SCN3A	ENSG00000153253
284.0	0.014	SCN8A	ENSG00000196876
284.0	0.014	SLC13A5	ENSG00000141485
284.0	0.014	SLC1A2	ENSG00000110436
284.0	0.014	SYNGAP1	ENSG00000197283
284.0	0.014	SYNJ1	ENSG00000159082
284.0	0.014	SZT2	ENSG00000198198
284.0	0.014	TRAK1	ENSG00000182606
284.0	0.014	UBA5	ENSG00000081307
284.0	0.014	WWOX	ENSG00000186153
284.0	0.014	YWHAG	ENSG00000170027
284.0	0.014	MBD5	ENSG00000204406
284.0	0.014	RPS23	ENSG00000186468
290.0	0.0139	RECQL	ENSG00000004700
290.0	0.0139	TLK2	ENSG00000146872
290.0	0.0139	CDK10	ENSG00000185324
290.0	0.0139	TP53RK	ENSG00000172315
290.0	0.0139	PGAP2	ENSG00000148985
290.0	0.0139	EBF3	ENSG00000108001
300.0	0.0138	SNRPB	ENSG00000125835
300.0	0.0138	KIF1C	ENSG00000129250
300.0	0.0138	DLL3	ENSG00000090932
300.0	0.0138	HES7	ENSG00000179111
300.0	0.0138	LFNG	ENSG00000106003
300.0	0.0138	MESP2	ENSG00000188095
300.0	0.0138	RIPPLY2	ENSG00000203877
300.0	0.0138	EPRS1	ENSG00000136628
300.0	0.0138	TBC1D23	ENSG00000036054
300.0	0.0138	PNPLA6	ENSG00000032444
305.0	0.0137	SLC2A1	ENSG00000117394
305.0	0.0137	DOLK	ENSG00000175283
305.0	0.0137	LGI3	ENSG00000168481
305.0	0.0137	SMOC1	ENSG00000198732
305.0	0.0137	SIN3A	ENSG00000169375
310.0	0.0136	NKX2-1	ENSG00000136352
310.0	0.0136	BCAS3	ENSG00000141376
310.0	0.0136	NIN	ENSG00000100503
310.0	0.0136	SOS1	ENSG00000115904
310.0	0.0136	NSD2	ENSG00000109685
315.0	0.0135	AFG2A	ENSG00000145375
315.0	0.0135	MYO18B	ENSG00000133454
315.0	0.0135	KNL1	ENSG00000137812
315.0	0.0135	ORC6	ENSG00000091651
315.0	0.0135	ANKRD17	ENSG00000132466
317.0	0.0134	VPS53	ENSG00000141252
317.0	0.0134	DYM	ENSG00000141627
325.0	0.0133	ARCN1	ENSG00000095139
325.0	0.0133	MGAT2	ENSG00000168282
325.0	0.0133	TINF2	ENSG00000092330
325.0	0.0133	HMGA2	ENSG00000149948
325.0	0.0133	LEMD3	ENSG00000174106
325.0	0.0133	SNAP29	ENSG00000099940
325.0	0.0133	MED12	ENSG00000184634
325.0	0.0133	ATP11A	ENSG00000068650
334.0	0.0132	HHAT	ENSG00000054392
334.0	0.0132	MCM4	ENSG00000104738
334.0	0.0132	AUTS2	ENSG00000158321
334.0	0.0132	BRPF1	ENSG00000156983
334.0	0.0132	ZC4H2	ENSG00000126970
334.0	0.0132	BDNF	ENSG00000176697
334.0	0.0132	PAX6	ENSG00000007372
334.0	0.0132	WT1	ENSG00000184937
334.0	0.0132	TRAF7	ENSG00000131653
338.0	0.0131	SMPD4	ENSG00000136699
338.0	0.0131	TUBGCP6	ENSG00000128159
338.0	0.0131	PUF60	ENSG00000179950
338.0	0.0131	TUBGCP4	ENSG00000137822
359.0	0.013	DSG1	ENSG00000134760
359.0	0.013	EIF2S3	ENSG00000130741
359.0	0.013	DNMT3A	ENSG00000119772
359.0	0.013	COX7B	ENSG00000131174
359.0	0.013	ASPM	ENSG00000066279
359.0	0.013	CDK6	ENSG00000105810
359.0	0.013	CEP135	ENSG00000174799
359.0	0.013	CIT	ENSG00000122966
359.0	0.013	COPB2	ENSG00000184432
359.0	0.013	KIF14	ENSG00000118193
359.0	0.013	MCM7	ENSG00000166508
359.0	0.013	METTL5	ENSG00000138382
359.0	0.013	MFSD2A	ENSG00000168389
359.0	0.013	NUP37	ENSG00000075188
359.0	0.013	PYCR2	ENSG00000143811
359.0	0.013	SARS1	ENSG00000031698
359.0	0.013	SASS6	ENSG00000156876
359.0	0.013	STIL	ENSG00000123473
359.0	0.013	TRAPPC14	ENSG00000146826
359.0	0.013	WARS1	ENSG00000140105
359.0	0.013	WDR62	ENSG00000075702
368.0	0.0129	MPV17	ENSG00000115204
368.0	0.0129	FGFR3	ENSG00000068078
368.0	0.0129	FBLN5	ENSG00000140092
368.0	0.0129	GUSB	ENSG00000169919
368.0	0.0129	CTNND2	ENSG00000169862
368.0	0.0129	SEMA5A	ENSG00000112902
368.0	0.0129	IGF1	ENSG00000017427
368.0	0.0129	SMG8	ENSG00000167447
368.0	0.0129	GRIA4	ENSG00000152578
380.0	0.0128	GON7	ENSG00000170270
380.0	0.0128	LAGE3	ENSG00000196976
380.0	0.0128	NUP133	ENSG00000069248
380.0	0.0128	OSGEP	ENSG00000092094
380.0	0.0128	TPRKB	ENSG00000144034
380.0	0.0128	WDR4	ENSG00000160193
380.0	0.0128	WDR73	ENSG00000177082
380.0	0.0128	YRDC	ENSG00000196449
380.0	0.0128	EXT1	ENSG00000182197
380.0	0.0128	RAD21	ENSG00000164754
380.0	0.0128	TRPS1	ENSG00000104447
380.0	0.0128	PPP1R15B	ENSG00000158615
381.0	0.0127	AP4E1	ENSG00000081014
389.0	0.0126	POLA1	ENSG00000101868
389.0	0.0126	TBCE	ENSG00000116957
389.0	0.0126	AGA	ENSG00000038002
389.0	0.0126	ZPR1	ENSG00000109917
389.0	0.0126	POLR3GL	ENSG00000121851
389.0	0.0126	KMT2A	ENSG00000118058
389.0	0.0126	KAT6A	ENSG00000083168
389.0	0.0126	MORC2	ENSG00000133422
397.0	0.0124	TREX1	ENSG00000213689
397.0	0.0124	TBX4	ENSG00000121075
397.0	0.0124	RNPC3	ENSG00000185946
397.0	0.0124	EHMT1	ENSG00000181090
397.0	0.0124	KMT2C	ENSG00000055609
397.0	0.0124	SMAD4	ENSG00000141646
397.0	0.0124	USP7	ENSG00000187555
397.0	0.0124	GORAB	ENSG00000120370
405.0	0.0123	CLPP	ENSG00000125656
405.0	0.0123	DYNC1I2	ENSG00000077380
405.0	0.0123	HEATR3	ENSG00000155393
405.0	0.0123	SMARCE1	ENSG00000073584
405.0	0.0123	BUB1	ENSG00000169679
405.0	0.0123	BUB1B	ENSG00000156970
405.0	0.0123	BUB3	ENSG00000154473
405.0	0.0123	CEP57	ENSG00000166037
410.0	0.0122	RTTN	ENSG00000176225
410.0	0.0122	ATP7A	ENSG00000165240
410.0	0.0122	CAMK2G	ENSG00000148660
410.0	0.0122	SYNE1	ENSG00000131018
410.0	0.0122	STAG1	ENSG00000118007
414.0	0.0121	MECP2	ENSG00000169057
414.0	0.0121	BRAF	ENSG00000157764
414.0	0.0121	CRIPT	ENSG00000119878
414.0	0.0121	ESCO2	ENSG00000171320
422.0	0.012	CNOT1	ENSG00000125107
422.0	0.012	FRMD4A	ENSG00000151474
422.0	0.012	FANCA	ENSG00000187741
422.0	0.012	FANCE	ENSG00000112039
422.0	0.012	BPTF	ENSG00000171634
422.0	0.012	AP4B1	ENSG00000134262
422.0	0.012	RAP1GDS1	ENSG00000138698
422.0	0.012	SMARCA2	ENSG00000080503
430.0	0.0119	AFF3	ENSG00000144218
430.0	0.0119	IARS1	ENSG00000196305
430.0	0.0119	COG4	ENSG00000103051
430.0	0.0119	FANCI	ENSG00000140525
430.0	0.0119	FBXL3	ENSG00000005812
430.0	0.0119	SMARCA4	ENSG00000127616
430.0	0.0119	EFEMP2	ENSG00000172638
430.0	0.0119	LTBP1	ENSG00000049323
436.0	0.0118	PIGP	ENSG00000185808
436.0	0.0118	EP300	ENSG00000100393
436.0	0.0118	B3GLCT	ENSG00000187676
436.0	0.0118	MBTPS2	ENSG00000012174
436.0	0.0118	STT3A	ENSG00000134910
436.0	0.0118	MYH3	ENSG00000109063
441.0	0.0117	PLP1	ENSG00000123560
441.0	0.0117	KIF5C	ENSG00000168280
441.0	0.0117	BCL11A	ENSG00000119866
441.0	0.0117	KDM6A	ENSG00000147050
441.0	0.0117	GNPAT	ENSG00000116906
448.0	0.0116	HOXA13	ENSG00000106031
448.0	0.0116	AXIN1	ENSG00000103126
448.0	0.0116	ACD	ENSG00000102977
448.0	0.0116	PARN	ENSG00000140694
448.0	0.0116	RTEL1	ENSG00000258366
448.0	0.0116	THOC2	ENSG00000125676
448.0	0.0116	C2orf69	ENSG00000178074
453.0	0.0115	SLX4	ENSG00000188827
453.0	0.0115	H4C3	ENSG00000197061
453.0	0.0115	NDE1	ENSG00000072864
453.0	0.0115	KMT2D	ENSG00000167548
453.0	0.0115	RB1	ENSG00000139687
457.0	0.0114	ZEB2	ENSG00000169554
457.0	0.0114	KDM5C	ENSG00000126012
457.0	0.0114	MED13L	ENSG00000123066
457.0	0.0114	DYNC2I1	ENSG00000126870
472.0	0.0113	CASZ1	ENSG00000130940
472.0	0.0113	GABRD	ENSG00000187730
472.0	0.0113	KCNAB2	ENSG00000069424
472.0	0.0113	LUZP1	ENSG00000169641
472.0	0.0113	MMP23B	ENSG00000189409
472.0	0.0113	PDPN	ENSG00000162493
472.0	0.0113	PRDM16	ENSG00000142611
472.0	0.0113	PRKCZ	ENSG00000067606
472.0	0.0113	RERE	ENSG00000142599
472.0	0.0113	SKI	ENSG00000157933
472.0	0.0113	SPEN	ENSG00000065526
472.0	0.0113	UBE4B	ENSG00000130939
472.0	0.0113	XRCC4	ENSG00000152422
472.0	0.0113	MTHFS	ENSG00000136371
472.0	0.0113	AP4M1	ENSG00000221838
485.0	0.0112	PEX19	ENSG00000162735
485.0	0.0112	SDHA	ENSG00000073578
485.0	0.0112	SDHAF1	ENSG00000205138
485.0	0.0112	SDHB	ENSG00000117118
485.0	0.0112	SDHD	ENSG00000204370
485.0	0.0112	FAM50A	ENSG00000071859
485.0	0.0112	PHEX	ENSG00000102174
485.0	0.0112	RSPRY1	ENSG00000159579
485.0	0.0112	HDAC4	ENSG00000068024
485.0	0.0112	EMG1	ENSG00000126749
485.0	0.0112	SMARCB1	ENSG00000099956
485.0	0.0112	NANS	ENSG00000095380
485.0	0.0112	NAA10	ENSG00000102030
497.0	0.0111	DACT1	ENSG00000165617
497.0	0.0111	SLC35A2	ENSG00000102100
497.0	0.0111	CDK13	ENSG00000065883
497.0	0.0111	KANSL1	ENSG00000120071
497.0	0.0111	EVX2	ENSG00000174279
497.0	0.0111	OSTM1	ENSG00000081087
497.0	0.0111	FUT8	ENSG00000033170
497.0	0.0111	POLE	ENSG00000177084
497.0	0.0111	ASXL3	ENSG00000141431
497.0	0.0111	FANCC	ENSG00000158169
497.0	0.0111	XYLT1	ENSG00000103489
497.0	0.0111	RAF1	ENSG00000132155
504.0	0.011	TAF4	ENSG00000130699
504.0	0.011	EFTUD2	ENSG00000108883
504.0	0.011	PGAP1	ENSG00000197121
504.0	0.011	LEMD2	ENSG00000161904
504.0	0.011	STAC3	ENSG00000185482
504.0	0.011	UBE3B	ENSG00000151148
504.0	0.011	PEX7	ENSG00000112357
515.0	0.0109	ERCC6	ENSG00000225830
515.0	0.0109	ERCC6-PGBD3	ENSG00000258838
515.0	0.0109	SOX2	ENSG00000181449
515.0	0.0109	ERCC1	ENSG00000012061
515.0	0.0109	ADNP	ENSG00000101126
515.0	0.0109	FMN1	ENSG00000248905
515.0	0.0109	RPS6KA3	ENSG00000177189
515.0	0.0109	CTDP1	ENSG00000060069
515.0	0.0109	ROR2	ENSG00000169071
515.0	0.0109	COG7	ENSG00000168434
515.0	0.0109	CUL4B	ENSG00000158290
561.0	0.0108	EXOSC5	ENSG00000077348
561.0	0.0108	SMO	ENSG00000128602
561.0	0.0108	ADA2	ENSG00000093072
561.0	0.0108	GATA1	ENSG00000102145
561.0	0.0108	RPL11	ENSG00000142676
561.0	0.0108	RPL15	ENSG00000174748
561.0	0.0108	RPL18	ENSG00000063177
561.0	0.0108	RPL26	ENSG00000161970
561.0	0.0108	RPL27	ENSG00000131469
561.0	0.0108	RPL31	ENSG00000071082
561.0	0.0108	RPL35	ENSG00000136942
561.0	0.0108	RPL35A	ENSG00000182899
561.0	0.0108	RPL5	ENSG00000122406
561.0	0.0108	RPL8	ENSG00000161016
561.0	0.0108	RPL9	ENSG00000163682
561.0	0.0108	RPS10	ENSG00000124614
561.0	0.0108	RPS15A	ENSG00000134419
561.0	0.0108	RPS17	ENSG00000184779
561.0	0.0108	RPS17L	ENSG00000182774
561.0	0.0108	RPS19	ENSG00000105372
561.0	0.0108	RPS20	ENSG00000008988
561.0	0.0108	RPS24	ENSG00000138326
561.0	0.0108	RPS26	ENSG00000197728
561.0	0.0108	RPS27	ENSG00000177954
561.0	0.0108	RPS28	ENSG00000233927
561.0	0.0108	RPS29	ENSG00000213741
561.0	0.0108	RPS7	ENSG00000171863
561.0	0.0108	TSR2	ENSG00000158526
561.0	0.0108	DMP1	ENSG00000152592
561.0	0.0108	ENPP1	ENSG00000197594
561.0	0.0108	YME1L1	ENSG00000136758
561.0	0.0108	TELO2	ENSG00000100726
561.0	0.0108	CDON	ENSG00000064309
561.0	0.0108	CRIPTO	ENSG00000241186
561.0	0.0108	DISP1	ENSG00000154309
561.0	0.0108	FGF8	ENSG00000107831
561.0	0.0108	FGFR1	ENSG00000077782
561.0	0.0108	FOXH1	ENSG00000160973
561.0	0.0108	GAS1	ENSG00000180447
561.0	0.0108	GLI2	ENSG00000074047
561.0	0.0108	NODAL	ENSG00000156574
561.0	0.0108	PTCH1	ENSG00000185920
561.0	0.0108	SIX3	ENSG00000138083
561.0	0.0108	SUFU	ENSG00000107882
561.0	0.0108	TGIF1	ENSG00000177426
561.0	0.0108	ZIC2	ENSG00000043355
566.0	0.0107	CTNNB1	ENSG00000168036
566.0	0.0107	PLAG1	ENSG00000181690
566.0	0.0107	DPYS	ENSG00000147647
566.0	0.0107	FARSB	ENSG00000116120
566.0	0.0107	PIGA	ENSG00000165195
573.0	0.0106	TOMM7	ENSG00000196683
573.0	0.0106	TRIM8	ENSG00000171206
573.0	0.0106	CYB5R3	ENSG00000100243
573.0	0.0106	LINS1	ENSG00000140471
573.0	0.0106	NHEJ1	ENSG00000187736
573.0	0.0106	POLH	ENSG00000170734
573.0	0.0106	SPR	ENSG00000116096
577.0	0.0105	ARID1A	ENSG00000117713
577.0	0.0105	EBP	ENSG00000147155
577.0	0.0105	PUS7	ENSG00000091127
577.0	0.0105	ZDHHC16	ENSG00000171307
583.0	0.0104	SATB2	ENSG00000119042
583.0	0.0104	GRIK2	ENSG00000164418
583.0	0.0104	ATP6V0A2	ENSG00000185344
583.0	0.0104	PPFIBP1	ENSG00000110841
583.0	0.0104	ACTB	ENSG00000075624
583.0	0.0104	CNTNAP1	ENSG00000108797
590.0	0.0103	ELN	ENSG00000049540
590.0	0.0103	DHCR24	ENSG00000116133
590.0	0.0103	PCDH12	ENSG00000113555
590.0	0.0103	TOR1A	ENSG00000136827
590.0	0.0103	TNFRSF11A	ENSG00000141655
590.0	0.0103	TNFRSF11B	ENSG00000164761
590.0	0.0103	PIGH	ENSG00000100564
599.0	0.0102	DGUOK	ENSG00000114956
599.0	0.0102	NDUFB11	ENSG00000147123
599.0	0.0102	CHRNG	ENSG00000196811
