rank	score	gene_symbol	gene_identifier
124.0	0.0112	SHANK3	ENSG00000251322
125.0	0.0111	PSPH	ENSG00000146733
126.0	0.011	SHOC2	ENSG00000108061
127.0	0.0109	SOX5	ENSG00000134532
132.0	0.0107	GRIA1	ENSG00000155511
132.0	0.0107	PPP2CA	ENSG00000113575
132.0	0.0107	APC2	ENSG00000115266
132.0	0.0107	NSD1	ENSG00000165671
132.0	0.0107	SETD2	ENSG00000181555
134.0	0.0106	TAOK1	ENSG00000160551
134.0	0.0106	CDK8	ENSG00000132964
137.0	0.0105	KMT2B	ENSG00000272333
137.0	0.0105	GRIN2A	ENSG00000183454
137.0	0.0105	TNPO2	ENSG00000105576
140.0	0.0104	ASPM	ENSG00000066279
140.0	0.0104	IGF1	ENSG00000017427
140.0	0.0104	SPEN	ENSG00000065526
143.0	0.0103	SLC9A7	ENSG00000065923
143.0	0.0103	WARS2	ENSG00000116874
143.0	0.0103	HNRNPK	ENSG00000165119
147.0	0.0102	SMARCA2	ENSG00000080503
147.0	0.0102	SCN1A	ENSG00000144285
147.0	0.0102	CASK	ENSG00000147044
147.0	0.0102	HIVEP2	ENSG00000010818
150.0	0.0101	NIPA1	ENSG00000170113
150.0	0.0101	NIPA2	ENSG00000140157
150.0	0.0101	TUBG1	ENSG00000131462
154.0	0.01	SPRED1	ENSG00000166068
154.0	0.01	SETD5	ENSG00000168137
154.0	0.01	KCNN2	ENSG00000080709
154.0	0.01	ZMIZ1	ENSG00000108175
162.0	0.0099	USP7	ENSG00000187555
162.0	0.0099	ALDH18A1	ENSG00000059573
162.0	0.0099	RERE	ENSG00000142599
162.0	0.0099	UBAP2L	ENSG00000143569
162.0	0.0099	AUTS2	ENSG00000158321
162.0	0.0099	GTF2E2	ENSG00000197265
162.0	0.0099	YME1L1	ENSG00000136758
162.0	0.0099	RSRC1	ENSG00000174891
164.0	0.0098	POLR3B	ENSG00000013503
164.0	0.0098	ZNF292	ENSG00000188994
169.0	0.0097	NAA15	ENSG00000164134
169.0	0.0097	RAI1	ENSG00000108557
169.0	0.0097	TRAPPC14	ENSG00000146826
169.0	0.0097	SPTAN1	ENSG00000197694
169.0	0.0097	NSUN2	ENSG00000037474
170.0	0.0096	GNB1	ENSG00000078369
179.0	0.0095	CDK13	ENSG00000065883
179.0	0.0095	GABBR1	ENSG00000204681
179.0	0.0095	AGO2	ENSG00000123908
179.0	0.0095	PAH	ENSG00000171759
179.0	0.0095	AP2M1	ENSG00000161203
179.0	0.0095	CHD2	ENSG00000173575
179.0	0.0095	NEXMIF	ENSG00000050030
179.0	0.0095	SLC2A1	ENSG00000117394
179.0	0.0095	SLC6A1	ENSG00000157103
183.0	0.0094	NFIB	ENSG00000147862
183.0	0.0094	TNRC6B	ENSG00000100354
183.0	0.0094	CACNA1C	ENSG00000151067
183.0	0.0094	UBE2A	ENSG00000077721
188.0	0.0093	GRIA3	ENSG00000125675
188.0	0.0093	ARPC4	ENSG00000241553
188.0	0.0093	CHD3	ENSG00000170004
188.0	0.0093	NALCN	ENSG00000102452
188.0	0.0093	UNC80	ENSG00000144406
194.0	0.0092	CPLX1	ENSG00000168993
194.0	0.0092	TBC1D24	ENSG00000162065
194.0	0.0092	CWC27	ENSG00000153015
194.0	0.0092	BRAT1	ENSG00000106009
194.0	0.0092	RTTN	ENSG00000176225
194.0	0.0092	MED12	ENSG00000184634
199.0	0.0091	SRRM2	ENSG00000167978
199.0	0.0091	EIF4A2	ENSG00000156976
199.0	0.0091	SIN3A	ENSG00000169375
199.0	0.0091	ANKRD17	ENSG00000132466
199.0	0.0091	PUS7	ENSG00000091127
205.0	0.009	FRA10AC1	ENSG00000148690
205.0	0.009	BCR	ENSG00000186716
205.0	0.009	CRKL	ENSG00000099942
205.0	0.009	MAPK1	ENSG00000100030
205.0	0.009	MED13L	ENSG00000123066
205.0	0.009	PPP2R5D	ENSG00000112640
227.0	0.0089	METTL5	ENSG00000138382
227.0	0.0089	CDON	ENSG00000064309
227.0	0.0089	CRIPTO	ENSG00000241186
227.0	0.0089	DISP1	ENSG00000154309
227.0	0.0089	DLL1	ENSG00000198719
227.0	0.0089	FGF8	ENSG00000107831
227.0	0.0089	FGFR1	ENSG00000077782
227.0	0.0089	FOXH1	ENSG00000160973
227.0	0.0089	GAS1	ENSG00000180447
227.0	0.0089	GLI2	ENSG00000074047
227.0	0.0089	NODAL	ENSG00000156574
227.0	0.0089	PLCH1	ENSG00000114805
227.0	0.0089	PTCH1	ENSG00000185920
227.0	0.0089	SHH	ENSG00000164690
227.0	0.0089	SIX3	ENSG00000138083
227.0	0.0089	SMC1A	ENSG00000072501
227.0	0.0089	STIL	ENSG00000123473
227.0	0.0089	TGIF1	ENSG00000177426
227.0	0.0089	ZIC2	ENSG00000043355
227.0	0.0089	CENPJ	ENSG00000151849
227.0	0.0089	ZMYM2	ENSG00000121741
227.0	0.0089	KMT5B	ENSG00000110066
232.0	0.0088	CTNNB1	ENSG00000168036
232.0	0.0088	GRIA4	ENSG00000152578
232.0	0.0088	SNRPN	ENSG00000128739
232.0	0.0088	KCNA4	ENSG00000182255
232.0	0.0088	PIEZO2	ENSG00000154864
239.0	0.0087	H4C5	ENSG00000198518
239.0	0.0087	ADNP	ENSG00000101126
239.0	0.0087	DCHS1	ENSG00000166341
239.0	0.0087	FAT4	ENSG00000196159
239.0	0.0087	CAMTA1	ENSG00000171735
239.0	0.0087	HNRNPH2	ENSG00000126945
239.0	0.0087	NBEA	ENSG00000172915
241.0	0.0086	AP1S2	ENSG00000182287
241.0	0.0086	YIF1B	ENSG00000167645
243.0	0.0085	PTRH2	ENSG00000141378
243.0	0.0085	KDM4B	ENSG00000127663
248.0	0.0084	MAP1B	ENSG00000131711
248.0	0.0084	TRAPPC9	ENSG00000167632
248.0	0.0084	ATP6V0C	ENSG00000185883
248.0	0.0084	MADD	ENSG00000110514
248.0	0.0084	COG1	ENSG00000166685
252.0	0.0083	PSMB1	ENSG00000008018
252.0	0.0083	GALT	ENSG00000213930
252.0	0.0083	KCNH5	ENSG00000140015
252.0	0.0083	KIF14	ENSG00000118193
255.0	0.0082	RUSC2	ENSG00000198853
255.0	0.0082	GLUD1	ENSG00000148672
255.0	0.0082	SH2B1	ENSG00000178188
262.0	0.0081	ADGRL1	ENSG00000072071
262.0	0.0081	TMCO1	ENSG00000143183
262.0	0.0081	DEAF1	ENSG00000177030
262.0	0.0081	FLII	ENSG00000177731
262.0	0.0081	IQSEC2	ENSG00000124313
262.0	0.0081	TIAM1	ENSG00000156299
262.0	0.0081	BRPF1	ENSG00000156983
265.0	0.008	CUL3	ENSG00000036257
265.0	0.008	USP9X	ENSG00000124486
265.0	0.008	NF1	ENSG00000196712
268.0	0.0079	PIGP	ENSG00000185808
268.0	0.0079	OPHN1	ENSG00000079482
268.0	0.0079	RSPRY1	ENSG00000159579
274.0	0.0078	UGP2	ENSG00000169764
274.0	0.0078	TBX1	ENSG00000184058
274.0	0.0078	PIDD1	ENSG00000177595
274.0	0.0078	KMT2A	ENSG00000118058
274.0	0.0078	NFIX	ENSG00000008441
274.0	0.0078	POLA1	ENSG00000101868
280.0	0.0077	NR2F1	ENSG00000175745
280.0	0.0077	SARS1	ENSG00000031698
280.0	0.0077	BCORL1	ENSG00000085185
280.0	0.0077	PCGF2	ENSG00000056661
280.0	0.0077	UBTF	ENSG00000108312
280.0	0.0077	FLI1	ENSG00000151702
286.0	0.0076	DHCR7	ENSG00000172893
286.0	0.0076	MECP2	ENSG00000169057
286.0	0.0076	CDKN1C	ENSG00000129757
286.0	0.0076	HMGA2	ENSG00000149948
286.0	0.0076	IGF2	ENSG00000167244
286.0	0.0076	PLAG1	ENSG00000181690
302.0	0.0075	POLR3A	ENSG00000148606
302.0	0.0075	MAGEL2	ENSG00000254585
302.0	0.0075	NDN	ENSG00000182636
302.0	0.0075	OCA2	ENSG00000104044
302.0	0.0075	PCNT	ENSG00000160299
302.0	0.0075	MAN1B1	ENSG00000177239
302.0	0.0075	CDK5RAP2	ENSG00000136861
302.0	0.0075	CHRNA7	ENSG00000175344
302.0	0.0075	TMEM106B	ENSG00000106460
302.0	0.0075	PGAP2	ENSG00000148985
302.0	0.0075	PGAP3	ENSG00000161395
302.0	0.0075	PIGL	ENSG00000108474
302.0	0.0075	PIGO	ENSG00000165282
302.0	0.0075	PIGV	ENSG00000060642
302.0	0.0075	PIGW	ENSG00000184886
302.0	0.0075	PIGY	ENSG00000255072
316.0	0.0074	CIC	ENSG00000079432
316.0	0.0074	CWF19L1	ENSG00000095485
316.0	0.0074	NCAPD2	ENSG00000010292
316.0	0.0074	PAK3	ENSG00000077264
316.0	0.0074	ZBTB11	ENSG00000066422
316.0	0.0074	ATP6V0A1	ENSG00000033627
316.0	0.0074	NOVA2	ENSG00000104967
316.0	0.0074	PPM1D	ENSG00000170836
316.0	0.0074	THOC2	ENSG00000125676
316.0	0.0074	CC2D2A	ENSG00000048342
316.0	0.0074	INPP5E	ENSG00000148384
316.0	0.0074	RPGRIP1L	ENSG00000103494
316.0	0.0074	TMEM67	ENSG00000164953
316.0	0.0074	GALC	ENSG00000054983
320.0	0.0073	PRKD1	ENSG00000184304
320.0	0.0073	CYP27A1	ENSG00000135929
320.0	0.0073	OTUD6B	ENSG00000155100
320.0	0.0073	SUCLG1	ENSG00000163541
322.0	0.0072	CDH2	ENSG00000170558
322.0	0.0072	RFX7	ENSG00000181827
334.0	0.0071	CAMKMT	ENSG00000143919
334.0	0.0071	PPM1B	ENSG00000138032
334.0	0.0071	PREPL	ENSG00000138078
334.0	0.0071	SLC3A1	ENSG00000138079
334.0	0.0071	LSS	ENSG00000160285
334.0	0.0071	SCAF4	ENSG00000156304
334.0	0.0071	HEPACAM	ENSG00000165478
334.0	0.0071	PTEN	ENSG00000171862
334.0	0.0071	PIGG	ENSG00000174227
334.0	0.0071	UBE3C	ENSG00000009335
334.0	0.0071	POGZ	ENSG00000143442
334.0	0.0071	GFM1	ENSG00000168827
346.0	0.007	DLG3	ENSG00000082458
346.0	0.007	ADAT3	ENSG00000213638
346.0	0.007	COQ4	ENSG00000167113
346.0	0.007	GCSH	ENSG00000140905
346.0	0.007	SATB1	ENSG00000182568
346.0	0.007	KAT5	ENSG00000172977
346.0	0.007	KIF5C	ENSG00000168280
346.0	0.007	ZEB2	ENSG00000169554
346.0	0.007	UBE3A	ENSG00000114062
346.0	0.007	DPYD	ENSG00000188641
346.0	0.007	SETD1A	ENSG00000099381
346.0	0.007	RAC1	ENSG00000136238
354.0	0.0069	FTSJ1	ENSG00000068438
354.0	0.0069	PHIP	ENSG00000146247
354.0	0.0069	GPT2	ENSG00000166123
354.0	0.0069	FRMPD4	ENSG00000169933
354.0	0.0069	IFNG	ENSG00000111537
354.0	0.0069	TSC1	ENSG00000165699
354.0	0.0069	TSC2	ENSG00000103197
354.0	0.0069	TUBB2B	ENSG00000137285
358.0	0.0068	SMC5	ENSG00000198887
358.0	0.0068	PNKP	ENSG00000039650
358.0	0.0068	GFM2	ENSG00000164347
358.0	0.0068	CCNK	ENSG00000090061
364.0	0.0067	PRKAR1B	ENSG00000188191
364.0	0.0067	CHD5	ENSG00000116254
364.0	0.0067	SMPD1	ENSG00000166311
364.0	0.0067	GNE	ENSG00000159921
364.0	0.0067	SLC6A19	ENSG00000174358
364.0	0.0067	CDC42BPB	ENSG00000198752
368.0	0.0066	PANK2	ENSG00000125779
368.0	0.0066	YARS1	ENSG00000134684
368.0	0.0066	AMFR	ENSG00000159461
368.0	0.0066	PPP1R21	ENSG00000162869
380.0	0.0065	MT-CO1	ENSG00000198804
380.0	0.0065	MT-CO2	ENSG00000198712
380.0	0.0065	MT-CO3	ENSG00000198938
380.0	0.0065	MT-ND1	ENSG00000198888
380.0	0.0065	MT-ND4	ENSG00000198886
380.0	0.0065	MT-ND5	ENSG00000198786
380.0	0.0065	MT-ND6	ENSG00000198695
380.0	0.0065	GOT2	ENSG00000125166
380.0	0.0065	DPYS	ENSG00000147647
380.0	0.0065	GRIN1	ENSG00000176884
380.0	0.0065	HNRNPR	ENSG00000125944
380.0	0.0065	CDK10	ENSG00000185324
386.0	0.0064	SLC25A36	ENSG00000114120
386.0	0.0064	FBXO11	ENSG00000138081
386.0	0.0064	AIMP2	ENSG00000106305
386.0	0.0064	NARS2	ENSG00000137513
386.0	0.0064	SVBP	ENSG00000177868
386.0	0.0064	PSAT1	ENSG00000135069
394.0	0.0063	CRBN	ENSG00000113851
394.0	0.0063	MED13	ENSG00000108510
394.0	0.0063	SLITRK2	ENSG00000185985
394.0	0.0063	AASS	ENSG00000008311
394.0	0.0063	PRR12	ENSG00000126464
394.0	0.0063	SRPX2	ENSG00000102359
394.0	0.0063	AHDC1	ENSG00000126705
394.0	0.0063	HDAC4	ENSG00000068024
399.0	0.0062	NADK2	ENSG00000152620
399.0	0.0062	PYCR2	ENSG00000143811
399.0	0.0062	NARS1	ENSG00000134440
399.0	0.0062	PLA2G6	ENSG00000184381
399.0	0.0062	PPP2R1A	ENSG00000105568
410.0	0.0061	ALDH7A1	ENSG00000164904
410.0	0.0061	PLPBP	ENSG00000147471
410.0	0.0061	ENTPD1	ENSG00000138185
410.0	0.0061	ADARB1	ENSG00000197381
410.0	0.0061	WDR26	ENSG00000162923
410.0	0.0061	TFE3	ENSG00000068323
410.0	0.0061	PHF21A	ENSG00000135365
410.0	0.0061	MACF1	ENSG00000127603
410.0	0.0061	PGM3	ENSG00000013375
410.0	0.0061	LIG4	ENSG00000174405
410.0	0.0061	ODC1	ENSG00000115758
429.0	0.006	CHKA	ENSG00000110721
429.0	0.006	COQ8A	ENSG00000163050
429.0	0.006	ARX	ENSG00000004848
429.0	0.006	PHGDH	ENSG00000092621
429.0	0.006	ARVCF	ENSG00000099889
429.0	0.006	COMT	ENSG00000093010
429.0	0.006	GP1BB	ENSG00000203618
429.0	0.006	HIRA	ENSG00000100084
429.0	0.006	JMJD1C	ENSG00000171988
429.0	0.006	RREB1	ENSG00000124782
429.0	0.006	SEC24C	ENSG00000176986
429.0	0.006	UFD1	ENSG00000070010
429.0	0.006	DDX3X	ENSG00000215301
429.0	0.006	SON	ENSG00000159140
429.0	0.006	LNPK	ENSG00000144320
429.0	0.006	ABCD1	ENSG00000101986
429.0	0.006	JARID2	ENSG00000008083
429.0	0.006	ASXL1	ENSG00000171456
429.0	0.006	WLS	ENSG00000116729
435.0	0.0059	ANKRD11	ENSG00000167522
435.0	0.0059	QRICH1	ENSG00000198218
435.0	0.0059	ALG8	ENSG00000159063
435.0	0.0059	ACADS	ENSG00000122971
435.0	0.0059	IL1RAPL1	ENSG00000169306
435.0	0.0059	NDUFA2	ENSG00000131495
446.0	0.0058	BRD4	ENSG00000141867
446.0	0.0058	HDAC8	ENSG00000147099
446.0	0.0058	NIPBL	ENSG00000164190
446.0	0.0058	RAD21	ENSG00000164754
446.0	0.0058	SMC3	ENSG00000108055
446.0	0.0058	CHMP1A	ENSG00000131165
446.0	0.0058	HK1	ENSG00000156515
446.0	0.0058	ZBTB18	ENSG00000179456
446.0	0.0058	TTI1	ENSG00000101407
446.0	0.0058	ZSWIM6	ENSG00000130449
446.0	0.0058	LMAN2L	ENSG00000114988
458.0	0.0057	NKX2-1	ENSG00000136352
458.0	0.0057	TUBB3	ENSG00000198211
458.0	0.0057	EHMT1	ENSG00000181090
458.0	0.0057	KMT2C	ENSG00000055609
458.0	0.0057	GLYCTK	ENSG00000168237
458.0	0.0057	TRAPPC6B	ENSG00000182400
458.0	0.0057	LMNB1	ENSG00000113368
458.0	0.0057	PDZD8	ENSG00000165650
458.0	0.0057	RORA	ENSG00000069667
458.0	0.0057	IGF1R	ENSG00000140443
458.0	0.0057	COG4	ENSG00000103051
458.0	0.0057	NTNG2	ENSG00000196358
480.0	0.0056	DMXL2	ENSG00000104093
480.0	0.0056	IARS1	ENSG00000196305
480.0	0.0056	AP4B1	ENSG00000134262
480.0	0.0056	ASH1L	ENSG00000116539
480.0	0.0056	PPFIBP1	ENSG00000110841
480.0	0.0056	CHD7	ENSG00000171316
480.0	0.0056	SEMA3E	ENSG00000170381
480.0	0.0056	EPRS1	ENSG00000136628
480.0	0.0056	SSR4	ENSG00000180879
480.0	0.0056	EPCAM	ENSG00000119888
480.0	0.0056	FAN1	ENSG00000198690
480.0	0.0056	KRAS	ENSG00000133703
480.0	0.0056	MLH1	ENSG00000076242
480.0	0.0056	MLH3	ENSG00000119684
480.0	0.0056	MSH2	ENSG00000095002
480.0	0.0056	MSH6	ENSG00000116062
480.0	0.0056	PIK3CA	ENSG00000121879
480.0	0.0056	PMS1	ENSG00000064933
480.0	0.0056	PMS2	ENSG00000122512
480.0	0.0056	TGFBR2	ENSG00000163513
480.0	0.0056	VPS11	ENSG00000160695
480.0	0.0056	AFF2	ENSG00000155966
488.0	0.0055	KCNK4	ENSG00000182450
488.0	0.0055	ZBTB20	ENSG00000181722
488.0	0.0055	CACNA1I	ENSG00000100346
488.0	0.0055	GABRB3	ENSG00000166206
488.0	0.0055	ALDH4A1	ENSG00000159423
488.0	0.0055	STS	ENSG00000101846
488.0	0.0055	KPNA3	ENSG00000102753
488.0	0.0055	EP300	ENSG00000100393
505.0	0.0054	UPF3B	ENSG00000125351
505.0	0.0054	ZDHHC9	ENSG00000188706
505.0	0.0054	ALKBH8	ENSG00000137760
505.0	0.0054	SLC35A2	ENSG00000102100
505.0	0.0054	DCX	ENSG00000077279
505.0	0.0054	EARS2	ENSG00000103356
505.0	0.0054	VPS16	ENSG00000215305
505.0	0.0054	CIT	ENSG00000122966
505.0	0.0054	MCTP2	ENSG00000140563
505.0	0.0054	AUH	ENSG00000148090
505.0	0.0054	TMEM147	ENSG00000105677
505.0	0.0054	HPDL	ENSG00000186603
505.0	0.0054	TMEM163	ENSG00000152128
505.0	0.0054	IKBKG	ENSG00000073009
505.0	0.0054	MID1	ENSG00000101871
505.0	0.0054	LGI3	ENSG00000168481
505.0	0.0054	ALG12	ENSG00000182858
517.0	0.0053	UBE4A	ENSG00000110344
517.0	0.0053	HSPG2	ENSG00000142798
517.0	0.0053	MRPL39	ENSG00000154719
517.0	0.0053	STAG1	ENSG00000118007
517.0	0.0053	KIF5A	ENSG00000155980
517.0	0.0053	TMTC3	ENSG00000139324
517.0	0.0053	PAFAH1B1	ENSG00000007168
517.0	0.0053	CARS2	ENSG00000134905
517.0	0.0053	KATNB1	ENSG00000140854
517.0	0.0053	NDE1	ENSG00000072864
517.0	0.0053	RELN	ENSG00000189056
517.0	0.0053	NFIA	ENSG00000162599
548.0	0.0052	PLAA	ENSG00000137055
548.0	0.0052	DHTKD1	ENSG00000181192
548.0	0.0052	PRORP	ENSG00000100890
548.0	0.0052	TCF20	ENSG00000100207
548.0	0.0052	OCRL	ENSG00000122126
548.0	0.0052	PUS3	ENSG00000110060
548.0	0.0052	NONO	ENSG00000147140
548.0	0.0052	TRAF7	ENSG00000131653
548.0	0.0052	PTPN23	ENSG00000076201
548.0	0.0052	SEPSECS	ENSG00000109618
548.0	0.0052	TSEN15	ENSG00000198860
548.0	0.0052	TSEN2	ENSG00000154743
548.0	0.0052	TSEN34	ENSG00000170892
548.0	0.0052	TSEN54	ENSG00000182173
548.0	0.0052	CDKL5	ENSG00000008086
548.0	0.0052	GNAO1	ENSG00000087258
548.0	0.0052	GRM7	ENSG00000196277
548.0	0.0052	KCNA1	ENSG00000111262
548.0	0.0052	NEUROD2	ENSG00000171532
548.0	0.0052	PIGQ	ENSG00000007541
548.0	0.0052	SCN1B	ENSG00000105711
548.0	0.0052	SCN2A	ENSG00000136531
548.0	0.0052	SIK1	ENSG00000142178
548.0	0.0052	SLC25A22	ENSG00000177542
548.0	0.0052	SLC32A1	ENSG00000101438
548.0	0.0052	TRIM8	ENSG00000171206
548.0	0.0052	NSD2	ENSG00000109685
548.0	0.0052	RNF2	ENSG00000121481
548.0	0.0052	STEEP1	ENSG00000018610
548.0	0.0052	GBA1	ENSG00000177628
548.0	0.0052	VARS1	ENSG00000204394
557.0	0.0051	CC2D1A	ENSG00000132024
557.0	0.0051	NEDD4L	ENSG00000049759
557.0	0.0051	TSFM	ENSG00000123297
557.0	0.0051	HUWE1	ENSG00000086758
557.0	0.0051	RARS1	ENSG00000113643
557.0	0.0051	IDS	ENSG00000010404
557.0	0.0051	GATAD2B	ENSG00000143614
557.0	0.0051	CTNNA2	ENSG00000066032
557.0	0.0051	NHLRC2	ENSG00000196865
564.0	0.005	ARFGEF2	ENSG00000124198
564.0	0.005	FANCD2	ENSG00000144554
564.0	0.005	TELO2	ENSG00000100726
564.0	0.005	PTDSS1	ENSG00000156471
564.0	0.005	STXBP1	ENSG00000136854
564.0	0.005	ERLIN2	ENSG00000147475
564.0	0.005	CREBBP	ENSG00000005339
579.0	0.0049	ZNF711	ENSG00000147180
579.0	0.0049	MTHFS	ENSG00000136371
579.0	0.0049	ATP6AP2	ENSG00000182220
579.0	0.0049	IER3IP1	ENSG00000134049
579.0	0.0049	COG6	ENSG00000133103
579.0	0.0049	LAGE3	ENSG00000196976
579.0	0.0049	ANAPC1	ENSG00000153107
579.0	0.0049	WDR73	ENSG00000177082
579.0	0.0049	NAT8L	ENSG00000185818
579.0	0.0049	IBA57	ENSG00000181873
579.0	0.0049	FANCL	ENSG00000115392
579.0	0.0049	HACE1	ENSG00000085382
579.0	0.0049	GUF1	ENSG00000151806
579.0	0.0049	CCDC88A	ENSG00000115355
579.0	0.0049	WDR4	ENSG00000160193
590.0	0.0048	POLR2A	ENSG00000181222
590.0	0.0048	MFSD2A	ENSG00000168389
590.0	0.0048	MTRR	ENSG00000124275
590.0	0.0048	UBE3B	ENSG00000151148
590.0	0.0048	SLC25A13	ENSG00000004864
590.0	0.0048	TECPR2	ENSG00000196663
590.0	0.0048	RNF13	ENSG00000082996
590.0	0.0048	GNS	ENSG00000135677
590.0	0.0048	MBD5	ENSG00000204406
