rank	score	gene_symbol	gene_identifier
141.0	0.0049	SRPX2	ENSG00000102359
147.0	0.0048	CLCN4	ENSG00000073464
147.0	0.0048	EIF4A2	ENSG00000156976
147.0	0.0048	EEF1A2	ENSG00000101210
147.0	0.0048	PHACTR1	ENSG00000112137
147.0	0.0048	PURA	ENSG00000185129
147.0	0.0048	SLC35A2	ENSG00000102100
148.0	0.0047	OGDHL	ENSG00000197444
152.0	0.0046	CACNA1E	ENSG00000198216
152.0	0.0046	SYT1	ENSG00000067715
152.0	0.0046	CELF2	ENSG00000048740
152.0	0.0046	NAXD	ENSG00000213995
157.0	0.0045	HIKESHI	ENSG00000149196
157.0	0.0045	NEDD4L	ENSG00000049759
157.0	0.0045	TANGO2	ENSG00000183597
157.0	0.0045	GRIN2B	ENSG00000273079
157.0	0.0045	MPDU1	ENSG00000129255
159.0	0.0044	ATP6V0A1	ENSG00000033627
159.0	0.0044	DCX	ENSG00000077279
164.0	0.0043	CACNA1G	ENSG00000006283
164.0	0.0043	CUL3	ENSG00000036257
164.0	0.0043	GUF1	ENSG00000151806
164.0	0.0043	WDR45	ENSG00000196998
164.0	0.0043	EXOC8	ENSG00000116903
169.0	0.0042	LONP1	ENSG00000196365
169.0	0.0042	PDHA1	ENSG00000131828
169.0	0.0042	GM2A	ENSG00000196743
169.0	0.0042	ESAM	ENSG00000149564
169.0	0.0042	UBE3A	ENSG00000114062
179.0	0.0041	CABP4	ENSG00000175544
179.0	0.0041	CHRNA2	ENSG00000120903
179.0	0.0041	CHRNA4	ENSG00000101204
179.0	0.0041	CHRNB2	ENSG00000160716
179.0	0.0041	CRH	ENSG00000147571
179.0	0.0041	D2HGDH	ENSG00000180902
179.0	0.0041	GAD1	ENSG00000128683
179.0	0.0041	GABRB1	ENSG00000163288
179.0	0.0041	ALG1	ENSG00000033011
179.0	0.0041	PIGS	ENSG00000087111
184.0	0.004	APC2	ENSG00000115266
184.0	0.004	RUSC2	ENSG00000198853
184.0	0.004	MED11	ENSG00000161920
184.0	0.004	PIGG	ENSG00000174227
184.0	0.004	IER3IP1	ENSG00000134049
190.0	0.0039	NTNG2	ENSG00000196358
190.0	0.0039	ATAD1	ENSG00000138138
190.0	0.0039	KIF1A	ENSG00000130294
190.0	0.0039	ZNHIT3	ENSG00000108278
190.0	0.0039	CACNA1B	ENSG00000148408
190.0	0.0039	TGFB1	ENSG00000105329
198.0	0.0038	PDE2A	ENSG00000186642
198.0	0.0038	KCTD7	ENSG00000243335
198.0	0.0038	POGZ	ENSG00000143442
198.0	0.0038	UGDH	ENSG00000109814
198.0	0.0038	COX4I1	ENSG00000131143
198.0	0.0038	MED13L	ENSG00000123066
198.0	0.0038	TEFM	ENSG00000172171
198.0	0.0038	CPLX1	ENSG00000168993
231.0	0.0037	LGI1	ENSG00000108231
231.0	0.0037	RELN	ENSG00000189056
231.0	0.0037	GNB5	ENSG00000069966
231.0	0.0037	ATP7A	ENSG00000165240
231.0	0.0037	AARS1	ENSG00000090861
231.0	0.0037	AP3B2	ENSG00000103723
231.0	0.0037	ATP1A2	ENSG00000018625
231.0	0.0037	CACNA2D1	ENSG00000153956
231.0	0.0037	CLTC	ENSG00000141367
231.0	0.0037	CNKSR2	ENSG00000149970
231.0	0.0037	CYFIP2	ENSG00000055163
231.0	0.0037	DALRD3	ENSG00000178149
231.0	0.0037	DHDDS	ENSG00000117682
231.0	0.0037	FOXG1	ENSG00000176165
231.0	0.0037	FZR1	ENSG00000105325
231.0	0.0037	GABRA2	ENSG00000151834
231.0	0.0037	GABRA5	ENSG00000186297
231.0	0.0037	GABRB2	ENSG00000145864
231.0	0.0037	GRIN2D	ENSG00000105464
231.0	0.0037	HCN1	ENSG00000164588
231.0	0.0037	KCNA2	ENSG00000177301
231.0	0.0037	NECAP1	ENSG00000089818
231.0	0.0037	NUS1	ENSG00000153989
231.0	0.0037	PACS2	ENSG00000179364
231.0	0.0037	PARS2	ENSG00000162396
231.0	0.0037	SCN3A	ENSG00000153253
231.0	0.0037	SLC13A5	ENSG00000141485
231.0	0.0037	SYNJ1	ENSG00000159082
231.0	0.0037	SZT2	ENSG00000198198
231.0	0.0037	UBA5	ENSG00000081307
231.0	0.0037	WWOX	ENSG00000186153
231.0	0.0037	YWHAG	ENSG00000170027
231.0	0.0037	TRPM3	ENSG00000083067
234.0	0.0036	TIMM50	ENSG00000105197
234.0	0.0036	GLYCTK	ENSG00000168237
234.0	0.0036	YME1L1	ENSG00000136758
239.0	0.0035	MADD	ENSG00000110514
239.0	0.0035	GFM2	ENSG00000164347
239.0	0.0035	KCNJ11	ENSG00000187486
239.0	0.0035	TBL1XR1	ENSG00000177565
239.0	0.0035	VARS1	ENSG00000204394
255.0	0.0034	HIBCH	ENSG00000198130
255.0	0.0034	EPM2A	ENSG00000112425
255.0	0.0034	NHLRC1	ENSG00000187566
255.0	0.0034	UFC1	ENSG00000143222
255.0	0.0034	IFNG	ENSG00000111537
255.0	0.0034	TSC1	ENSG00000165699
255.0	0.0034	TSC2	ENSG00000103197
255.0	0.0034	PSAT1	ENSG00000135069
255.0	0.0034	HCFC1	ENSG00000172534
255.0	0.0034	ATN1	ENSG00000111676
255.0	0.0034	SLC9A6	ENSG00000198689
255.0	0.0034	CHD3	ENSG00000170004
255.0	0.0034	SLC6A5	ENSG00000165970
255.0	0.0034	ADGRV1	ENSG00000164199
255.0	0.0034	GABRD	ENSG00000187730
255.0	0.0034	STX1B	ENSG00000099365
272.0	0.0033	GRIK2	ENSG00000164418
272.0	0.0033	PEX1	ENSG00000127980
272.0	0.0033	PEX10	ENSG00000157911
272.0	0.0033	PEX11B	ENSG00000131779
272.0	0.0033	PEX12	ENSG00000108733
272.0	0.0033	PEX13	ENSG00000162928
272.0	0.0033	PEX14	ENSG00000142655
272.0	0.0033	PEX16	ENSG00000121680
272.0	0.0033	PEX19	ENSG00000162735
272.0	0.0033	PEX2	ENSG00000164751
272.0	0.0033	PEX26	ENSG00000215193
272.0	0.0033	PEX3	ENSG00000034693
272.0	0.0033	PEX5	ENSG00000139197
272.0	0.0033	PEX6	ENSG00000124587
272.0	0.0033	PRRT2	ENSG00000167371
272.0	0.0033	ZEB2	ENSG00000169554
272.0	0.0033	CLN3	ENSG00000188603
277.0	0.0032	CCDC88A	ENSG00000115355
277.0	0.0032	NBEA	ENSG00000172915
277.0	0.0032	RNF13	ENSG00000082996
277.0	0.0032	TBC1D2B	ENSG00000167202
277.0	0.0032	KCNQ3	ENSG00000184156
290.0	0.0031	SETBP1	ENSG00000152217
290.0	0.0031	MT-ATP6	ENSG00000198899
290.0	0.0031	MT-ND1	ENSG00000198888
290.0	0.0031	MT-ND2	ENSG00000198763
290.0	0.0031	MT-ND3	ENSG00000198840
290.0	0.0031	MT-ND4	ENSG00000198886
290.0	0.0031	MT-ND5	ENSG00000198786
290.0	0.0031	MT-ND6	ENSG00000198695
290.0	0.0031	PTS	ENSG00000150787
290.0	0.0031	DDC	ENSG00000132437
290.0	0.0031	HTT	ENSG00000197386
290.0	0.0031	AIMP2	ENSG00000106305
290.0	0.0031	MAP1B	ENSG00000131711
294.0	0.003	GNB2	ENSG00000172354
294.0	0.003	HNRNPU	ENSG00000153187
294.0	0.003	KDM4B	ENSG00000127663
294.0	0.003	KCNQ5	ENSG00000185760
299.0	0.0029	CREBBP	ENSG00000005339
299.0	0.0029	HNRNPH2	ENSG00000126945
299.0	0.0029	EP300	ENSG00000100393
299.0	0.0029	EXTL3	ENSG00000012232
299.0	0.0029	ADNP	ENSG00000101126
320.0	0.0028	GAMT	ENSG00000130005
320.0	0.0028	RAI1	ENSG00000108557
320.0	0.0028	CAMSAP1	ENSG00000130559
320.0	0.0028	PYCR2	ENSG00000143811
320.0	0.0028	CAMK2B	ENSG00000058404
320.0	0.0028	MACF1	ENSG00000127603
320.0	0.0028	RALGAPA1	ENSG00000174373
320.0	0.0028	CASZ1	ENSG00000130940
320.0	0.0028	HSPG2	ENSG00000142798
320.0	0.0028	KCNAB2	ENSG00000069424
320.0	0.0028	LUZP1	ENSG00000169641
320.0	0.0028	MMP23B	ENSG00000189409
320.0	0.0028	PDPN	ENSG00000162493
320.0	0.0028	PRDM16	ENSG00000142611
320.0	0.0028	PRKCZ	ENSG00000067606
320.0	0.0028	RERE	ENSG00000142599
320.0	0.0028	SKI	ENSG00000157933
320.0	0.0028	SPEN	ENSG00000065526
320.0	0.0028	UBE4B	ENSG00000130939
320.0	0.0028	PPIL1	ENSG00000137168
320.0	0.0028	POLR1A	ENSG00000068654
330.0	0.0027	SPTBN4	ENSG00000160460
330.0	0.0027	WDR26	ENSG00000162923
330.0	0.0027	UFSP2	ENSG00000109775
330.0	0.0027	CCDC47	ENSG00000108588
330.0	0.0027	KCNH1	ENSG00000143473
330.0	0.0027	DEAF1	ENSG00000177030
330.0	0.0027	MMACHC	ENSG00000132763
330.0	0.0027	AP3D1	ENSG00000065000
330.0	0.0027	ARFGEF2	ENSG00000124198
330.0	0.0027	MAPK1	ENSG00000100030
341.0	0.0026	CIC	ENSG00000079432
341.0	0.0026	CEP85L	ENSG00000111860
341.0	0.0026	ASAH1	ENSG00000104763
341.0	0.0026	UBTF	ENSG00000108312
341.0	0.0026	KARS1	ENSG00000065427
341.0	0.0026	PPP2CA	ENSG00000113575
341.0	0.0026	P4HTM	ENSG00000178467
341.0	0.0026	GRIA2	ENSG00000120251
341.0	0.0026	PRODH	ENSG00000100033
341.0	0.0026	ASXL3	ENSG00000141431
341.0	0.0026	DPYSL5	ENSG00000157851
349.0	0.0025	RPL10	ENSG00000147403
349.0	0.0025	RHOBTB2	ENSG00000008853
349.0	0.0025	VAMP2	ENSG00000220205
349.0	0.0025	PRUNE1	ENSG00000143363
349.0	0.0025	VPS53	ENSG00000141252
349.0	0.0025	ALG3	ENSG00000214160
349.0	0.0025	TRAPPC2L	ENSG00000167515
349.0	0.0025	DYRK1A	ENSG00000157540
377.0	0.0024	UBAP2L	ENSG00000143569
377.0	0.0024	FLRT1	ENSG00000126500
377.0	0.0024	KLC2	ENSG00000174996
377.0	0.0024	SOD1	ENSG00000142168
377.0	0.0024	DHX16	ENSG00000204560
377.0	0.0024	DAG1	ENSG00000173402
377.0	0.0024	NDP	ENSG00000124479
377.0	0.0024	ZBTB18	ENSG00000179456
377.0	0.0024	TBCD	ENSG00000141556
377.0	0.0024	C9orf72	ENSG00000147894
377.0	0.0024	CHMP2B	ENSG00000083937
377.0	0.0024	MAPT	ENSG00000186868
377.0	0.0024	PSEN1	ENSG00000080815
377.0	0.0024	SQSTM1	ENSG00000161011
377.0	0.0024	TMEM106B	ENSG00000106460
377.0	0.0024	TREM2	ENSG00000095970
377.0	0.0024	VCP	ENSG00000165280
377.0	0.0024	MED17	ENSG00000042429
377.0	0.0024	SEPSECS	ENSG00000109618
377.0	0.0024	TSEN15	ENSG00000198860
377.0	0.0024	TSEN2	ENSG00000154743
377.0	0.0024	TSEN34	ENSG00000170892
377.0	0.0024	TSEN54	ENSG00000182173
377.0	0.0024	FOXP1	ENSG00000114861
377.0	0.0024	WDR62	ENSG00000075702
377.0	0.0024	PIDD1	ENSG00000177595
377.0	0.0024	FLII	ENSG00000177731
377.0	0.0024	IQSEC2	ENSG00000124313
390.0	0.0023	NDUFAF8	ENSG00000224877
390.0	0.0023	NLGN3	ENSG00000196338
390.0	0.0023	NLGN4X	ENSG00000146938
390.0	0.0023	UPB1	ENSG00000100024
390.0	0.0023	DPM2	ENSG00000136908
390.0	0.0023	GLRA1	ENSG00000145888
390.0	0.0023	H4C5	ENSG00000198518
390.0	0.0023	TRAPPC6B	ENSG00000182400
390.0	0.0023	ALG11	ENSG00000253710
390.0	0.0023	SLC39A8	ENSG00000138821
390.0	0.0023	UGP2	ENSG00000169764
390.0	0.0023	BTD	ENSG00000169814
390.0	0.0023	DNM1L	ENSG00000087470
400.0	0.0022	MDH1	ENSG00000014641
400.0	0.0022	TNIK	ENSG00000154310
400.0	0.0022	ABCC8	ENSG00000006071
400.0	0.0022	NARS2	ENSG00000137513
400.0	0.0022	AFG2B	ENSG00000171763
400.0	0.0022	MDH2	ENSG00000146701
400.0	0.0022	CDC40	ENSG00000168438
400.0	0.0022	KPTN	ENSG00000118162
400.0	0.0022	HECW2	ENSG00000138411
400.0	0.0022	SETD1B	ENSG00000139718
417.0	0.0021	TUBA1A	ENSG00000167552
417.0	0.0021	SUCLA2	ENSG00000136143
417.0	0.0021	HDAC4	ENSG00000068024
417.0	0.0021	CAMK2A	ENSG00000070808
417.0	0.0021	DHPS	ENSG00000095059
417.0	0.0021	STAMBP	ENSG00000124356
417.0	0.0021	POMGNT1	ENSG00000085998
417.0	0.0021	TANC2	ENSG00000170921
417.0	0.0021	DPM1	ENSG00000000419
417.0	0.0021	GOSR2	ENSG00000108433
417.0	0.0021	RP11-156P1.2	ENSG00000262633
417.0	0.0021	DEGS1	ENSG00000143753
417.0	0.0021	CLCN3	ENSG00000109572
417.0	0.0021	FKTN	ENSG00000106692
417.0	0.0021	HEXA	ENSG00000213614
417.0	0.0021	NALCN	ENSG00000102452
417.0	0.0021	GPHN	ENSG00000171723
430.0	0.002	GCDH	ENSG00000105607
430.0	0.002	PHGDH	ENSG00000092621
430.0	0.002	VARS2	ENSG00000137411
430.0	0.002	SERAC1	ENSG00000122335
430.0	0.002	TCEAL1	ENSG00000172465
430.0	0.002	ACOX1	ENSG00000161533
430.0	0.002	SLC6A9	ENSG00000196517
430.0	0.002	ALDH4A1	ENSG00000159423
430.0	0.002	TUBB3	ENSG00000198211
430.0	0.002	EIF2S3	ENSG00000130741
430.0	0.002	SNIP1	ENSG00000163877
430.0	0.002	HMGCL	ENSG00000117305
430.0	0.002	OCRL	ENSG00000122126
454.0	0.0019	ALG14	ENSG00000172339
454.0	0.0019	POLRMT	ENSG00000099821
454.0	0.0019	POLG	ENSG00000140521
454.0	0.0019	SMS	ENSG00000102172
454.0	0.0019	PIGY	ENSG00000255072
454.0	0.0019	SEMA6B	ENSG00000167680
454.0	0.0019	PRPS1	ENSG00000147224
454.0	0.0019	P2RY8	ENSG00000182162
454.0	0.0019	PRMT7	ENSG00000132600
454.0	0.0019	VPS13A	ENSG00000197969
454.0	0.0019	DDB2	ENSG00000134574
454.0	0.0019	ERCC2	ENSG00000104884
454.0	0.0019	ERCC3	ENSG00000163161
454.0	0.0019	ERCC4	ENSG00000175595
454.0	0.0019	ERCC5	ENSG00000134899
454.0	0.0019	XPA	ENSG00000136936
454.0	0.0019	XPC	ENSG00000154767
454.0	0.0019	PLA2G6	ENSG00000184381
454.0	0.0019	RBL2	ENSG00000103479
454.0	0.0019	SNRPN	ENSG00000128739
454.0	0.0019	VPS11	ENSG00000160695
454.0	0.0019	GLRB	ENSG00000109738
454.0	0.0019	NARS1	ENSG00000134440
454.0	0.0019	SOCS1	ENSG00000185338
468.0	0.0018	EARS2	ENSG00000103356
468.0	0.0018	HK1	ENSG00000156515
468.0	0.0018	EHMT1	ENSG00000181090
468.0	0.0018	SMARCA2	ENSG00000080503
468.0	0.0018	KIF5C	ENSG00000168280
468.0	0.0018	NFU1	ENSG00000169599
468.0	0.0018	KCNN2	ENSG00000080709
468.0	0.0018	CDH2	ENSG00000170558
468.0	0.0018	NAA10	ENSG00000102030
468.0	0.0018	RTTN	ENSG00000176225
468.0	0.0018	FBXO41	ENSG00000163013
468.0	0.0018	COG3	ENSG00000136152
468.0	0.0018	ATP9A	ENSG00000054793
468.0	0.0018	COG8	ENSG00000213380
486.0	0.0017	AUTS2	ENSG00000158321
486.0	0.0017	LNPK	ENSG00000144320
486.0	0.0017	PTPRF	ENSG00000142949
486.0	0.0017	TUBB2B	ENSG00000137285
486.0	0.0017	AMELX	ENSG00000125363
486.0	0.0017	BICRA	ENSG00000063169
486.0	0.0017	SLC19A3	ENSG00000135917
486.0	0.0017	PCYT2	ENSG00000185813
486.0	0.0017	ASH1L	ENSG00000116539
486.0	0.0017	ADARB1	ENSG00000197381
486.0	0.0017	TRIT1	ENSG00000043514
486.0	0.0017	NCDN	ENSG00000020129
486.0	0.0017	NSF	ENSG00000073969
486.0	0.0017	HUWE1	ENSG00000086758
486.0	0.0017	SLC12A6	ENSG00000140199
486.0	0.0017	NSRP1	ENSG00000126653
486.0	0.0017	PHF10	ENSG00000130024
486.0	0.0017	SUMF1	ENSG00000144455
521.0	0.0016	HPDL	ENSG00000186603
521.0	0.0016	CSNK2A1	ENSG00000101266
521.0	0.0016	MYD88	ENSG00000172936
521.0	0.0016	TRIO	ENSG00000038382
521.0	0.0016	PPP2R5D	ENSG00000112640
521.0	0.0016	ATP11A	ENSG00000068650
521.0	0.0016	SHANK3	ENSG00000251322
521.0	0.0016	AFF3	ENSG00000144218
521.0	0.0016	MT-CO1	ENSG00000198804
521.0	0.0016	MT-CO2	ENSG00000198712
521.0	0.0016	MT-CO3	ENSG00000198938
521.0	0.0016	RFX7	ENSG00000181827
521.0	0.0016	NR2F1	ENSG00000175745
521.0	0.0016	PGAP2	ENSG00000148985
521.0	0.0016	PGAP3	ENSG00000161395
521.0	0.0016	PIGL	ENSG00000108474
521.0	0.0016	PIGO	ENSG00000165282
521.0	0.0016	PIGV	ENSG00000060642
521.0	0.0016	MRAP	ENSG00000170262
521.0	0.0016	AGO1	ENSG00000092847
521.0	0.0016	SH2B1	ENSG00000178188
521.0	0.0016	USP19	ENSG00000172046
521.0	0.0016	SNX14	ENSG00000135317
521.0	0.0016	AASS	ENSG00000008311
521.0	0.0016	GALC	ENSG00000054983
521.0	0.0016	COASY	ENSG00000068120
521.0	0.0016	ZBTB20	ENSG00000181722
521.0	0.0016	NDUFAF6	ENSG00000156170
521.0	0.0016	ATXN10	ENSG00000130638
521.0	0.0016	KMT5B	ENSG00000110066
521.0	0.0016	PSAP	ENSG00000197746
521.0	0.0016	HSD17B10	ENSG00000072506
521.0	0.0016	YARS1	ENSG00000134684
521.0	0.0016	SLC25A46	ENSG00000164209
521.0	0.0016	TCF20	ENSG00000100207
560.0	0.0015	CSTB	ENSG00000160213
560.0	0.0015	PNPO	ENSG00000108439
560.0	0.0015	DNAJC19	ENSG00000205981
560.0	0.0015	NDUFA2	ENSG00000131495
560.0	0.0015	PGAP1	ENSG00000197121
560.0	0.0015	GABRA3	ENSG00000011677
560.0	0.0015	SDHA	ENSG00000073578
560.0	0.0015	SDHAF1	ENSG00000205138
560.0	0.0015	SDHB	ENSG00000117118
560.0	0.0015	SDHD	ENSG00000204370
560.0	0.0015	VPS4A	ENSG00000132612
560.0	0.0015	UNC80	ENSG00000144406
560.0	0.0015	TCF4	ENSG00000196628
560.0	0.0015	DISC1	ENSG00000162946
560.0	0.0015	CAMTA1	ENSG00000171735
560.0	0.0015	SATB2	ENSG00000119042
560.0	0.0015	SNAPIN	ENSG00000143553
560.0	0.0015	PRODH2	ENSG00000250799
560.0	0.0015	TUBG1	ENSG00000131462
560.0	0.0015	CACNA1H	ENSG00000196557
560.0	0.0015	CHD8	ENSG00000100888
560.0	0.0015	GRIA1	ENSG00000155511
560.0	0.0015	GLUD1	ENSG00000148672
560.0	0.0015	GRM1	ENSG00000152822
560.0	0.0015	TRAP1	ENSG00000126602
560.0	0.0015	ZNF669	ENSG00000188295
560.0	0.0015	FARS2	ENSG00000145982
560.0	0.0015	CACNB4	ENSG00000182389
560.0	0.0015	GEMIN4	ENSG00000179409
560.0	0.0015	MED25	ENSG00000104973
560.0	0.0015	SMARCAL1	ENSG00000138375
560.0	0.0015	OPHN1	ENSG00000079482
560.0	0.0015	RAB11B	ENSG00000185236
560.0	0.0015	DPH5	ENSG00000117543
560.0	0.0015	WDR4	ENSG00000160193
560.0	0.0015	HSD17B4	ENSG00000133835
560.0	0.0015	MARK2	ENSG00000072518
560.0	0.0015	ETHE1	ENSG00000105755
560.0	0.0015	TELO2	ENSG00000100726
609.0	0.0014	SLC6A8	ENSG00000130821
609.0	0.0014	HMGN3	ENSG00000118418
609.0	0.0014	SIN3A	ENSG00000169375
609.0	0.0014	SAMD12	ENSG00000177570
609.0	0.0014	CYP27A1	ENSG00000135929
609.0	0.0014	NAPB	ENSG00000125814
609.0	0.0014	GNAI1	ENSG00000127955
609.0	0.0014	LIPT2	ENSG00000175536
609.0	0.0014	RND1	ENSG00000172602
609.0	0.0014	ARID2	ENSG00000189079
609.0	0.0014	DHX30	ENSG00000132153
609.0	0.0014	EIF3F	ENSG00000175390
609.0	0.0014	TBX1	ENSG00000184058
609.0	0.0014	BOLA3	ENSG00000163170
609.0	0.0014	DYNC1I2	ENSG00000077380
609.0	0.0014	TAOK1	ENSG00000160551
609.0	0.0014	CLPB	ENSG00000162129
609.0	0.0014	NAGS	ENSG00000161653
609.0	0.0014	ADAR	ENSG00000160710
609.0	0.0014	IFIH1	ENSG00000115267
609.0	0.0014	LSM11	ENSG00000155858
609.0	0.0014	RNASEH2A	ENSG00000104889
609.0	0.0014	RNASEH2B	ENSG00000136104
609.0	0.0014	RNASEH2C	ENSG00000172922
609.0	0.0014	SAMHD1	ENSG00000101347
609.0	0.0014	TREX1	ENSG00000213689
