rank	score	gene_symbol	gene_identifier
92.0	0.0227	FAM83H	ENSG00000180921
93.0	0.0225	RECQL4	ENSG00000160957
94.0	0.0224	MAPRE2	ENSG00000166974
95.0	0.0222	KANSL1	ENSG00000120071
96.0	0.0221	USP9X	ENSG00000124486
98.0	0.022	SMS	ENSG00000102172
98.0	0.022	STAC3	ENSG00000185482
99.0	0.0219	CDH11	ENSG00000140937
100.0	0.0218	ARID1A	ENSG00000117713
101.0	0.0217	LARS2	ENSG00000011376
105.0	0.0216	DEAF1	ENSG00000177030
105.0	0.0216	FLII	ENSG00000177731
105.0	0.0216	IQSEC2	ENSG00000124313
105.0	0.0216	RAI1	ENSG00000108557
106.0	0.0215	TFE3	ENSG00000068323
111.0	0.0214	CRKL	ENSG00000099942
111.0	0.0214	ARL6	ENSG00000113966
111.0	0.0214	BBS1	ENSG00000174483
111.0	0.0214	CCDC28B	ENSG00000160050
111.0	0.0214	CTD-3074O7.11	ENSG00000256349
114.0	0.0213	GLI3	ENSG00000106571
114.0	0.0213	WDR26	ENSG00000162923
114.0	0.0213	SLC35B2	ENSG00000157593
116.0	0.0212	ESCO2	ENSG00000171320
116.0	0.0212	SMOC1	ENSG00000198732
117.0	0.0211	CPLANE1	ENSG00000197603
122.0	0.021	AHI1	ENSG00000135541
122.0	0.021	CEP120	ENSG00000168944
122.0	0.021	CEP41	ENSG00000106477
122.0	0.021	INPP5E	ENSG00000148384
122.0	0.021	MKS1	ENSG00000011143
125.0	0.0209	PIGV	ENSG00000060642
125.0	0.0209	ACBD5	ENSG00000107897
125.0	0.0209	TUBB	ENSG00000196230
126.0	0.0208	SCUBE3	ENSG00000146197
127.0	0.0206	NIPBL	ENSG00000164190
128.0	0.0204	PTDSS1	ENSG00000156471
130.0	0.0202	LMBRD1	ENSG00000168216
130.0	0.0202	PPP3CA	ENSG00000138814
132.0	0.0201	GJA1	ENSG00000152661
132.0	0.0201	FGD1	ENSG00000102302
133.0	0.02	MEIS2	ENSG00000134138
134.0	0.0199	FGFR2	ENSG00000066468
135.0	0.0198	POLR3B	ENSG00000013503
139.0	0.0195	COLEC11	ENSG00000118004
139.0	0.0195	ATN1	ENSG00000111676
139.0	0.0195	EMC10	ENSG00000161671
139.0	0.0195	MID1	ENSG00000101871
142.0	0.0194	SMARCD1	ENSG00000066117
142.0	0.0194	SUOX	ENSG00000139531
142.0	0.0194	KAT6B	ENSG00000156650
145.0	0.0193	DLK1	ENSG00000185559
145.0	0.0193	RTL1	ENSG00000254656
145.0	0.0193	GATA3	ENSG00000107485
147.0	0.0192	GABRA3	ENSG00000011677
147.0	0.0192	MCTP2	ENSG00000140563
153.0	0.0191	BUB1	ENSG00000169679
153.0	0.0191	BUB1B	ENSG00000156970
153.0	0.0191	BUB3	ENSG00000154473
153.0	0.0191	CEP57	ENSG00000166037
153.0	0.0191	TRIP13	ENSG00000071539
153.0	0.0191	EYA1	ENSG00000104313
154.0	0.019	TTI2	ENSG00000129696
158.0	0.0189	BRCA1	ENSG00000012048
158.0	0.0189	ANKRD17	ENSG00000132466
158.0	0.0189	KMT2D	ENSG00000167548
158.0	0.0189	CTCF	ENSG00000102974
162.0	0.0188	KATNIP	ENSG00000047578
162.0	0.0188	TANC2	ENSG00000170921
162.0	0.0188	ASXL1	ENSG00000171456
162.0	0.0188	COG1	ENSG00000166685
163.0	0.0187	GMNN	ENSG00000112312
166.0	0.0186	VAX1	ENSG00000148704
166.0	0.0186	H4C5	ENSG00000198518
166.0	0.0186	HDAC8	ENSG00000147099
169.0	0.0185	NEK1	ENSG00000137601
169.0	0.0185	SLC1A2	ENSG00000110436
169.0	0.0185	ARID2	ENSG00000189079
170.0	0.0184	PIGN	ENSG00000197563
171.0	0.0183	SOBP	ENSG00000112320
173.0	0.0182	SMARCB1	ENSG00000099956
173.0	0.0182	AP1G1	ENSG00000166747
178.0	0.0181	CDKN1C	ENSG00000129757
178.0	0.0181	HMGA2	ENSG00000149948
178.0	0.0181	IGF2	ENSG00000167244
178.0	0.0181	PLAG1	ENSG00000181690
178.0	0.0181	EDEM3	ENSG00000116406
180.0	0.0179	SPOP	ENSG00000121067
180.0	0.0179	TBX1	ENSG00000184058
182.0	0.0178	EP300	ENSG00000100393
182.0	0.0178	ARCN1	ENSG00000095139
186.0	0.0177	C2CD3	ENSG00000168014
186.0	0.0177	POLR2A	ENSG00000181222
186.0	0.0177	CAMK2B	ENSG00000058404
186.0	0.0177	PPP2R5D	ENSG00000112640
188.0	0.0176	TCTN3	ENSG00000119977
188.0	0.0176	FLNA	ENSG00000196924
237.0	0.0175	AARS1	ENSG00000090861
237.0	0.0175	ACTL6B	ENSG00000077080
237.0	0.0175	AP3B2	ENSG00000103723
237.0	0.0175	ARV1	ENSG00000173409
237.0	0.0175	ATP1A2	ENSG00000018625
237.0	0.0175	ATP1A3	ENSG00000105409
237.0	0.0175	ATP6V1A	ENSG00000114573
237.0	0.0175	CACNA1A	ENSG00000141837
237.0	0.0175	CACNA1B	ENSG00000148408
237.0	0.0175	CACNA2D1	ENSG00000153956
237.0	0.0175	CDK19	ENSG00000155111
237.0	0.0175	CELF2	ENSG00000048740
237.0	0.0175	CLTC	ENSG00000141367
237.0	0.0175	CNKSR2	ENSG00000149970
237.0	0.0175	CYFIP2	ENSG00000055163
237.0	0.0175	DALRD3	ENSG00000178149
237.0	0.0175	DHDDS	ENSG00000117682
237.0	0.0175	DNM1	ENSG00000106976
237.0	0.0175	EEF1A2	ENSG00000101210
237.0	0.0175	FBXO28	ENSG00000143756
237.0	0.0175	FGF12	ENSG00000114279
237.0	0.0175	FGF13	ENSG00000129682
237.0	0.0175	FOXG1	ENSG00000176165
237.0	0.0175	FZR1	ENSG00000105325
237.0	0.0175	GABBR2	ENSG00000136928
237.0	0.0175	GABRA2	ENSG00000151834
237.0	0.0175	GABRA5	ENSG00000186297
237.0	0.0175	GABRB2	ENSG00000145864
237.0	0.0175	GABRG2	ENSG00000113327
237.0	0.0175	GRIN2D	ENSG00000105464
237.0	0.0175	HCN1	ENSG00000164588
237.0	0.0175	KCNA2	ENSG00000177301
237.0	0.0175	KCNB1	ENSG00000158445
237.0	0.0175	NECAP1	ENSG00000089818
237.0	0.0175	NTRK2	ENSG00000148053
237.0	0.0175	NUS1	ENSG00000153989
237.0	0.0175	PACS2	ENSG00000179364
237.0	0.0175	PARS2	ENSG00000162396
237.0	0.0175	SCN3A	ENSG00000153253
237.0	0.0175	SCN8A	ENSG00000196876
237.0	0.0175	SLC13A5	ENSG00000141485
237.0	0.0175	SYNGAP1	ENSG00000197283
237.0	0.0175	SYNJ1	ENSG00000159082
237.0	0.0175	SZT2	ENSG00000198198
237.0	0.0175	TRAK1	ENSG00000182606
237.0	0.0175	UBA5	ENSG00000081307
237.0	0.0175	WWOX	ENSG00000186153
237.0	0.0175	YWHAG	ENSG00000170027
237.0	0.0175	TMCO1	ENSG00000143183
239.0	0.0174	ATR	ENSG00000175054
239.0	0.0174	MAF	ENSG00000178573
247.0	0.0173	SNRPN	ENSG00000128739
247.0	0.0173	FAM149B1	ENSG00000138286
247.0	0.0173	KIAA0753	ENSG00000198920
247.0	0.0173	KIF7	ENSG00000166813
247.0	0.0173	OFD1	ENSG00000046651
247.0	0.0173	PDE6D	ENSG00000156973
247.0	0.0173	TMEM216	ENSG00000187049
247.0	0.0173	TOPORS	ENSG00000197579
267.0	0.0172	ARX	ENSG00000004848
267.0	0.0172	CASK	ENSG00000147044
267.0	0.0172	CDKL5	ENSG00000008086
267.0	0.0172	DMXL2	ENSG00000104093
267.0	0.0172	GNAO1	ENSG00000087258
267.0	0.0172	GRIN1	ENSG00000176884
267.0	0.0172	GRM7	ENSG00000196277
267.0	0.0172	KCNA1	ENSG00000111262
267.0	0.0172	NEUROD2	ENSG00000171532
267.0	0.0172	PIGP	ENSG00000185808
267.0	0.0172	PIGQ	ENSG00000007541
267.0	0.0172	PNKP	ENSG00000039650
267.0	0.0172	SCN1B	ENSG00000105711
267.0	0.0172	SCN2A	ENSG00000136531
267.0	0.0172	SIK1	ENSG00000142178
267.0	0.0172	SLC25A22	ENSG00000177542
267.0	0.0172	SLC32A1	ENSG00000101438
267.0	0.0172	TRIM8	ENSG00000171206
267.0	0.0172	ANKRD11	ENSG00000167522
267.0	0.0172	SOX5	ENSG00000134532
272.0	0.0171	HCCS	ENSG00000004961
272.0	0.0171	PEX2	ENSG00000164751
272.0	0.0171	TIMM50	ENSG00000105197
272.0	0.0171	ANAPC1	ENSG00000153107
272.0	0.0171	ARHGAP31	ENSG00000031081
282.0	0.0169	LRRC32	ENSG00000137507
282.0	0.0169	CDC45	ENSG00000093009
282.0	0.0169	CDC6	ENSG00000094804
282.0	0.0169	CDT1	ENSG00000167513
282.0	0.0169	ORC1	ENSG00000085840
282.0	0.0169	ORC4	ENSG00000115947
282.0	0.0169	ORC6	ENSG00000091651
282.0	0.0169	EIF4A3	ENSG00000141543
282.0	0.0169	DYRK1A	ENSG00000157540
282.0	0.0169	TRIO	ENSG00000038382
284.0	0.0168	POLRMT	ENSG00000099821
284.0	0.0168	NGFR	ENSG00000064300
286.0	0.0167	EBP	ENSG00000147155
286.0	0.0167	DDX59	ENSG00000118197
294.0	0.0164	TSPAN7	ENSG00000156298
294.0	0.0164	CTBP1	ENSG00000159692
294.0	0.0164	LETM1	ENSG00000168924
294.0	0.0164	NELFA	ENSG00000185049
294.0	0.0164	NSD2	ENSG00000109685
294.0	0.0164	PIGG	ENSG00000174227
294.0	0.0164	TBCD	ENSG00000141556
294.0	0.0164	ARID1B	ENSG00000049618
295.0	0.0163	MYMK	ENSG00000187616
297.0	0.0162	COG6	ENSG00000133103
297.0	0.0162	NARS1	ENSG00000134440
300.0	0.0161	SLC10A7	ENSG00000120519
300.0	0.0161	SMAD4	ENSG00000141646
300.0	0.0161	SCNM1	ENSG00000163156
305.0	0.016	PRUNE1	ENSG00000143363
305.0	0.016	MED25	ENSG00000104973
305.0	0.016	PLXND1	ENSG00000004399
305.0	0.016	REV3L	ENSG00000009413
305.0	0.016	INTS1	ENSG00000164880
307.0	0.0159	WDR4	ENSG00000160193
307.0	0.0159	KAT5	ENSG00000172977
313.0	0.0158	ATP6V1B2	ENSG00000147416
313.0	0.0158	TBC1D24	ENSG00000162065
313.0	0.0158	POLR3K	ENSG00000161980
313.0	0.0158	RUSC2	ENSG00000198853
313.0	0.0158	EHMT1	ENSG00000181090
313.0	0.0158	KMT2C	ENSG00000055609
314.0	0.0157	AMMECR1	ENSG00000101935
316.0	0.0156	KIDINS220	ENSG00000134313
316.0	0.0156	ZC4H2	ENSG00000126970
319.0	0.0155	TECR	ENSG00000099797
319.0	0.0155	NDST1	ENSG00000070614
319.0	0.0155	COPB1	ENSG00000129083
325.0	0.0153	DPYD	ENSG00000188641
325.0	0.0153	RAB5IF	ENSG00000101084
325.0	0.0153	B3GALT6	ENSG00000176022
325.0	0.0153	SNX14	ENSG00000135317
325.0	0.0153	CREBBP	ENSG00000005339
325.0	0.0153	SETD5	ENSG00000168137
333.0	0.0152	AASS	ENSG00000008311
333.0	0.0152	RPS19	ENSG00000105372
333.0	0.0152	DHCR7	ENSG00000172893
333.0	0.0152	FIG4	ENSG00000112367
333.0	0.0152	SPART	ENSG00000133104
333.0	0.0152	NCDN	ENSG00000020129
333.0	0.0152	HERC2	ENSG00000128731
333.0	0.0152	SETD1A	ENSG00000099381
335.0	0.0151	HK1	ENSG00000156515
335.0	0.0151	SLC6A19	ENSG00000174358
339.0	0.015	SMCHD1	ENSG00000101596
339.0	0.015	EFTUD2	ENSG00000108883
339.0	0.015	BRAT1	ENSG00000106009
339.0	0.015	LAGE3	ENSG00000196976
341.0	0.0149	ROGDI	ENSG00000067836
341.0	0.0149	SMO	ENSG00000128602
342.0	0.0148	KLHL15	ENSG00000174010
348.0	0.0147	PLCB4	ENSG00000101333
348.0	0.0147	SPTBN4	ENSG00000160460
348.0	0.0147	JARID2	ENSG00000008083
348.0	0.0147	BAP1	ENSG00000163930
348.0	0.0147	RPS6KA3	ENSG00000177189
348.0	0.0147	HNRNPH1	ENSG00000169045
355.0	0.0146	GRHL3	ENSG00000158055
355.0	0.0146	UBB	ENSG00000170315
355.0	0.0146	HACE1	ENSG00000085382
355.0	0.0146	CHST14	ENSG00000169105
355.0	0.0146	BRD4	ENSG00000141867
355.0	0.0146	RAD21	ENSG00000164754
355.0	0.0146	SMC3	ENSG00000108055
359.0	0.0145	THOC2	ENSG00000125676
359.0	0.0145	FRAS1	ENSG00000138759
359.0	0.0145	TTI1	ENSG00000101407
359.0	0.0145	SF3B4	ENSG00000143368
362.0	0.0144	SOX9	ENSG00000125398
362.0	0.0144	BCL11B	ENSG00000127152
362.0	0.0144	MKKS	ENSG00000125863
371.0	0.0143	EPG5	ENSG00000152223
371.0	0.0143	BRF1	ENSG00000185024
371.0	0.0143	PQBP1	ENSG00000102103
371.0	0.0143	BCR	ENSG00000186716
371.0	0.0143	MAPK1	ENSG00000100030
371.0	0.0143	ASXL3	ENSG00000141431
371.0	0.0143	KCNH1	ENSG00000143473
371.0	0.0143	KCNMA1	ENSG00000156113
371.0	0.0143	KCNN3	ENSG00000143603
375.0	0.0142	MED27	ENSG00000160563
375.0	0.0142	PUM1	ENSG00000134644
375.0	0.0142	NF1	ENSG00000196712
375.0	0.0142	DLG3	ENSG00000082458
382.0	0.0141	NSDHL	ENSG00000147383
382.0	0.0141	GRIA1	ENSG00000155511
382.0	0.0141	SLC6A8	ENSG00000130821
382.0	0.0141	MADD	ENSG00000110514
382.0	0.0141	NOTCH3	ENSG00000074181
382.0	0.0141	SON	ENSG00000159140
382.0	0.0141	SETBP1	ENSG00000152217
387.0	0.014	FUCA1	ENSG00000179163
387.0	0.014	MYOD1	ENSG00000129152
387.0	0.014	POGZ	ENSG00000143442
387.0	0.014	PIGL	ENSG00000108474
387.0	0.014	HSPG2	ENSG00000142798
392.0	0.0139	RBM10	ENSG00000182872
392.0	0.0139	DPH1	ENSG00000108963
392.0	0.0139	DPH2	ENSG00000132768
392.0	0.0139	LEMD3	ENSG00000174106
392.0	0.0139	ERLIN2	ENSG00000147475
399.0	0.0138	SATB1	ENSG00000182568
399.0	0.0138	GMPPA	ENSG00000144591
399.0	0.0138	GNB2	ENSG00000172354
399.0	0.0138	TCF4	ENSG00000196628
399.0	0.0138	NTNG2	ENSG00000196358
399.0	0.0138	NEB	ENSG00000183091
399.0	0.0138	PPP2R1A	ENSG00000105568
410.0	0.0137	MCM3AP	ENSG00000160294
410.0	0.0137	CCDC32	ENSG00000128891
410.0	0.0137	FRMPD4	ENSG00000169933
410.0	0.0137	SOX4	ENSG00000124766
410.0	0.0137	AHCY	ENSG00000101444
410.0	0.0137	PGAP1	ENSG00000197121
410.0	0.0137	B3GLCT	ENSG00000187676
410.0	0.0137	TGFBR1	ENSG00000106799
410.0	0.0137	MAP1B	ENSG00000131711
410.0	0.0137	BCAS3	ENSG00000141376
410.0	0.0137	GAD1	ENSG00000128683
418.0	0.0136	CEP152	ENSG00000103995
418.0	0.0136	POLR1A	ENSG00000068654
418.0	0.0136	ADARB1	ENSG00000197381
418.0	0.0136	MARS1	ENSG00000166986
418.0	0.0136	TWIST2	ENSG00000233608
418.0	0.0136	ERCC5	ENSG00000134899
418.0	0.0136	FLVCR2	ENSG00000119686
418.0	0.0136	CARS1	ENSG00000110619
428.0	0.0135	CUL3	ENSG00000036257
428.0	0.0135	TRAPPC9	ENSG00000167632
428.0	0.0135	POLR1B	ENSG00000125630
428.0	0.0135	POLR1C	ENSG00000171453
428.0	0.0135	POLR1D	ENSG00000186184
428.0	0.0135	TCOF1	ENSG00000070814
428.0	0.0135	GPC3	ENSG00000147257
428.0	0.0135	GPC4	ENSG00000076716
428.0	0.0135	WDR35	ENSG00000118965
428.0	0.0135	CHD8	ENSG00000100888
434.0	0.0134	WASHC4	ENSG00000136051
434.0	0.0134	NAE1	ENSG00000159593
434.0	0.0134	RAB18	ENSG00000099246
434.0	0.0134	PGM1	ENSG00000079739
434.0	0.0134	PURA	ENSG00000185129
434.0	0.0134	ATP9A	ENSG00000054793
438.0	0.0133	AIMP2	ENSG00000106305
438.0	0.0133	KPTN	ENSG00000118162
438.0	0.0133	MAGEL2	ENSG00000254585
438.0	0.0133	GNAI1	ENSG00000127955
441.0	0.0132	ZMYND11	ENSG00000015171
441.0	0.0132	RNF113A	ENSG00000125352
441.0	0.0132	TRRAP	ENSG00000196367
450.0	0.0131	STAG1	ENSG00000118007
450.0	0.0131	TAF8	ENSG00000137413
450.0	0.0131	APC2	ENSG00000115266
450.0	0.0131	CIT	ENSG00000122966
450.0	0.0131	RPS28	ENSG00000233927
450.0	0.0131	PIGF	ENSG00000151665
450.0	0.0131	FAM20C	ENSG00000177706
450.0	0.0131	KAT6A	ENSG00000083168
450.0	0.0131	ARHGEF2	ENSG00000116584
456.0	0.013	SMARCA4	ENSG00000127616
456.0	0.013	SMARCC2	ENSG00000139613
456.0	0.013	SET	ENSG00000119335
456.0	0.013	VARS1	ENSG00000204394
456.0	0.013	CHD7	ENSG00000171316
456.0	0.013	SEMA3E	ENSG00000170381
463.0	0.0129	SCAF4	ENSG00000156304
463.0	0.0129	MSTO1	ENSG00000125459
463.0	0.0129	KCNH5	ENSG00000140015
463.0	0.0129	TET3	ENSG00000187605
463.0	0.0129	YY1	ENSG00000100811
463.0	0.0129	SMAD3	ENSG00000166949
463.0	0.0129	TBX2	ENSG00000121068
491.0	0.0128	BBIP1	ENSG00000214413
491.0	0.0128	BBS10	ENSG00000179941
491.0	0.0128	BBS12	ENSG00000181004
491.0	0.0128	BBS2	ENSG00000125124
491.0	0.0128	BBS4	ENSG00000140463
491.0	0.0128	BBS5	ENSG00000163093
491.0	0.0128	BBS7	ENSG00000138686
491.0	0.0128	BBS9	ENSG00000122507
491.0	0.0128	CEP19	ENSG00000174007
491.0	0.0128	CFAP418	ENSG00000156172
491.0	0.0128	IFT172	ENSG00000138002
491.0	0.0128	IFT27	ENSG00000100360
491.0	0.0128	IFT74	ENSG00000096872
491.0	0.0128	LZTFL1	ENSG00000163818
491.0	0.0128	SCAPER	ENSG00000140386
491.0	0.0128	SCLT1	ENSG00000151466
491.0	0.0128	SDCCAG8	ENSG00000054282
491.0	0.0128	TRIM32	ENSG00000119401
491.0	0.0128	TTC8	ENSG00000165533
491.0	0.0128	WDPCP	ENSG00000143951
491.0	0.0128	GRIK2	ENSG00000164418
491.0	0.0128	DKC1	ENSG00000130826
491.0	0.0128	HNRNPC	ENSG00000092199
491.0	0.0128	MCOLN1	ENSG00000090674
491.0	0.0128	HHAT	ENSG00000054392
491.0	0.0128	TAF4	ENSG00000130699
491.0	0.0128	GPT2	ENSG00000166123
491.0	0.0128	PGM2L1	ENSG00000165434
517.0	0.0127	INTS11	ENSG00000127054
517.0	0.0127	PRR12	ENSG00000126464
517.0	0.0127	BRCA2	ENSG00000139618
517.0	0.0127	BRIP1	ENSG00000136492
517.0	0.0127	ERCC4	ENSG00000175595
517.0	0.0127	FANCA	ENSG00000187741
517.0	0.0127	FANCB	ENSG00000181544
517.0	0.0127	FANCC	ENSG00000158169
517.0	0.0127	FANCD2	ENSG00000144554
517.0	0.0127	FANCE	ENSG00000112039
517.0	0.0127	FANCF	ENSG00000183161
517.0	0.0127	FANCG	ENSG00000221829
517.0	0.0127	FANCI	ENSG00000140525
517.0	0.0127	FANCL	ENSG00000115392
517.0	0.0127	FANCM	ENSG00000187790
517.0	0.0127	MAD2L2	ENSG00000116670
517.0	0.0127	PALB2	ENSG00000083093
517.0	0.0127	RAD51	ENSG00000051180
517.0	0.0127	RAD51C	ENSG00000108384
517.0	0.0127	RFWD3	ENSG00000168411
517.0	0.0127	SLX4	ENSG00000188827
517.0	0.0127	UBE2T	ENSG00000077152
517.0	0.0127	XRCC2	ENSG00000196584
517.0	0.0127	ALG2	ENSG00000119523
517.0	0.0127	PI4KA	ENSG00000241973
517.0	0.0127	NOVA2	ENSG00000104967
523.0	0.0126	CAMK2G	ENSG00000148660
523.0	0.0126	AP1S2	ENSG00000182287
523.0	0.0126	MEF2C	ENSG00000081189
523.0	0.0126	MN1	ENSG00000169184
523.0	0.0126	TGDS	ENSG00000088451
523.0	0.0126	FRMD4A	ENSG00000151474
528.0	0.0125	NFASC	ENSG00000163531
528.0	0.0125	ASH1L	ENSG00000116539
528.0	0.0125	H4C11	ENSG00000197238
528.0	0.0125	SLC1A3	ENSG00000079215
528.0	0.0125	SFN	ENSG00000175793
536.0	0.0124	PACS1	ENSG00000175115
536.0	0.0124	WARS2	ENSG00000116874
536.0	0.0124	EXOSC2	ENSG00000130713
536.0	0.0124	SCN1A	ENSG00000144285
536.0	0.0124	NEXMIF	ENSG00000050030
536.0	0.0124	PTEN	ENSG00000171862
536.0	0.0124	CAMK2A	ENSG00000070808
536.0	0.0124	OSGEP	ENSG00000092094
537.0	0.0123	PLPBP	ENSG00000147471
557.0	0.0122	ARVCF	ENSG00000099889
557.0	0.0122	COMT	ENSG00000093010
557.0	0.0122	GP1BB	ENSG00000203618
557.0	0.0122	HIRA	ENSG00000100084
557.0	0.0122	JMJD1C	ENSG00000171988
557.0	0.0122	RREB1	ENSG00000124782
557.0	0.0122	SEC24C	ENSG00000176986
557.0	0.0122	UFD1	ENSG00000070010
557.0	0.0122	XRCC4	ENSG00000152422
557.0	0.0122	SHANK3	ENSG00000251322
557.0	0.0122	SNAP29	ENSG00000099940
557.0	0.0122	PORCN	ENSG00000102312
557.0	0.0122	TECPR2	ENSG00000196663
557.0	0.0122	CBS	ENSG00000160200
557.0	0.0122	RIPK4	ENSG00000183421
557.0	0.0122	BIN1	ENSG00000136717
557.0	0.0122	RYR1	ENSG00000196218
557.0	0.0122	SPEG	ENSG00000072195
557.0	0.0122	TTN	ENSG00000155657
557.0	0.0122	KDM1A	ENSG00000004487
585.0	0.0121	GRIA3	ENSG00000125675
585.0	0.0121	SETD1B	ENSG00000139718
585.0	0.0121	FGFR3	ENSG00000068078
585.0	0.0121	TWIST1	ENSG00000122691
585.0	0.0121	CAMTA1	ENSG00000171735
585.0	0.0121	POU4F1	ENSG00000152192
585.0	0.0121	TBC1D7	ENSG00000145979
585.0	0.0121	SNRPB	ENSG00000125835
585.0	0.0121	RLIM	ENSG00000131263
585.0	0.0121	MBD5	ENSG00000204406
585.0	0.0121	COG5	ENSG00000164597
585.0	0.0121	PLAA	ENSG00000137055
585.0	0.0121	ANOS1	ENSG00000011201
585.0	0.0121	CCDC141	ENSG00000163492
585.0	0.0121	DCC	ENSG00000187323
585.0	0.0121	DUSP6	ENSG00000139318
585.0	0.0121	FEZF1	ENSG00000128610
585.0	0.0121	FGF17	ENSG00000158815
585.0	0.0121	FLRT3	ENSG00000125848
585.0	0.0121	HS6ST1	ENSG00000136720
585.0	0.0121	IL17RD	ENSG00000144730
585.0	0.0121	NDNF	ENSG00000173376
585.0	0.0121	PROK2	ENSG00000163421
585.0	0.0121	SEMA3A	ENSG00000075213
585.0	0.0121	SOX10	ENSG00000100146
585.0	0.0121	SPRY4	ENSG00000187678
585.0	0.0121	TACR3	ENSG00000169836
585.0	0.0121	WDR11	ENSG00000120008
595.0	0.012	POLR3A	ENSG00000148606
595.0	0.012	WDR73	ENSG00000177082
595.0	0.012	COL2A1	ENSG00000139219
595.0	0.012	PUS7	ENSG00000091127
595.0	0.012	SLC12A6	ENSG00000140199
595.0	0.012	EDN1	ENSG00000078401
