rank	score	gene_symbol	gene_identifier
62.0	0.0034	SATB1	ENSG00000182568
62.0	0.0034	ARID1A	ENSG00000117713
62.0	0.0034	DPF2	ENSG00000133884
62.0	0.0034	SMARCA4	ENSG00000127616
62.0	0.0034	SMARCB1	ENSG00000099956
62.0	0.0034	SMARCC2	ENSG00000139613
62.0	0.0034	SMARCD1	ENSG00000066117
62.0	0.0034	SMARCE1	ENSG00000073584
62.0	0.0034	SOX11	ENSG00000176887
62.0	0.0034	SOX4	ENSG00000124766
62.0	0.0034	RFX7	ENSG00000181827
62.0	0.0034	SHANK3	ENSG00000251322
62.0	0.0034	KAT6A	ENSG00000083168
62.0	0.0034	HUWE1	ENSG00000086758
68.0	0.0032	HNRNPH2	ENSG00000126945
68.0	0.0032	POLR3A	ENSG00000148606
68.0	0.0032	RAI1	ENSG00000108557
68.0	0.0032	RPS6KA3	ENSG00000177189
68.0	0.0032	HIVEP2	ENSG00000010818
68.0	0.0032	EXTL3	ENSG00000012232
77.0	0.0031	SMC1A	ENSG00000072501
77.0	0.0031	BRD4	ENSG00000141867
77.0	0.0031	HDAC8	ENSG00000147099
77.0	0.0031	NIPBL	ENSG00000164190
77.0	0.0031	RAD21	ENSG00000164754
77.0	0.0031	SMC3	ENSG00000108055
77.0	0.0031	SRRM2	ENSG00000167978
77.0	0.0031	B3GLCT	ENSG00000187676
77.0	0.0031	FOXP1	ENSG00000114861
83.0	0.003	ASXL1	ENSG00000171456
83.0	0.003	KMT5B	ENSG00000110066
83.0	0.003	PRR12	ENSG00000126464
83.0	0.003	RUSC2	ENSG00000198853
83.0	0.003	B3GALT6	ENSG00000176022
83.0	0.003	PQBP1	ENSG00000102103
90.0	0.0029	PUF60	ENSG00000179950
90.0	0.0029	TET3	ENSG00000187605
90.0	0.0029	PPP1R21	ENSG00000162869
90.0	0.0029	ERI1	ENSG00000104626
90.0	0.0029	ESAM	ENSG00000149564
90.0	0.0029	CAMTA1	ENSG00000171735
90.0	0.0029	GNS	ENSG00000135677
98.0	0.0028	FIG4	ENSG00000112367
98.0	0.0028	VAC14	ENSG00000103043
98.0	0.0028	NFIX	ENSG00000008441
98.0	0.0028	TLK2	ENSG00000146872
98.0	0.0028	MGAT2	ENSG00000168282
98.0	0.0028	TONSL	ENSG00000160949
98.0	0.0028	CDC42	ENSG00000070831
98.0	0.0028	CHRNG	ENSG00000196811
115.0	0.0027	NAA10	ENSG00000102030
115.0	0.0027	NSD2	ENSG00000109685
115.0	0.0027	MAPK1	ENSG00000100030
115.0	0.0027	STEEP1	ENSG00000018610
115.0	0.0027	SATB2	ENSG00000119042
115.0	0.0027	ZEB2	ENSG00000169554
115.0	0.0027	SLC26A2	ENSG00000155850
115.0	0.0027	GAD1	ENSG00000128683
115.0	0.0027	NSD1	ENSG00000165671
115.0	0.0027	ZNF292	ENSG00000188994
115.0	0.0027	H3-3A	ENSG00000163041
115.0	0.0027	PYCR2	ENSG00000143811
115.0	0.0027	MECP2	ENSG00000169057
115.0	0.0027	OTUD6B	ENSG00000155100
115.0	0.0027	MSL3	ENSG00000005302
115.0	0.0027	FGD1	ENSG00000102302
115.0	0.0027	EP300	ENSG00000100393
125.0	0.0026	AFF3	ENSG00000144218
125.0	0.0026	ZMIZ1	ENSG00000108175
125.0	0.0026	BCORL1	ENSG00000085185
125.0	0.0026	PDCD6IP	ENSG00000170248
125.0	0.0026	EZH2	ENSG00000106462
125.0	0.0026	GPC3	ENSG00000147257
125.0	0.0026	GPC4	ENSG00000076716
125.0	0.0026	CCDC47	ENSG00000108588
125.0	0.0026	MAPK8IP3	ENSG00000138834
125.0	0.0026	CSNK2A1	ENSG00000101266
141.0	0.0025	SPOP	ENSG00000121067
141.0	0.0025	GATAD2B	ENSG00000143614
141.0	0.0025	ATN1	ENSG00000111676
141.0	0.0025	FGFR1	ENSG00000077782
141.0	0.0025	SMS	ENSG00000102172
141.0	0.0025	MED12	ENSG00000184634
141.0	0.0025	TCF20	ENSG00000100207
141.0	0.0025	KDM6A	ENSG00000147050
141.0	0.0025	PCGF2	ENSG00000056661
141.0	0.0025	DEAF1	ENSG00000177030
141.0	0.0025	FLII	ENSG00000177731
141.0	0.0025	IQSEC2	ENSG00000124313
141.0	0.0025	HSPG2	ENSG00000142798
141.0	0.0025	HECTD4	ENSG00000173064
141.0	0.0025	GNB1	ENSG00000078369
141.0	0.0025	ZBTB20	ENSG00000181722
189.0	0.0024	TRIP12	ENSG00000153827
189.0	0.0024	PAK3	ENSG00000077264
189.0	0.0024	EED	ENSG00000074266
189.0	0.0024	SUZ12	ENSG00000178691
189.0	0.0024	BAZ1B	ENSG00000009954
189.0	0.0024	BCL7B	ENSG00000106635
189.0	0.0024	BUD23	ENSG00000071462
189.0	0.0024	CLIP2	ENSG00000106665
189.0	0.0024	DNAJC30	ENSG00000176410
189.0	0.0024	EIF4H	ENSG00000106682
189.0	0.0024	ELN	ENSG00000049540
189.0	0.0024	FKBP6	ENSG00000077800
189.0	0.0024	GTF2I	ENSG00000077809
189.0	0.0024	GTF2IRD1	ENSG00000006704
189.0	0.0024	GTF2IRD2	ENSG00000196275
189.0	0.0024	LIMK1	ENSG00000106683
189.0	0.0024	METTL27	ENSG00000165171
189.0	0.0024	MLXIPL	ENSG00000009950
189.0	0.0024	NCF1	ENSG00000158517
189.0	0.0024	RFC2	ENSG00000049541
189.0	0.0024	STX1A	ENSG00000106089
189.0	0.0024	TBL2	ENSG00000106638
189.0	0.0024	TMEM270	ENSG00000175877
189.0	0.0024	VPS37D	ENSG00000176428
189.0	0.0024	SLC35C1	ENSG00000181830
189.0	0.0024	FRA10AC1	ENSG00000148690
189.0	0.0024	EDEM3	ENSG00000116406
189.0	0.0024	XYLT1	ENSG00000103489
189.0	0.0024	GLB1	ENSG00000170266
189.0	0.0024	PIGT	ENSG00000124155
189.0	0.0024	HNRNPK	ENSG00000165119
189.0	0.0024	SETD5	ENSG00000168137
189.0	0.0024	CDK10	ENSG00000185324
189.0	0.0024	FLI1	ENSG00000151702
189.0	0.0024	NARS1	ENSG00000134440
189.0	0.0024	TBCK	ENSG00000145348
189.0	0.0024	NEXMIF	ENSG00000050030
189.0	0.0024	IPO8	ENSG00000133704
189.0	0.0024	KDM4B	ENSG00000127663
189.0	0.0024	TMCO1	ENSG00000143183
189.0	0.0024	PGAP2	ENSG00000148985
189.0	0.0024	PGAP3	ENSG00000161395
189.0	0.0024	PIGL	ENSG00000108474
189.0	0.0024	PIGO	ENSG00000165282
189.0	0.0024	PIGV	ENSG00000060642
189.0	0.0024	PIGW	ENSG00000184886
189.0	0.0024	PIGY	ENSG00000255072
189.0	0.0024	SETBP1	ENSG00000152217
213.0	0.0023	VPS33A	ENSG00000139719
213.0	0.0023	KMT2D	ENSG00000167548
213.0	0.0023	FGF9	ENSG00000102678
213.0	0.0023	TFE3	ENSG00000068323
213.0	0.0023	CHD8	ENSG00000100888
213.0	0.0023	ANKRD11	ENSG00000167522
213.0	0.0023	GRIA3	ENSG00000125675
213.0	0.0023	BAP1	ENSG00000163930
213.0	0.0023	MAGEL2	ENSG00000254585
213.0	0.0023	EIF4A2	ENSG00000156976
213.0	0.0023	EXOSC2	ENSG00000130713
213.0	0.0023	CLCN4	ENSG00000073464
213.0	0.0023	BCR	ENSG00000186716
213.0	0.0023	CRKL	ENSG00000099942
213.0	0.0023	NGLY1	ENSG00000151092
213.0	0.0023	PIGA	ENSG00000165195
213.0	0.0023	ROR2	ENSG00000169071
213.0	0.0023	FHL1	ENSG00000022267
213.0	0.0023	SRCAP	ENSG00000080603
213.0	0.0023	AIFM1	ENSG00000156709
213.0	0.0023	DDR2	ENSG00000162733
213.0	0.0023	MAP3K7	ENSG00000135341
213.0	0.0023	ALG12	ENSG00000182858
213.0	0.0023	UBE2A	ENSG00000077721
243.0	0.0022	ADAT3	ENSG00000213638
243.0	0.0022	AP4B1	ENSG00000134262
243.0	0.0022	AP4E1	ENSG00000081014
243.0	0.0022	AP4M1	ENSG00000221838
243.0	0.0022	AP4S1	ENSG00000100478
243.0	0.0022	ZSWIM6	ENSG00000130449
243.0	0.0022	EIF4A3	ENSG00000141543
243.0	0.0022	AIP	ENSG00000110711
243.0	0.0022	GPR101	ENSG00000165370
243.0	0.0022	MEGF8	ENSG00000105429
243.0	0.0022	PIGS	ENSG00000087111
243.0	0.0022	B3GAT3	ENSG00000149541
243.0	0.0022	PURA	ENSG00000185129
243.0	0.0022	DDB1	ENSG00000167986
243.0	0.0022	ALX1	ENSG00000180318
243.0	0.0022	ARVCF	ENSG00000099889
243.0	0.0022	COMT	ENSG00000093010
243.0	0.0022	GP1BB	ENSG00000203618
243.0	0.0022	HIRA	ENSG00000100084
243.0	0.0022	JMJD1C	ENSG00000171988
243.0	0.0022	RREB1	ENSG00000124782
243.0	0.0022	SEC24C	ENSG00000176986
243.0	0.0022	TBX1	ENSG00000184058
243.0	0.0022	UFD1	ENSG00000070010
243.0	0.0022	KDM6B	ENSG00000132510
243.0	0.0022	MEF2C	ENSG00000081189
243.0	0.0022	POC1A	ENSG00000164087
243.0	0.0022	ZC4H2	ENSG00000126970
243.0	0.0022	GUSB	ENSG00000169919
243.0	0.0022	SNRPN	ENSG00000128739
289.0	0.0021	SLC9A6	ENSG00000198689
289.0	0.0021	UBE3B	ENSG00000151148
289.0	0.0021	ACTB	ENSG00000075624
289.0	0.0021	ACTG1	ENSG00000184009
289.0	0.0021	BRAF	ENSG00000157764
289.0	0.0021	KRAS	ENSG00000133703
289.0	0.0021	MAP2K1	ENSG00000169032
289.0	0.0021	MAP2K2	ENSG00000126934
289.0	0.0021	COG1	ENSG00000166685
289.0	0.0021	SUPT16H	ENSG00000092201
289.0	0.0021	MYO18B	ENSG00000133454
289.0	0.0021	IFIH1	ENSG00000115267
289.0	0.0021	AUTS2	ENSG00000158321
289.0	0.0021	HS2ST1	ENSG00000153936
289.0	0.0021	YY1	ENSG00000100811
289.0	0.0021	PPP1R15B	ENSG00000158615
289.0	0.0021	TRMT10A	ENSG00000145331
289.0	0.0021	AARS1	ENSG00000090861
289.0	0.0021	CARS1	ENSG00000110619
289.0	0.0021	ERCC2	ENSG00000104884
289.0	0.0021	ERCC3	ENSG00000163161
289.0	0.0021	GTF2E2	ENSG00000197265
289.0	0.0021	GTF2H5	ENSG00000272047
289.0	0.0021	MPLKIP	ENSG00000168303
289.0	0.0021	RNF113A	ENSG00000125352
289.0	0.0021	TARS1	ENSG00000113407
289.0	0.0021	CASZ1	ENSG00000130940
289.0	0.0021	GABRD	ENSG00000187730
289.0	0.0021	KCNAB2	ENSG00000069424
289.0	0.0021	LUZP1	ENSG00000169641
289.0	0.0021	MMP23B	ENSG00000189409
289.0	0.0021	PDPN	ENSG00000162493
289.0	0.0021	PRDM16	ENSG00000142611
289.0	0.0021	PRKCZ	ENSG00000067606
289.0	0.0021	RERE	ENSG00000142599
289.0	0.0021	SKI	ENSG00000157933
289.0	0.0021	UBE4B	ENSG00000130939
289.0	0.0021	UNC80	ENSG00000144406
289.0	0.0021	PPP2R3C	ENSG00000092020
289.0	0.0021	AP3B1	ENSG00000132842
289.0	0.0021	NEPRO	ENSG00000163608
289.0	0.0021	ALG9	ENSG00000086848
289.0	0.0021	PIGN	ENSG00000197563
289.0	0.0021	MAPRE2	ENSG00000166974
289.0	0.0021	ASXL2	ENSG00000143970
289.0	0.0021	TFAP2A	ENSG00000137203
303.0	0.002	ZNF699	ENSG00000196110
303.0	0.002	NALCN	ENSG00000102452
303.0	0.002	TBCD	ENSG00000141556
303.0	0.002	H3-3B	ENSG00000132475
303.0	0.002	PHF6	ENSG00000156531
303.0	0.002	CDH11	ENSG00000140937
303.0	0.002	BRF1	ENSG00000185024
303.0	0.002	ZNF407	ENSG00000215421
303.0	0.002	TGFB3	ENSG00000119699
303.0	0.002	RTTN	ENSG00000176225
303.0	0.002	NONO	ENSG00000147140
303.0	0.002	DPH5	ENSG00000117543
303.0	0.002	TRRAP	ENSG00000196367
303.0	0.002	VPS53	ENSG00000141252
344.0	0.0019	NSUN2	ENSG00000037474
344.0	0.0019	DVL1	ENSG00000107404
344.0	0.0019	DVL3	ENSG00000161202
344.0	0.0019	FZD2	ENSG00000180340
344.0	0.0019	WNT5A	ENSG00000114251
344.0	0.0019	HDAC4	ENSG00000068024
344.0	0.0019	AP2M1	ENSG00000161203
344.0	0.0019	CHD2	ENSG00000173575
344.0	0.0019	SCN1A	ENSG00000144285
344.0	0.0019	SLC2A1	ENSG00000117394
344.0	0.0019	SLC6A1	ENSG00000157103
344.0	0.0019	SYNGAP1	ENSG00000197283
344.0	0.0019	UFC1	ENSG00000143222
344.0	0.0019	TWIST1	ENSG00000122691
344.0	0.0019	OCRL	ENSG00000122126
344.0	0.0019	CHD7	ENSG00000171316
344.0	0.0019	SEMA3E	ENSG00000170381
344.0	0.0019	DYM	ENSG00000141627
344.0	0.0019	MED13L	ENSG00000123066
344.0	0.0019	APC2	ENSG00000115266
344.0	0.0019	SETD2	ENSG00000181555
344.0	0.0019	EIF5A	ENSG00000132507
344.0	0.0019	PIGB	ENSG00000069943
344.0	0.0019	LZTR1	ENSG00000099949
344.0	0.0019	SLC12A2	ENSG00000064651
344.0	0.0019	CBL	ENSG00000110395
344.0	0.0019	USP7	ENSG00000187555
344.0	0.0019	NR2F1	ENSG00000175745
344.0	0.0019	ITCH	ENSG00000078747
344.0	0.0019	LIG4	ENSG00000174405
344.0	0.0019	ASH1L	ENSG00000116539
344.0	0.0019	PACS2	ENSG00000179364
344.0	0.0019	ODC1	ENSG00000115758
344.0	0.0019	PACS1	ENSG00000175115
344.0	0.0019	EEF1A2	ENSG00000101210
344.0	0.0019	CLP1	ENSG00000172409
344.0	0.0019	DOCK7	ENSG00000116641
344.0	0.0019	SPECC1L	ENSG00000100014
344.0	0.0019	EHMT1	ENSG00000181090
344.0	0.0019	NXN	ENSG00000167693
344.0	0.0019	BCOR	ENSG00000183337
374.0	0.0018	RAC1	ENSG00000136238
374.0	0.0018	MADD	ENSG00000110514
374.0	0.0018	KPTN	ENSG00000118162
374.0	0.0018	ZNF148	ENSG00000163848
374.0	0.0018	ZMYM2	ENSG00000121741
374.0	0.0018	HK1	ENSG00000156515
374.0	0.0018	ZNF462	ENSG00000148143
374.0	0.0018	TASP1	ENSG00000089123
374.0	0.0018	SET	ENSG00000119335
374.0	0.0018	BMP1	ENSG00000168487
374.0	0.0018	PPP1CB	ENSG00000213639
374.0	0.0018	CHST14	ENSG00000169105
374.0	0.0018	DPYSL5	ENSG00000157851
374.0	0.0018	DPM1	ENSG00000000419
374.0	0.0018	NSDHL	ENSG00000147383
374.0	0.0018	WLS	ENSG00000116729
374.0	0.0018	SLC6A8	ENSG00000130821
374.0	0.0018	TELO2	ENSG00000100726
374.0	0.0018	FBXO11	ENSG00000138081
374.0	0.0018	PRKAR1B	ENSG00000188191
374.0	0.0018	CDKL5	ENSG00000008086
374.0	0.0018	ZNF669	ENSG00000188295
374.0	0.0018	CPLX1	ENSG00000168993
374.0	0.0018	CTBP1	ENSG00000159692
374.0	0.0018	LETM1	ENSG00000168924
374.0	0.0018	NELFA	ENSG00000185049
374.0	0.0018	PIGG	ENSG00000174227
374.0	0.0018	PGAP1	ENSG00000197121
374.0	0.0018	MAN1B1	ENSG00000177239
374.0	0.0018	KIF7	ENSG00000166813
401.0	0.0017	PUS7	ENSG00000091127
401.0	0.0017	ABL1	ENSG00000097007
401.0	0.0017	RNF13	ENSG00000082996
401.0	0.0017	EIF2AK3	ENSG00000172071
401.0	0.0017	METTL5	ENSG00000138382
401.0	0.0017	KNSTRN	ENSG00000128944
401.0	0.0017	PIK3CD	ENSG00000171608
401.0	0.0017	AMER1	ENSG00000184675
401.0	0.0017	LBR	ENSG00000143815
401.0	0.0017	DDX6	ENSG00000110367
401.0	0.0017	LMNB1	ENSG00000113368
401.0	0.0017	RPS23	ENSG00000186468
401.0	0.0017	RAB3GAP2	ENSG00000118873
401.0	0.0017	QRICH1	ENSG00000198218
401.0	0.0017	RLIM	ENSG00000131263
401.0	0.0017	HNRNPR	ENSG00000125944
401.0	0.0017	PLOD1	ENSG00000083444
401.0	0.0017	LAS1L	ENSG00000001497
401.0	0.0017	CAMK2B	ENSG00000058404
401.0	0.0017	MCTP2	ENSG00000140563
401.0	0.0017	FLNA	ENSG00000196924
401.0	0.0017	CNOT3	ENSG00000088038
401.0	0.0017	SHMT2	ENSG00000182199
401.0	0.0017	NOP53	ENSG00000105373
401.0	0.0017	KCNH1	ENSG00000143473
401.0	0.0017	PRR21	ENSG00000221961
401.0	0.0017	SLC35A2	ENSG00000102100
455.0	0.0016	VPS13B	ENSG00000132549
455.0	0.0016	KCTD1	ENSG00000134504
455.0	0.0016	SCNM1	ENSG00000163156
455.0	0.0016	MYOD1	ENSG00000129152
455.0	0.0016	GALNT2	ENSG00000143641
455.0	0.0016	GJA1	ENSG00000152661
455.0	0.0016	TRPM3	ENSG00000083067
455.0	0.0016	CCNK	ENSG00000090061
455.0	0.0016	MTOR	ENSG00000198793
455.0	0.0016	ARX	ENSG00000004848
455.0	0.0016	CASK	ENSG00000147044
455.0	0.0016	DMXL2	ENSG00000104093
455.0	0.0016	GNAO1	ENSG00000087258
455.0	0.0016	GRIN1	ENSG00000176884
455.0	0.0016	GRM7	ENSG00000196277
455.0	0.0016	KCNA1	ENSG00000111262
455.0	0.0016	NEUROD2	ENSG00000171532
455.0	0.0016	PIGP	ENSG00000185808
455.0	0.0016	PIGQ	ENSG00000007541
455.0	0.0016	PNKP	ENSG00000039650
455.0	0.0016	SCN1B	ENSG00000105711
455.0	0.0016	SCN2A	ENSG00000136531
455.0	0.0016	SIK1	ENSG00000142178
455.0	0.0016	SLC25A22	ENSG00000177542
455.0	0.0016	SLC32A1	ENSG00000101438
455.0	0.0016	TRIM8	ENSG00000171206
455.0	0.0016	PRKAR1A	ENSG00000108946
455.0	0.0016	ATP6V0A2	ENSG00000185344
455.0	0.0016	TAOK1	ENSG00000160551
455.0	0.0016	SOX9	ENSG00000125398
455.0	0.0016	MED25	ENSG00000104973
455.0	0.0016	CUL4B	ENSG00000158290
455.0	0.0016	PCDHGC4	ENSG00000242419
455.0	0.0016	TMEM94	ENSG00000177728
455.0	0.0016	PIGU	ENSG00000101464
455.0	0.0016	FBXO28	ENSG00000143756
455.0	0.0016	EBP	ENSG00000147155
455.0	0.0016	CNTNAP2	ENSG00000174469
455.0	0.0016	B4GALT7	ENSG00000027847
455.0	0.0016	INPPL1	ENSG00000165458
455.0	0.0016	PHIP	ENSG00000146247
455.0	0.0016	TOE1	ENSG00000132773
455.0	0.0016	SLC25A24	ENSG00000085491
455.0	0.0016	RNF2	ENSG00000121481
455.0	0.0016	IRX5	ENSG00000176842
455.0	0.0016	RECQL4	ENSG00000160957
455.0	0.0016	SMPD4	ENSG00000136699
455.0	0.0016	HNRNPH1	ENSG00000169045
455.0	0.0016	MASP1	ENSG00000127241
455.0	0.0016	SFN	ENSG00000175793
455.0	0.0016	ABCC9	ENSG00000069431
455.0	0.0016	KCNJ8	ENSG00000121361
455.0	0.0016	PGM2L1	ENSG00000165434
455.0	0.0016	BCL11A	ENSG00000119866
523.0	0.0015	PDS5B	ENSG00000083642
523.0	0.0015	SETD4	ENSG00000185917
523.0	0.0015	PPP2R1A	ENSG00000105568
523.0	0.0015	CDH2	ENSG00000170558
523.0	0.0015	CANT1	ENSG00000171302
523.0	0.0015	OSTM1	ENSG00000081087
523.0	0.0015	AFG2B	ENSG00000171763
523.0	0.0015	TMEM147	ENSG00000105677
523.0	0.0015	DSE	ENSG00000111817
523.0	0.0015	BRCA1	ENSG00000012048
523.0	0.0015	IDUA	ENSG00000127415
523.0	0.0015	TBX4	ENSG00000121075
523.0	0.0015	CELF2	ENSG00000048740
523.0	0.0015	ATP6V1A	ENSG00000114573
523.0	0.0015	AGO2	ENSG00000123908
523.0	0.0015	SPRED2	ENSG00000198369
523.0	0.0015	P2RY8	ENSG00000182162
523.0	0.0015	TRAP1	ENSG00000126602
523.0	0.0015	LONP1	ENSG00000196365
523.0	0.0015	DPYD	ENSG00000188641
523.0	0.0015	ESCO2	ENSG00000171320
523.0	0.0015	IGF1R	ENSG00000140443
523.0	0.0015	NF1	ENSG00000196712
523.0	0.0015	RIPK4	ENSG00000183421
523.0	0.0015	KDM3B	ENSG00000120733
523.0	0.0015	SMAD4	ENSG00000141646
523.0	0.0015	GPR26	ENSG00000154478
523.0	0.0015	PRODH2	ENSG00000250799
523.0	0.0015	OPHN1	ENSG00000079482
523.0	0.0015	TUBB	ENSG00000196230
523.0	0.0015	SETD1A	ENSG00000099381
523.0	0.0015	KDM5B	ENSG00000117139
523.0	0.0015	CRIPT	ENSG00000119878
523.0	0.0015	INTS1	ENSG00000164880
523.0	0.0015	LMNA	ENSG00000160789
523.0	0.0015	ZMPSTE24	ENSG00000084073
523.0	0.0015	UGP2	ENSG00000169764
523.0	0.0015	NEDD4L	ENSG00000049759
523.0	0.0015	FBXL4	ENSG00000112234
523.0	0.0015	PRMT5	ENSG00000100462
523.0	0.0015	FREM1	ENSG00000164946
523.0	0.0015	DPH1	ENSG00000108963
523.0	0.0015	DPH2	ENSG00000132768
523.0	0.0015	NPPA	ENSG00000175206
523.0	0.0015	CHD5	ENSG00000116254
523.0	0.0015	TUBB3	ENSG00000198211
523.0	0.0015	IFT140	ENSG00000187535
523.0	0.0015	HERC1	ENSG00000103657
523.0	0.0015	SEC23A	ENSG00000100934
523.0	0.0015	GNE	ENSG00000159921
523.0	0.0015	AGRN	ENSG00000188157
523.0	0.0015	CHAT	ENSG00000070748
523.0	0.0015	COL13A1	ENSG00000197467
523.0	0.0015	MYO9A	ENSG00000066933
523.0	0.0015	SLC18A3	ENSG00000187714
523.0	0.0015	SLC25A1	ENSG00000100075
523.0	0.0015	SLC5A7	ENSG00000115665
523.0	0.0015	SNAP25	ENSG00000132639
523.0	0.0015	SYT2	ENSG00000143858
523.0	0.0015	VAMP1	ENSG00000139190
523.0	0.0015	VPS51	ENSG00000149823
523.0	0.0015	ZC3H6	ENSG00000188177
523.0	0.0015	PYCR1	ENSG00000183010
523.0	0.0015	AMELX	ENSG00000125363
523.0	0.0015	EFTUD2	ENSG00000108883
523.0	0.0015	MYH3	ENSG00000109063
523.0	0.0015	AMMECR1	ENSG00000101935
523.0	0.0015	ATP6V1E1	ENSG00000131100
583.0	0.0014	KDM5C	ENSG00000126012
583.0	0.0014	DLK1	ENSG00000185559
583.0	0.0014	RTL1	ENSG00000254656
583.0	0.0014	CAMK2G	ENSG00000148660
583.0	0.0014	MAF	ENSG00000178573
583.0	0.0014	CHAMP1	ENSG00000198824
583.0	0.0014	SH3PXD2B	ENSG00000174705
583.0	0.0014	TWIST2	ENSG00000233608
583.0	0.0014	GMNN	ENSG00000112312
583.0	0.0014	TRMT1	ENSG00000104907
583.0	0.0014	BMPR1A	ENSG00000107779
583.0	0.0014	PTEN	ENSG00000171862
583.0	0.0014	CCDC22	ENSG00000101997
583.0	0.0014	TTC5	ENSG00000136319
583.0	0.0014	FMR1	ENSG00000102081
583.0	0.0014	KCNK10	ENSG00000100433
583.0	0.0014	CHD1	ENSG00000153922
583.0	0.0014	FGFR2	ENSG00000066468
583.0	0.0014	FGFR3	ENSG00000068078
583.0	0.0014	SPART	ENSG00000133104
583.0	0.0014	CSGALNACT1	ENSG00000147408
583.0	0.0014	PMM2	ENSG00000140650
583.0	0.0014	GLI3	ENSG00000106571
583.0	0.0014	SCARF2	ENSG00000244486
583.0	0.0014	ORC6	ENSG00000091651
583.0	0.0014	PHF8	ENSG00000172943
583.0	0.0014	RAP1B	ENSG00000127314
583.0	0.0014	TLX3	ENSG00000164438
583.0	0.0014	CCBE1	ENSG00000183287
583.0	0.0014	APC	ENSG00000134982
583.0	0.0014	LRP4	ENSG00000134569
583.0	0.0014	PPP2R5D	ENSG00000112640
583.0	0.0014	PRMT7	ENSG00000132600
583.0	0.0014	NANS	ENSG00000095380
583.0	0.0014	LMBRD2	ENSG00000164187
583.0	0.0014	OTUD5	ENSG00000068308
583.0	0.0014	PSME3IP1	ENSG00000172775
583.0	0.0014	OGDHL	ENSG00000197444
583.0	0.0014	RYR3	ENSG00000198838
583.0	0.0014	FBN1	ENSG00000166147
583.0	0.0014	TAF6	ENSG00000106290
583.0	0.0014	FRAS1	ENSG00000138759
583.0	0.0014	TBX2	ENSG00000121068
583.0	0.0014	POR	ENSG00000127948
583.0	0.0014	WDR26	ENSG00000162923
583.0	0.0014	THOC6	ENSG00000131652
583.0	0.0014	ALG13	ENSG00000101901
583.0	0.0014	NOTCH2	ENSG00000134250
583.0	0.0014	SMC5	ENSG00000198887
583.0	0.0014	PIK3R1	ENSG00000145675
583.0	0.0014	IARS2	ENSG00000067704
583.0	0.0014	SCUBE3	ENSG00000146197
583.0	0.0014	TMEM53	ENSG00000126106
583.0	0.0014	HRAS	ENSG00000174775
583.0	0.0014	COMMD2	ENSG00000114744
583.0	0.0014	STAG2	ENSG00000101972
583.0	0.0014	PPM1D	ENSG00000170836
583.0	0.0014	FIBP	ENSG00000172500
583.0	0.0014	SP7	ENSG00000170374
583.0	0.0014	KCNK4	ENSG00000182450
632.0	0.0013	XRCC4	ENSG00000152422
632.0	0.0013	KCNJ2	ENSG00000123700
632.0	0.0013	GPKOW	ENSG00000068394
632.0	0.0013	ORC1	ENSG00000085840
632.0	0.0013	PRKG2	ENSG00000138669
632.0	0.0013	GBA1	ENSG00000177628
