rank	score	gene_symbol	gene_identifier
4248.0	0.0525	ADNP2	ENSG00000101544
4248.0	0.0525	ADORA1	ENSG00000163485
4248.0	0.0525	ADORA2A	ENSG00000128271
4248.0	0.0525	ADORA2B	ENSG00000170425
4248.0	0.0525	ADPRS	ENSG00000116863
4248.0	0.0525	ADRA1D	ENSG00000171873
4248.0	0.0525	ADRA2A	ENSG00000150594
4248.0	0.0525	ADRA2B	ENSG00000222040
4248.0	0.0525	ADSL	ENSG00000239900
4248.0	0.0525	AFDN	ENSG00000130396
4248.0	0.0525	AFF1	ENSG00000172493
4248.0	0.0525	AFF2	ENSG00000155966
4248.0	0.0525	AFF3	ENSG00000144218
4248.0	0.0525	AFG2A	ENSG00000145375
4248.0	0.0525	AFG2B	ENSG00000171763
4248.0	0.0525	AFG3L2	ENSG00000141385
4248.0	0.0525	AGA	ENSG00000038002
4248.0	0.0525	AGGF1	ENSG00000164252
4248.0	0.0525	AGO1	ENSG00000092847
4248.0	0.0525	AGO2	ENSG00000123908
4248.0	0.0525	AGPAT1	ENSG00000204310
4248.0	0.0525	AGRN	ENSG00000188157
4248.0	0.0525	AGT	ENSG00000135744
4248.0	0.0525	AGTPBP1	ENSG00000135049
4248.0	0.0525	AGTR1	ENSG00000144891
4248.0	0.0525	AGTR2	ENSG00000180772
4248.0	0.0525	AHDC1	ENSG00000126705
4248.0	0.0525	AHI1	ENSG00000135541
4248.0	0.0525	AHSG	ENSG00000145192
4248.0	0.0525	AIFM1	ENSG00000156709
4248.0	0.0525	AIMP1	ENSG00000164022
4248.0	0.0525	AIMP2	ENSG00000106305
4248.0	0.0525	AIPL1	ENSG00000129221
4248.0	0.0525	AIRE	ENSG00000160224
4248.0	0.0525	AK7	ENSG00000140057
4248.0	0.0525	AK8	ENSG00000165695
4248.0	0.0525	AK9	ENSG00000155085
4248.0	0.0525	AKAP12	ENSG00000131016
4248.0	0.0525	AKAP13	ENSG00000170776
4248.0	0.0525	AKAP5	ENSG00000179841
4248.0	0.0525	AKAP9	ENSG00000127914
4248.0	0.0525	AKR1C1	ENSG00000187134
4248.0	0.0525	AKR1C2	ENSG00000151632
4248.0	0.0525	AKR1C3	ENSG00000196139
4248.0	0.0525	AKR1C4	ENSG00000198610
4248.0	0.0525	AKT1	ENSG00000142208
4248.0	0.0525	AKT1S1	ENSG00000204673
4248.0	0.0525	AKT2	ENSG00000105221
4248.0	0.0525	AKT3	ENSG00000117020
4248.0	0.0525	ALDH18A1	ENSG00000059573
4248.0	0.0525	ALDH2	ENSG00000111275
4248.0	0.0525	ALDH3A2	ENSG00000072210
4248.0	0.0525	ALDH4A1	ENSG00000159423
4248.0	0.0525	ALDH5A1	ENSG00000112294
4248.0	0.0525	ALDH7A1	ENSG00000164904
4248.0	0.0525	ALDOB	ENSG00000136872
4248.0	0.0525	ALG1	ENSG00000033011
4248.0	0.0525	ALG10	ENSG00000139133
4248.0	0.0525	ALG10B	ENSG00000175548
4248.0	0.0525	ALG11	ENSG00000253710
4248.0	0.0525	ALG12	ENSG00000182858
4248.0	0.0525	ALG13	ENSG00000101901
4248.0	0.0525	ALG14	ENSG00000172339
4248.0	0.0525	ALG2	ENSG00000119523
4248.0	0.0525	ALG3	ENSG00000214160
4248.0	0.0525	ALG6	ENSG00000088035
4248.0	0.0525	ALG8	ENSG00000159063
4248.0	0.0525	ALG9	ENSG00000086848
4248.0	0.0525	ALK	ENSG00000171094
4248.0	0.0525	ALKBH1	ENSG00000100601
4248.0	0.0525	ALKBH8	ENSG00000137760
4248.0	0.0525	ALMS1	ENSG00000116127
4248.0	0.0525	ALPK2	ENSG00000198796
4248.0	0.0525	ALPL	ENSG00000162551
4248.0	0.0525	ALS2	ENSG00000003393
4248.0	0.0525	ALX1	ENSG00000180318
4248.0	0.0525	ALX3	ENSG00000156150
4248.0	0.0525	ALX4	ENSG00000052850
4248.0	0.0525	AMACR	ENSG00000242110
4248.0	0.0525	AMBRA1	ENSG00000110497
4248.0	0.0525	AMER1	ENSG00000184675
4248.0	0.0525	AMFR	ENSG00000159461
4248.0	0.0525	AMN	ENSG00000166126
4248.0	0.0525	AMOT	ENSG00000126016
4248.0	0.0525	AMPD2	ENSG00000116337
4248.0	0.0525	AMPH	ENSG00000078053
4248.0	0.0525	AMT	ENSG00000145020
4248.0	0.0525	ANAPC15	ENSG00000110200
4248.0	0.0525	ANGPTL6	ENSG00000130812
4248.0	0.0525	ANK2	ENSG00000145362
4248.0	0.0525	ANK3	ENSG00000151150
4248.0	0.0525	ANKFY1	ENSG00000185722
4248.0	0.0525	ANKH	ENSG00000154122
4248.0	0.0525	ANKLE2	ENSG00000176915
4248.0	0.0525	ANKMY2	ENSG00000106524
4248.0	0.0525	ANKRD11	ENSG00000167522
4248.0	0.0525	ANKRD17	ENSG00000132466
4248.0	0.0525	ANKS1B	ENSG00000185046
4248.0	0.0525	ANO10	ENSG00000160746
4248.0	0.0525	ANOS1	ENSG00000011201
4248.0	0.0525	ANP32B	ENSG00000136938
4248.0	0.0525	ANTXR1	ENSG00000169604
4248.0	0.0525	ANXA7	ENSG00000138279
4248.0	0.0525	AOC1	ENSG00000002726
4248.0	0.0525	AP000322.53	ENSG00000243627
4248.0	0.0525	AP1G1	ENSG00000166747
4248.0	0.0525	AP1S2	ENSG00000182287
4248.0	0.0525	AP2M1	ENSG00000161203
4248.0	0.0525	AP3B1	ENSG00000132842
4248.0	0.0525	AP3B2	ENSG00000103723
4248.0	0.0525	AP3D1	ENSG00000065000
4248.0	0.0525	AP3M2	ENSG00000070718
4248.0	0.0525	AP4B1	ENSG00000134262
4248.0	0.0525	AP4E1	ENSG00000081014
4248.0	0.0525	AP4M1	ENSG00000221838
4248.0	0.0525	AP4S1	ENSG00000100478
4248.0	0.0525	AP5Z1	ENSG00000242802
4248.0	0.0525	APAF1	ENSG00000120868
4248.0	0.0525	APC	ENSG00000134982
4248.0	0.0525	APC2	ENSG00000115266
4248.0	0.0525	APCDD1	ENSG00000154856
4248.0	0.0525	APEH	ENSG00000164062
4248.0	0.0525	APH1A	ENSG00000117362
4248.0	0.0525	APH1B	ENSG00000138613
4248.0	0.0525	APLNR	ENSG00000134817
4248.0	0.0525	APOB	ENSG00000084674
4248.0	0.0525	APOD	ENSG00000189058
4248.0	0.0525	APOE	ENSG00000130203
4248.0	0.0525	APOLD1	ENSG00000178878
4248.0	0.0525	APP	ENSG00000142192
4248.0	0.0525	AQP2	ENSG00000167580
4248.0	0.0525	AQP4	ENSG00000171885
4248.0	0.0525	AR	ENSG00000169083
4248.0	0.0525	ARAP3	ENSG00000120318
4248.0	0.0525	ARB2A	ENSG00000113391
4248.0	0.0525	ARC	ENSG00000198576
4248.0	0.0525	ARCN1	ENSG00000095139
4248.0	0.0525	ARF1	ENSG00000143761
4248.0	0.0525	ARFGEF1	ENSG00000066777
4248.0	0.0525	ARFGEF2	ENSG00000124198
4248.0	0.0525	ARG1	ENSG00000118520
4248.0	0.0525	ARGLU1	ENSG00000134884
4248.0	0.0525	ARHGAP1	ENSG00000175220
4248.0	0.0525	ARHGAP11A	ENSG00000198826
4248.0	0.0525	ARHGAP11B	ENSG00000187951
4248.0	0.0525	ARHGAP31	ENSG00000031081
4248.0	0.0525	ARHGAP32	ENSG00000134909
4248.0	0.0525	ARHGAP33	ENSG00000004777
4248.0	0.0525	ARHGAP35	ENSG00000160007
4248.0	0.0525	ARHGAP36	ENSG00000147256
4248.0	0.0525	ARHGAP44	ENSG00000006740
4248.0	0.0525	ARHGAP5	ENSG00000100852
4248.0	0.0525	ARHGDIA	ENSG00000141522
4248.0	0.0525	ARHGEF12	ENSG00000196914
4248.0	0.0525	ARHGEF15	ENSG00000198844
4248.0	0.0525	ARHGEF2	ENSG00000116584
4248.0	0.0525	ARHGEF5	ENSG00000050327
4248.0	0.0525	ARHGEF6	ENSG00000129675
4248.0	0.0525	ARHGEF9	ENSG00000131089
4248.0	0.0525	ARID1A	ENSG00000117713
4248.0	0.0525	ARID1B	ENSG00000049618
4248.0	0.0525	ARID2	ENSG00000189079
4248.0	0.0525	ARIH1	ENSG00000166233
4248.0	0.0525	ARL13B	ENSG00000169379
4248.0	0.0525	ARL3	ENSG00000138175
4248.0	0.0525	ARL5C	ENSG00000141748
4248.0	0.0525	ARL6	ENSG00000113966
4248.0	0.0525	ARL6IP6	ENSG00000177917
4248.0	0.0525	ARL8B	ENSG00000134108
4248.0	0.0525	ARMC9	ENSG00000135931
4248.0	0.0525	ARNT2	ENSG00000172379
4248.0	0.0525	ARPP21	ENSG00000172995
4248.0	0.0525	ARRB1	ENSG00000137486
4248.0	0.0525	ARSA	ENSG00000100299
4248.0	0.0525	ARSB	ENSG00000113273
4248.0	0.0525	ARV1	ENSG00000173409
4248.0	0.0525	ARVCF	ENSG00000099889
4248.0	0.0525	ARX	ENSG00000004848
4248.0	0.0525	ASAH1	ENSG00000104763
4248.0	0.0525	ASAP2	ENSG00000151693
4248.0	0.0525	ASCL1	ENSG00000139352
4248.0	0.0525	ASH1L	ENSG00000116539
4248.0	0.0525	ASIC1	ENSG00000110881
4248.0	0.0525	ASIC2	ENSG00000108684
4248.0	0.0525	ASIC3	ENSG00000213199
4248.0	0.0525	ASL	ENSG00000126522
4248.0	0.0525	ASMT	ENSG00000196433
4248.0	0.0525	ASNS	ENSG00000070669
4248.0	0.0525	ASNSD1	ENSG00000138381
4248.0	0.0525	ASPA	ENSG00000108381
4248.0	0.0525	ASPM	ENSG00000066279
4248.0	0.0525	ASS1	ENSG00000130707
4248.0	0.0525	ASTN1	ENSG00000152092
4248.0	0.0525	ASXL1	ENSG00000171456
4248.0	0.0525	ASXL2	ENSG00000143970
4248.0	0.0525	ASXL3	ENSG00000141431
4248.0	0.0525	ATAD1	ENSG00000138138
4248.0	0.0525	ATAD3A	ENSG00000197785
4248.0	0.0525	ATAT1	ENSG00000137343
4248.0	0.0525	ATCAY	ENSG00000167654
4248.0	0.0525	ATF7	ENSG00000170653
4248.0	0.0525	ATG4B	ENSG00000168397
4248.0	0.0525	ATG5	ENSG00000057663
4248.0	0.0525	ATG7	ENSG00000197548
4248.0	0.0525	ATIC	ENSG00000138363
4248.0	0.0525	ATL1	ENSG00000198513
4248.0	0.0525	ATM	ENSG00000149311
4248.0	0.0525	ATMIN	ENSG00000166454
4248.0	0.0525	ATN1	ENSG00000111676
4248.0	0.0525	ATOH1	ENSG00000172238
4248.0	0.0525	ATOX1	ENSG00000177556
4248.0	0.0525	ATP11A	ENSG00000068650
4248.0	0.0525	ATP13A1	ENSG00000105726
4248.0	0.0525	ATP13A2	ENSG00000159363
4248.0	0.0525	ATP13A5	ENSG00000187527
4248.0	0.0525	ATP1A1	ENSG00000163399
4248.0	0.0525	ATP1A2	ENSG00000018625
4248.0	0.0525	ATP1A3	ENSG00000105409
4248.0	0.0525	ATP1B1	ENSG00000143153
4248.0	0.0525	ATP1B2	ENSG00000129244
4248.0	0.0525	ATP1B3	ENSG00000069849
4248.0	0.0525	ATP2A2	ENSG00000174437
4248.0	0.0525	ATP2B1	ENSG00000070961
4248.0	0.0525	ATP2B2	ENSG00000157087
4248.0	0.0525	ATP2C1	ENSG00000017260
4248.0	0.0525	ATP5F1A	ENSG00000152234
4248.0	0.0525	ATP5F1B	ENSG00000110955
4248.0	0.0525	ATP5F1D	ENSG00000099624
4248.0	0.0525	ATP5F1E	ENSG00000124172
4248.0	0.0525	ATP5MK	ENSG00000173915
4248.0	0.0525	ATP5PO	ENSG00000241837
4248.0	0.0525	ATP6AP1	ENSG00000071553
4248.0	0.0525	ATP6AP2	ENSG00000182220
4248.0	0.0525	ATP6V0A1	ENSG00000033627
4248.0	0.0525	ATP6V0A2	ENSG00000185344
4248.0	0.0525	ATP6V0C	ENSG00000185883
4248.0	0.0525	ATP6V1A	ENSG00000114573
4248.0	0.0525	ATP6V1B2	ENSG00000147416
4248.0	0.0525	ATP6V1C1	ENSG00000155097
4248.0	0.0525	ATP6V1E1	ENSG00000131100
4248.0	0.0525	ATP7A	ENSG00000165240
4248.0	0.0525	ATP7B	ENSG00000123191
4248.0	0.0525	ATP8A2	ENSG00000132932
4248.0	0.0525	ATP8B1	ENSG00000081923
4248.0	0.0525	ATP9A	ENSG00000054793
4248.0	0.0525	ATPAF1	ENSG00000123472
4248.0	0.0525	ATPAF2	ENSG00000171953
4248.0	0.0525	ATPSCKMT	ENSG00000150756
4248.0	0.0525	ATR	ENSG00000175054
4248.0	0.0525	ATRN	ENSG00000088812
4248.0	0.0525	ATRX	ENSG00000085224
4248.0	0.0525	ATXN1	ENSG00000124788
4248.0	0.0525	ATXN10	ENSG00000130638
4248.0	0.0525	ATXN1L	ENSG00000224470
4248.0	0.0525	ATXN2L	ENSG00000168488
4248.0	0.0525	ATXN7	ENSG00000163635
4248.0	0.0525	AUH	ENSG00000148090
4248.0	0.0525	AUTS2	ENSG00000158321
4248.0	0.0525	AVEN	ENSG00000169857
4248.0	0.0525	AVP	ENSG00000101200
4248.0	0.0525	AVPR1A	ENSG00000166148
4248.0	0.0525	AVPR1B	ENSG00000198049
4248.0	0.0525	AVPR2	ENSG00000126895
4248.0	0.0525	AXIN1	ENSG00000103126
4248.0	0.0525	AXIN2	ENSG00000168646
4248.0	0.0525	B2M	ENSG00000166710
4248.0	0.0525	B3GALNT2	ENSG00000162885
4248.0	0.0525	B3GALT6	ENSG00000176022
4248.0	0.0525	B3GAT1	ENSG00000109956
4248.0	0.0525	B3GLCT	ENSG00000187676
4248.0	0.0525	B4GALNT1	ENSG00000135454
4248.0	0.0525	B4GALT2	ENSG00000117411
4248.0	0.0525	B4GAT1	ENSG00000174684
4248.0	0.0525	B9D1	ENSG00000108641
4248.0	0.0525	B9D2	ENSG00000123810
4248.0	0.0525	BACE1	ENSG00000186318
4248.0	0.0525	BACH2	ENSG00000112182
4248.0	0.0525	BAD	ENSG00000002330
4248.0	0.0525	BAG5	ENSG00000166170
4248.0	0.0525	BAG6	ENSG00000204463
4248.0	0.0525	BAIAP2	ENSG00000175866
4248.0	0.0525	BAIAP2L2	ENSG00000128298
4248.0	0.0525	BAIAP3	ENSG00000007516
4248.0	0.0525	BANK1	ENSG00000153064
4248.0	0.0525	BAP1	ENSG00000163930
4248.0	0.0525	BASP1	ENSG00000176788
4248.0	0.0525	BAX	ENSG00000087088
4248.0	0.0525	BBC3	ENSG00000105327
4248.0	0.0525	BBIP1	ENSG00000214413
4248.0	0.0525	BBOX1	ENSG00000129151
4248.0	0.0525	BBS1	ENSG00000174483
4248.0	0.0525	BBS10	ENSG00000179941
4248.0	0.0525	BBS12	ENSG00000181004
4248.0	0.0525	BBS2	ENSG00000125124
4248.0	0.0525	BBS4	ENSG00000140463
4248.0	0.0525	BBS5	ENSG00000163093
4248.0	0.0525	BBS7	ENSG00000138686
4248.0	0.0525	BBS9	ENSG00000122507
4248.0	0.0525	BCAN	ENSG00000132692
4248.0	0.0525	BCAP31	ENSG00000185825
4248.0	0.0525	BCAS1	ENSG00000064787
4248.0	0.0525	BCAS3	ENSG00000141376
4248.0	0.0525	BCKDHA	ENSG00000248098
4248.0	0.0525	BCKDK	ENSG00000103507
4248.0	0.0525	BCL10	ENSG00000142867
4248.0	0.0525	BCL11B	ENSG00000127152
4248.0	0.0525	BCL2	ENSG00000171791
4248.0	0.0525	BCL2L1	ENSG00000171552
4248.0	0.0525	BCL2L11	ENSG00000153094
4248.0	0.0525	BCL2L2	ENSG00000129473
4248.0	0.0525	BCL2L2-PABPN1	ENSG00000258643
4248.0	0.0525	BCOR	ENSG00000183337
4248.0	0.0525	BCORL1	ENSG00000085185
4248.0	0.0525	BCORP1	ENSG00000215580
4248.0	0.0525	BCR	ENSG00000186716
4248.0	0.0525	BCS1L	ENSG00000074582
4248.0	0.0525	BDNF	ENSG00000176697
4248.0	0.0525	BEX1	ENSG00000133169
4248.0	0.0525	BEX2	ENSG00000133134
4248.0	0.0525	BEX3	ENSG00000166681
4248.0	0.0525	BHLHA9	ENSG00000205899
4248.0	0.0525	BHLHE22	ENSG00000180828
4248.0	0.0525	BHLHE40	ENSG00000134107
4248.0	0.0525	BICD1	ENSG00000151746
4248.0	0.0525	BICD2	ENSG00000185963
4248.0	0.0525	BICRA	ENSG00000063169
4248.0	0.0525	BICRAL	ENSG00000112624
4248.0	0.0525	BID	ENSG00000015475
4248.0	0.0525	BIRC5	ENSG00000089685
4248.0	0.0525	BIRC6	ENSG00000115760
4248.0	0.0525	BLK	ENSG00000136573
4248.0	0.0525	BLOC1S2	ENSG00000196072
4248.0	0.0525	BLOC1S6	ENSG00000104164
4248.0	0.0525	BLTP1	ENSG00000138688
4248.0	0.0525	BMI1	ENSG00000168283
4248.0	0.0525	BMP2	ENSG00000125845
4248.0	0.0525	BMP4	ENSG00000125378
4248.0	0.0525	BMP6	ENSG00000153162
4248.0	0.0525	BMP7	ENSG00000101144
4248.0	0.0525	BMPER	ENSG00000164619
4248.0	0.0525	BOC	ENSG00000144857
4248.0	0.0525	BOLA3	ENSG00000163170
4248.0	0.0525	BORCS7	ENSG00000166275
4248.0	0.0525	BPTF	ENSG00000171634
4248.0	0.0525	BRAF	ENSG00000157764
4248.0	0.0525	BRAT1	ENSG00000106009
4248.0	0.0525	BRCA1	ENSG00000012048
4248.0	0.0525	BRD2	ENSG00000204256
4248.0	0.0525	BRD4	ENSG00000141867
4248.0	0.0525	BRINP1	ENSG00000078725
4248.0	0.0525	BRPF1	ENSG00000156983
4248.0	0.0525	BSCL2	ENSG00000168000
4248.0	0.0525	BSN	ENSG00000164061
4248.0	0.0525	BTAF1	ENSG00000095564
4248.0	0.0525	BTBD9	ENSG00000183826
4248.0	0.0525	BTD	ENSG00000169814
4248.0	0.0525	BTG1	ENSG00000133639
4248.0	0.0525	BUB1	ENSG00000169679
4248.0	0.0525	BUB1B	ENSG00000156970
4248.0	0.0525	BUB3	ENSG00000154473
4248.0	0.0525	BVES	ENSG00000112276
4248.0	0.0525	C10ORF68	ENSG00000150076
4248.0	0.0525	C12orf57	ENSG00000111678
4248.0	0.0525	C19orf67	ENSG00000188032
4248.0	0.0525	C1GALT1	ENSG00000106392
4248.0	0.0525	C1GALT1C1	ENSG00000171155
4248.0	0.0525	C1QA	ENSG00000173372
4248.0	0.0525	C1QL1	ENSG00000131094
4248.0	0.0525	C1QTNF9	ENSG00000240654
4248.0	0.0525	C1QTNF9B	ENSG00000205863
4248.0	0.0525	C1orf43	ENSG00000143612
4248.0	0.0525	C2CD3	ENSG00000168014
4248.0	0.0525	C2CD5	ENSG00000111731
4248.0	0.0525	C2orf69	ENSG00000178074
4248.0	0.0525	C3	ENSG00000125730
4248.0	0.0525	C3AR1	ENSG00000171860
4248.0	0.0525	C4A	ENSG00000244731
4248.0	0.0525	C4B	ENSG00000224389
4248.0	0.0525	C6ORF165	ENSG00000272514
4248.0	0.0525	C9orf72	ENSG00000147894
4248.0	0.0525	CA7	ENSG00000168748
4248.0	0.0525	CA8	ENSG00000178538
4248.0	0.0525	CABLES1	ENSG00000134508
4248.0	0.0525	CABP4	ENSG00000175544
4248.0	0.0525	CACNA1A	ENSG00000141837
4248.0	0.0525	CACNA1B	ENSG00000148408
4248.0	0.0525	CACNA1C	ENSG00000151067
4248.0	0.0525	CACNA1D	ENSG00000157388
4248.0	0.0525	CACNA1E	ENSG00000198216
4248.0	0.0525	CACNA1F	ENSG00000102001
4248.0	0.0525	CACNA1G	ENSG00000006283
4248.0	0.0525	CACNA1H	ENSG00000196557
4248.0	0.0525	CACNA1I	ENSG00000100346
4248.0	0.0525	CACNA1S	ENSG00000081248
4248.0	0.0525	CACNA2D1	ENSG00000153956
4248.0	0.0525	CACNA2D2	ENSG00000007402
4248.0	0.0525	CACNA2D3	ENSG00000157445
4248.0	0.0525	CACNB3	ENSG00000167535
4248.0	0.0525	CACNB4	ENSG00000182389
4248.0	0.0525	CACNG2	ENSG00000166862
4248.0	0.0525	CACNG4	ENSG00000075461
4248.0	0.0525	CACNG8	ENSG00000142408
4248.0	0.0525	CAD	ENSG00000084774
4248.0	0.0525	CADM1	ENSG00000182985
4248.0	0.0525	CADM3	ENSG00000162706
4248.0	0.0525	CADPS	ENSG00000163618
4248.0	0.0525	CADPS2	ENSG00000081803
4248.0	0.0525	CALB1	ENSG00000104327
4248.0	0.0525	CALB2	ENSG00000172137
4248.0	0.0525	CALCA	ENSG00000110680
4248.0	0.0525	CALCB	ENSG00000175868
4248.0	0.0525	CALHM1	ENSG00000185933
4248.0	0.0525	CALHM4	ENSG00000164451
4248.0	0.0525	CALM1	ENSG00000198668
4248.0	0.0525	CALM2	ENSG00000143933
4248.0	0.0525	CALM3	ENSG00000160014
4248.0	0.0525	CALN1	ENSG00000183166
4248.0	0.0525	CALR	ENSG00000179218
4248.0	0.0525	CALU	ENSG00000128595
4248.0	0.0525	CALY	ENSG00000130643
4248.0	0.0525	CAMK1	ENSG00000134072
4248.0	0.0525	CAMK2A	ENSG00000070808
4248.0	0.0525	CAMK2B	ENSG00000058404
4248.0	0.0525	CAMK2G	ENSG00000148660
4248.0	0.0525	CAMK4	ENSG00000152495
4248.0	0.0525	CAMKK2	ENSG00000110931
4248.0	0.0525	CAMKMT	ENSG00000143919
4248.0	0.0525	CAMLG	ENSG00000164615
4248.0	0.0525	CAMSAP1	ENSG00000130559
4248.0	0.0525	CAMSAP2	ENSG00000118200
4248.0	0.0525	CAMSAP3	ENSG00000076826
4248.0	0.0525	CAMTA1	ENSG00000171735
4248.0	0.0525	CANX	ENSG00000127022
4248.0	0.0525	CAPRIN1	ENSG00000135387
4248.0	0.0525	CARD10	ENSG00000100065
4248.0	0.0525	CARM1	ENSG00000142453
4248.0	0.0525	CARS1	ENSG00000110619
4248.0	0.0525	CARS2	ENSG00000134905
4248.0	0.0525	CASK	ENSG00000147044
4248.0	0.0525	CASKIN1	ENSG00000167971
4248.0	0.0525	CASKIN2	ENSG00000177303
4248.0	0.0525	CASP10	ENSG00000003400
4248.0	0.0525	CASP12	ENSG00000204403
4248.0	0.0525	CASP2	ENSG00000106144
4248.0	0.0525	CASP3	ENSG00000164305
4248.0	0.0525	CASP6	ENSG00000138794
4248.0	0.0525	CASP9	ENSG00000132906
4248.0	0.0525	CASQ2	ENSG00000118729
4248.0	0.0525	CASR	ENSG00000036828
4248.0	0.0525	CAST	ENSG00000153113
4248.0	0.0525	CASZ1	ENSG00000130940
4248.0	0.0525	CAV1	ENSG00000105974
4248.0	0.0525	CAV3	ENSG00000182533
4248.0	0.0525	CBARP	ENSG00000099625
4248.0	0.0525	CBFB	ENSG00000067955
4248.0	0.0525	CBLN1	ENSG00000102924
4248.0	0.0525	CBS	ENSG00000160200
4248.0	0.0525	CBY1	ENSG00000100211
4248.0	0.0525	CC2D1A	ENSG00000132024
4248.0	0.0525	CC2D2A	ENSG00000048342
4248.0	0.0525	CCBE1	ENSG00000183287
4248.0	0.0525	CCDC115	ENSG00000136710
4248.0	0.0525	CCDC124	ENSG00000007080
4248.0	0.0525	CCDC134	ENSG00000100147
4248.0	0.0525	CCDC141	ENSG00000163492
4248.0	0.0525	CCDC28B	ENSG00000160050
4248.0	0.0525	CCDC30	ENSG00000186409
4248.0	0.0525	CCDC39	ENSG00000145075
4248.0	0.0525	CCDC40	ENSG00000141519
4248.0	0.0525	CCDC47	ENSG00000108588
4248.0	0.0525	CCDC65	ENSG00000139537
4248.0	0.0525	CCDC7	ENSG00000216937
4248.0	0.0525	CCDC78	ENSG00000162004
4248.0	0.0525	CCDC85C	ENSG00000205476
4248.0	0.0525	CCDC88A	ENSG00000115355
4248.0	0.0525	CCDC88C	ENSG00000015133
4248.0	0.0525	CCDC92	ENSG00000119242
4248.0	0.0525	CCDC9B	ENSG00000188549
4248.0	0.0525	CCK	ENSG00000187094
4248.0	0.0525	CCKAR	ENSG00000163394
