rank	score	gene_symbol	gene_identifier
181.0	0.0021	UNC80	ENSG00000144406
181.0	0.0021	CDK8	ENSG00000132964
181.0	0.0021	SMARCC2	ENSG00000139613
181.0	0.0021	FOXG1	ENSG00000176165
181.0	0.0021	SPEN	ENSG00000065526
181.0	0.0021	CASZ1	ENSG00000130940
181.0	0.0021	GABRD	ENSG00000187730
181.0	0.0021	HSPG2	ENSG00000142798
181.0	0.0021	KCNAB2	ENSG00000069424
181.0	0.0021	LUZP1	ENSG00000169641
181.0	0.0021	MMP23B	ENSG00000189409
181.0	0.0021	PDPN	ENSG00000162493
181.0	0.0021	PRDM16	ENSG00000142611
181.0	0.0021	PRKCZ	ENSG00000067606
181.0	0.0021	RERE	ENSG00000142599
181.0	0.0021	SKI	ENSG00000157933
181.0	0.0021	UBE4B	ENSG00000130939
181.0	0.0021	ATP9A	ENSG00000054793
181.0	0.0021	MADD	ENSG00000110514
181.0	0.0021	PUF60	ENSG00000179950
181.0	0.0021	TTI2	ENSG00000129696
181.0	0.0021	BRD4	ENSG00000141867
181.0	0.0021	HDAC8	ENSG00000147099
181.0	0.0021	NIPBL	ENSG00000164190
181.0	0.0021	RAD21	ENSG00000164754
181.0	0.0021	SMC1A	ENSG00000072501
181.0	0.0021	SMC3	ENSG00000108055
181.0	0.0021	AGO1	ENSG00000092847
181.0	0.0021	AFF2	ENSG00000155966
181.0	0.0021	SATB2	ENSG00000119042
181.0	0.0021	GRIA3	ENSG00000125675
207.0	0.002	DYRK1A	ENSG00000157540
207.0	0.002	NDP	ENSG00000124479
207.0	0.002	MECP2	ENSG00000169057
207.0	0.002	NDST1	ENSG00000070614
207.0	0.002	SPOP	ENSG00000121067
207.0	0.002	MED25	ENSG00000104973
207.0	0.002	UBE2A	ENSG00000077721
207.0	0.002	SMARCA2	ENSG00000080503
207.0	0.002	AGRN	ENSG00000188157
207.0	0.002	CHAT	ENSG00000070748
207.0	0.002	COL13A1	ENSG00000197467
207.0	0.002	MYO9A	ENSG00000066933
207.0	0.002	SLC18A3	ENSG00000187714
207.0	0.002	SLC25A1	ENSG00000100075
207.0	0.002	SLC5A7	ENSG00000115665
207.0	0.002	SNAP25	ENSG00000132639
207.0	0.002	SYT2	ENSG00000143858
207.0	0.002	VAMP1	ENSG00000139190
207.0	0.002	NRCAM	ENSG00000091129
207.0	0.002	RPS6KA3	ENSG00000177189
207.0	0.002	CHD8	ENSG00000100888
207.0	0.002	LARP7	ENSG00000174720
207.0	0.002	TBC1D23	ENSG00000036054
207.0	0.002	PDZD8	ENSG00000165650
207.0	0.002	CIC	ENSG00000079432
207.0	0.002	MKS1	ENSG00000011143
225.0	0.0019	NAA10	ENSG00000102030
225.0	0.0019	ERF	ENSG00000105722
225.0	0.0019	CDC42BPB	ENSG00000198752
225.0	0.0019	EMC10	ENSG00000161671
225.0	0.0019	MSX2	ENSG00000120149
225.0	0.0019	RAB11B	ENSG00000185236
225.0	0.0019	KAT5	ENSG00000172977
225.0	0.0019	PPP2CA	ENSG00000113575
225.0	0.0019	ATRX	ENSG00000085224
225.0	0.0019	CDKL5	ENSG00000008086
225.0	0.0019	AP1S2	ENSG00000182287
225.0	0.0019	GLI3	ENSG00000106571
225.0	0.0019	GRIN1	ENSG00000176884
225.0	0.0019	NSDHL	ENSG00000147383
225.0	0.0019	IDUA	ENSG00000127415
225.0	0.0019	SMS	ENSG00000102172
225.0	0.0019	SHANK3	ENSG00000251322
225.0	0.0019	ASXL1	ENSG00000171456
252.0	0.0018	ADSL	ENSG00000239900
252.0	0.0018	NTNG2	ENSG00000196358
252.0	0.0018	CTNNB1	ENSG00000168036
252.0	0.0018	KMT2A	ENSG00000118058
252.0	0.0018	SLITRK2	ENSG00000185985
252.0	0.0018	NFIX	ENSG00000008441
252.0	0.0018	PCGF2	ENSG00000056661
252.0	0.0018	CDK13	ENSG00000065883
252.0	0.0018	FBXO28	ENSG00000143756
252.0	0.0018	FGFR1	ENSG00000077782
252.0	0.0018	HERC2	ENSG00000128731
252.0	0.0018	CAMK2B	ENSG00000058404
252.0	0.0018	TAF1	ENSG00000147133
252.0	0.0018	DPH5	ENSG00000117543
252.0	0.0018	ATG7	ENSG00000197548
252.0	0.0018	CNTNAP2	ENSG00000174469
252.0	0.0018	PHIP	ENSG00000146247
252.0	0.0018	PRR12	ENSG00000126464
252.0	0.0018	LAS1L	ENSG00000001497
252.0	0.0018	OPHN1	ENSG00000079482
252.0	0.0018	SCAF4	ENSG00000156304
252.0	0.0018	HECW2	ENSG00000138411
252.0	0.0018	SFN	ENSG00000175793
252.0	0.0018	HTT	ENSG00000197386
252.0	0.0018	SLC2A3	ENSG00000059804
252.0	0.0018	HEXB	ENSG00000049860
252.0	0.0018	TRRAP	ENSG00000196367
300.0	0.0017	RHOBTB2	ENSG00000008853
300.0	0.0017	YY1	ENSG00000100811
300.0	0.0017	GABBR2	ENSG00000136928
300.0	0.0017	NTNG1	ENSG00000162631
300.0	0.0017	SMC5	ENSG00000198887
300.0	0.0017	PPP2R5D	ENSG00000112640
300.0	0.0017	TNPO2	ENSG00000105576
300.0	0.0017	CDH2	ENSG00000170558
300.0	0.0017	KPTN	ENSG00000118162
300.0	0.0017	KDM5C	ENSG00000126012
300.0	0.0017	POLA1	ENSG00000101868
300.0	0.0017	PMM2	ENSG00000140650
300.0	0.0017	SLC9A6	ENSG00000198689
300.0	0.0017	CHD7	ENSG00000171316
300.0	0.0017	SEMA3E	ENSG00000170381
300.0	0.0017	CLN5	ENSG00000102805
300.0	0.0017	CLN6	ENSG00000128973
300.0	0.0017	CLN8	ENSG00000182372
300.0	0.0017	CTSD	ENSG00000117984
300.0	0.0017	DNAJC5	ENSG00000101152
300.0	0.0017	GRN	ENSG00000030582
300.0	0.0017	MFSD8	ENSG00000164073
300.0	0.0017	PPT1	ENSG00000131238
300.0	0.0017	TPP1	ENSG00000166340
300.0	0.0017	HUWE1	ENSG00000086758
300.0	0.0017	ACTB	ENSG00000075624
300.0	0.0017	ACTG1	ENSG00000184009
300.0	0.0017	PQBP1	ENSG00000102103
300.0	0.0017	TANC2	ENSG00000170921
300.0	0.0017	STEEP1	ENSG00000018610
300.0	0.0017	GRIK2	ENSG00000164418
300.0	0.0017	CSNK2A1	ENSG00000101266
300.0	0.0017	UFC1	ENSG00000143222
300.0	0.0017	TMCO1	ENSG00000143183
300.0	0.0017	RTTN	ENSG00000176225
300.0	0.0017	WDR26	ENSG00000162923
300.0	0.0017	CFL2	ENSG00000165410
300.0	0.0017	KMT2C	ENSG00000055609
300.0	0.0017	CUL4B	ENSG00000158290
300.0	0.0017	TBCK	ENSG00000145348
300.0	0.0017	P4HTM	ENSG00000178467
300.0	0.0017	NKX2-1	ENSG00000136352
300.0	0.0017	RPL10	ENSG00000147403
300.0	0.0017	COL1A1	ENSG00000108821
300.0	0.0017	EXT2	ENSG00000151348
300.0	0.0017	TET3	ENSG00000187605
300.0	0.0017	FBXW11	ENSG00000072803
300.0	0.0017	DBT	ENSG00000137992
356.0	0.0016	NSD2	ENSG00000109685
356.0	0.0016	HECTD4	ENSG00000173064
356.0	0.0016	HDAC4	ENSG00000068024
356.0	0.0016	PACS2	ENSG00000179364
356.0	0.0016	TTC5	ENSG00000136319
356.0	0.0016	SETD4	ENSG00000185917
356.0	0.0016	GNB2	ENSG00000172354
356.0	0.0016	TTC19	ENSG00000011295
356.0	0.0016	SRRM2	ENSG00000167978
356.0	0.0016	ZEB2	ENSG00000169554
356.0	0.0016	ADAT3	ENSG00000213638
356.0	0.0016	TUBB3	ENSG00000198211
356.0	0.0016	GBA1	ENSG00000177628
356.0	0.0016	GNE	ENSG00000159921
356.0	0.0016	SVBP	ENSG00000177868
356.0	0.0016	CACNA1C	ENSG00000151067
356.0	0.0016	WDR62	ENSG00000075702
356.0	0.0016	SMOC1	ENSG00000198732
356.0	0.0016	DPYSL5	ENSG00000157851
356.0	0.0016	PCDH19	ENSG00000165194
356.0	0.0016	DIAPH1	ENSG00000131504
356.0	0.0016	CDON	ENSG00000064309
356.0	0.0016	CRIPTO	ENSG00000241186
356.0	0.0016	DISP1	ENSG00000154309
356.0	0.0016	DLL1	ENSG00000198719
356.0	0.0016	FGF8	ENSG00000107831
356.0	0.0016	FOXH1	ENSG00000160973
356.0	0.0016	GAS1	ENSG00000180447
356.0	0.0016	GLI2	ENSG00000074047
356.0	0.0016	NODAL	ENSG00000156574
356.0	0.0016	PLCH1	ENSG00000114805
356.0	0.0016	PTCH1	ENSG00000185920
356.0	0.0016	SHH	ENSG00000164690
356.0	0.0016	SIX3	ENSG00000138083
356.0	0.0016	STAG2	ENSG00000101972
356.0	0.0016	STIL	ENSG00000123473
356.0	0.0016	TGIF1	ENSG00000177426
356.0	0.0016	ZIC2	ENSG00000043355
356.0	0.0016	CRTAP	ENSG00000170275
356.0	0.0016	PURA	ENSG00000185129
356.0	0.0016	NR2F1	ENSG00000175745
356.0	0.0016	ESAM	ENSG00000149564
356.0	0.0016	CELF2	ENSG00000048740
356.0	0.0016	THOC2	ENSG00000125676
356.0	0.0016	PAK3	ENSG00000077264
356.0	0.0016	AHDC1	ENSG00000126705
356.0	0.0016	USP18	ENSG00000184979
356.0	0.0016	BICRA	ENSG00000063169
356.0	0.0016	ZNF292	ENSG00000188994
356.0	0.0016	EBF3	ENSG00000108001
356.0	0.0016	P2RY8	ENSG00000182162
356.0	0.0016	APC2	ENSG00000115266
356.0	0.0016	SETD2	ENSG00000181555
356.0	0.0016	KDM5B	ENSG00000117139
356.0	0.0016	DPH1	ENSG00000108963
356.0	0.0016	DPH2	ENSG00000132768
396.0	0.0015	AMELX	ENSG00000125363
396.0	0.0015	ALG9	ENSG00000086848
396.0	0.0015	PSIP1	ENSG00000164985
396.0	0.0015	H3-3A	ENSG00000163041
396.0	0.0015	RUSC2	ENSG00000198853
396.0	0.0015	HRAS	ENSG00000174775
396.0	0.0015	PGM2L1	ENSG00000165434
396.0	0.0015	TBL1XR1	ENSG00000177565
396.0	0.0015	AFG2A	ENSG00000145375
396.0	0.0015	ADARB1	ENSG00000197381
396.0	0.0015	GNS	ENSG00000135677
396.0	0.0015	KAT6A	ENSG00000083168
396.0	0.0015	CHKA	ENSG00000110721
396.0	0.0015	ARX	ENSG00000004848
396.0	0.0015	CASK	ENSG00000147044
396.0	0.0015	DMXL2	ENSG00000104093
396.0	0.0015	GNAO1	ENSG00000087258
396.0	0.0015	GRM7	ENSG00000196277
396.0	0.0015	KCNA1	ENSG00000111262
396.0	0.0015	NEUROD2	ENSG00000171532
396.0	0.0015	PIGP	ENSG00000185808
396.0	0.0015	PIGQ	ENSG00000007541
396.0	0.0015	PNKP	ENSG00000039650
396.0	0.0015	SCN1B	ENSG00000105711
396.0	0.0015	SCN2A	ENSG00000136531
396.0	0.0015	SIK1	ENSG00000142178
396.0	0.0015	SLC25A22	ENSG00000177542
396.0	0.0015	SLC32A1	ENSG00000101438
396.0	0.0015	TRIM8	ENSG00000171206
396.0	0.0015	CCDC47	ENSG00000108588
396.0	0.0015	RECQL4	ENSG00000160957
396.0	0.0015	QRICH1	ENSG00000198218
396.0	0.0015	NACC1	ENSG00000160877
396.0	0.0015	CHD3	ENSG00000170004
396.0	0.0015	SLC35C1	ENSG00000181830
396.0	0.0015	PGAP1	ENSG00000197121
396.0	0.0015	PRR21	ENSG00000221961
396.0	0.0015	SLC1A4	ENSG00000115902
396.0	0.0015	TRIP12	ENSG00000153827
396.0	0.0015	PYCR2	ENSG00000143811
458.0	0.0014	DENND5A	ENSG00000184014
458.0	0.0014	UBE3A	ENSG00000114062
458.0	0.0014	TBC1D25	ENSG00000068354
458.0	0.0014	CACNA2D1	ENSG00000153956
458.0	0.0014	MSTO1	ENSG00000125459
458.0	0.0014	KIF11	ENSG00000138160
458.0	0.0014	ODC1	ENSG00000115758
458.0	0.0014	ARVCF	ENSG00000099889
458.0	0.0014	COMT	ENSG00000093010
458.0	0.0014	GP1BB	ENSG00000203618
458.0	0.0014	HIRA	ENSG00000100084
458.0	0.0014	JMJD1C	ENSG00000171988
458.0	0.0014	RREB1	ENSG00000124782
458.0	0.0014	SEC24C	ENSG00000176986
458.0	0.0014	UFD1	ENSG00000070010
458.0	0.0014	PTPRF	ENSG00000142949
458.0	0.0014	MED13L	ENSG00000123066
458.0	0.0014	SH2B1	ENSG00000178188
458.0	0.0014	AMER1	ENSG00000184675
458.0	0.0014	BCORL1	ENSG00000085185
458.0	0.0014	TKT	ENSG00000163931
458.0	0.0014	POR	ENSG00000127948
458.0	0.0014	MID1	ENSG00000101871
458.0	0.0014	ASNS	ENSG00000070669
458.0	0.0014	PSME3IP1	ENSG00000172775
458.0	0.0014	GABRA1	ENSG00000022355
458.0	0.0014	GABRG2	ENSG00000113327
458.0	0.0014	SCN1A	ENSG00000144285
458.0	0.0014	SCN9A	ENSG00000169432
458.0	0.0014	NPPA	ENSG00000175206
458.0	0.0014	AFF3	ENSG00000144218
458.0	0.0014	NF1	ENSG00000196712
458.0	0.0014	IDS	ENSG00000010404
458.0	0.0014	AIP	ENSG00000110711
458.0	0.0014	GPR101	ENSG00000165370
458.0	0.0014	DNMT3A	ENSG00000119772
458.0	0.0014	ATP1A2	ENSG00000018625
458.0	0.0014	ATP1A3	ENSG00000105409
458.0	0.0014	CACNA1A	ENSG00000141837
458.0	0.0014	SLC1A3	ENSG00000079215
458.0	0.0014	ATN1	ENSG00000111676
458.0	0.0014	SDHAF1	ENSG00000205138
458.0	0.0014	C9orf72	ENSG00000147894
458.0	0.0014	CHMP2B	ENSG00000083937
458.0	0.0014	MAPT	ENSG00000186868
458.0	0.0014	PSEN1	ENSG00000080815
458.0	0.0014	SQSTM1	ENSG00000161011
458.0	0.0014	TMEM106B	ENSG00000106460
458.0	0.0014	TREM2	ENSG00000095970
458.0	0.0014	VCP	ENSG00000165280
458.0	0.0014	WNK1	ENSG00000060237
458.0	0.0014	B3GLCT	ENSG00000187676
458.0	0.0014	COLQ	ENSG00000206561
458.0	0.0014	LAMB2	ENSG00000172037
458.0	0.0014	KMT2E	ENSG00000005483
458.0	0.0014	NAA20	ENSG00000173418
458.0	0.0014	SLC25A24	ENSG00000085491
458.0	0.0014	ARCN1	ENSG00000095139
458.0	0.0014	GRIA2	ENSG00000120251
458.0	0.0014	COL25A1	ENSG00000188517
458.0	0.0014	ERGIC1	ENSG00000113719
458.0	0.0014	SCYL2	ENSG00000136021
563.0	0.0013	NSRP1	ENSG00000126653
563.0	0.0013	GPR26	ENSG00000154478
563.0	0.0013	SLC16A2	ENSG00000147100
563.0	0.0013	COG1	ENSG00000166685
563.0	0.0013	PIDD1	ENSG00000177595
563.0	0.0013	GNPTAB	ENSG00000111670
563.0	0.0013	ZNF669	ENSG00000188295
563.0	0.0013	EFCAB12	ENSG00000172771
563.0	0.0013	FIG4	ENSG00000112367
563.0	0.0013	DDX6	ENSG00000110367
563.0	0.0013	RLIM	ENSG00000131263
563.0	0.0013	DHPS	ENSG00000095059
563.0	0.0013	PTPN23	ENSG00000076201
563.0	0.0013	AGO2	ENSG00000123908
563.0	0.0013	MAF	ENSG00000178573
563.0	0.0013	COL1A2	ENSG00000164692
563.0	0.0013	EBP	ENSG00000147155
563.0	0.0013	MAN1B1	ENSG00000177239
563.0	0.0013	LTBP4	ENSG00000090006
563.0	0.0013	TASP1	ENSG00000089123
563.0	0.0013	MED27	ENSG00000160563
563.0	0.0013	POLR3A	ENSG00000148606
563.0	0.0013	NCAPG2	ENSG00000146918
563.0	0.0013	ARL6	ENSG00000113966
563.0	0.0013	BBIP1	ENSG00000214413
563.0	0.0013	BBS1	ENSG00000174483
563.0	0.0013	BBS10	ENSG00000179941
563.0	0.0013	BBS12	ENSG00000181004
563.0	0.0013	BBS2	ENSG00000125124
563.0	0.0013	BBS4	ENSG00000140463
563.0	0.0013	BBS5	ENSG00000163093
563.0	0.0013	BBS7	ENSG00000138686
563.0	0.0013	BBS9	ENSG00000122507
563.0	0.0013	CEP19	ENSG00000174007
563.0	0.0013	CEP290	ENSG00000198707
563.0	0.0013	CFAP418	ENSG00000156172
563.0	0.0013	CTD-3074O7.11	ENSG00000256349
563.0	0.0013	IFT172	ENSG00000138002
563.0	0.0013	IFT27	ENSG00000100360
563.0	0.0013	IFT74	ENSG00000096872
563.0	0.0013	LZTFL1	ENSG00000163818
563.0	0.0013	MKKS	ENSG00000125863
563.0	0.0013	NPHP1	ENSG00000144061
563.0	0.0013	SCAPER	ENSG00000140386
563.0	0.0013	SCLT1	ENSG00000151466
563.0	0.0013	SDCCAG8	ENSG00000054282
563.0	0.0013	TRIM32	ENSG00000119401
563.0	0.0013	TTC8	ENSG00000165533
563.0	0.0013	WDPCP	ENSG00000143951
563.0	0.0013	PRMT5	ENSG00000100462
563.0	0.0013	DPAGT1	ENSG00000172269
563.0	0.0013	PRODH2	ENSG00000250799
563.0	0.0013	WASF1	ENSG00000112290
563.0	0.0013	CSGALNACT1	ENSG00000147408
563.0	0.0013	AFF4	ENSG00000072364
563.0	0.0013	KLHL40	ENSG00000157119
563.0	0.0013	LMOD3	ENSG00000163380
563.0	0.0013	ZC3H6	ENSG00000188177
563.0	0.0013	SLCO1C1	ENSG00000139155
563.0	0.0013	SHMT2	ENSG00000182199
563.0	0.0013	KCNQ2	ENSG00000075043
563.0	0.0013	GPKOW	ENSG00000068394
563.0	0.0013	PIGL	ENSG00000108474
563.0	0.0013	EXTL3	ENSG00000012232
563.0	0.0013	GRIA4	ENSG00000152578
563.0	0.0013	CTCF	ENSG00000102974
563.0	0.0013	VPS51	ENSG00000149823
563.0	0.0013	NOP53	ENSG00000105373
563.0	0.0013	EIF2S3	ENSG00000130741
563.0	0.0013	WDR19	ENSG00000157796
563.0	0.0013	GALNT2	ENSG00000143641
563.0	0.0013	KCNH1	ENSG00000143473
563.0	0.0013	SOCS1	ENSG00000185338
563.0	0.0013	ZBTB18	ENSG00000179456
563.0	0.0013	PGAP2	ENSG00000148985
563.0	0.0013	PGAP3	ENSG00000161395
563.0	0.0013	PIGO	ENSG00000165282
563.0	0.0013	PIGV	ENSG00000060642
563.0	0.0013	PIGW	ENSG00000184886
563.0	0.0013	PIGY	ENSG00000255072
563.0	0.0013	FRA10AC1	ENSG00000148690
563.0	0.0013	SOX9	ENSG00000125398
563.0	0.0013	NOTCH3	ENSG00000074181
563.0	0.0013	CTSK	ENSG00000143387
563.0	0.0013	HGSNAT	ENSG00000165102
563.0	0.0013	ADCY5	ENSG00000173175
563.0	0.0013	NIPA1	ENSG00000170113
563.0	0.0013	NIPA2	ENSG00000140157
563.0	0.0013	TUBG1	ENSG00000131462
563.0	0.0013	WDR4	ENSG00000160193
563.0	0.0013	OTUD6B	ENSG00000155100
563.0	0.0013	ARID1A	ENSG00000117713
563.0	0.0013	SMARCA4	ENSG00000127616
563.0	0.0013	SMARCB1	ENSG00000099956
563.0	0.0013	SMARCD1	ENSG00000066117
563.0	0.0013	SMARCE1	ENSG00000073584
563.0	0.0013	SOX11	ENSG00000176887
563.0	0.0013	SOX4	ENSG00000124766
563.0	0.0013	KCNN2	ENSG00000080709
563.0	0.0013	CAMK2G	ENSG00000148660
563.0	0.0013	USP9X	ENSG00000124486
563.0	0.0013	TRAP1	ENSG00000126602
563.0	0.0013	TTI1	ENSG00000101407
563.0	0.0013	ADAMTS2	ENSG00000087116
563.0	0.0013	SRSF2	ENSG00000161547
634.0	0.0012	KMT2B	ENSG00000272333
634.0	0.0012	IPO8	ENSG00000133704
634.0	0.0012	TNNT1	ENSG00000105048
634.0	0.0012	MAN2B1	ENSG00000104774
634.0	0.0012	IFNG	ENSG00000111537
634.0	0.0012	TSC1	ENSG00000165699
634.0	0.0012	TSC2	ENSG00000103197
634.0	0.0012	GUSB	ENSG00000169919
634.0	0.0012	TBC1D24	ENSG00000162065
634.0	0.0012	NFIB	ENSG00000147862
634.0	0.0012	ALG14	ENSG00000172339
634.0	0.0012	PRMT7	ENSG00000132600
634.0	0.0012	AGA	ENSG00000038002
634.0	0.0012	ALG13	ENSG00000101901
634.0	0.0012	SLC45A1	ENSG00000162426
634.0	0.0012	DLK1	ENSG00000185559
634.0	0.0012	RTL1	ENSG00000254656
634.0	0.0012	SHOC2	ENSG00000108061
634.0	0.0012	POU4F1	ENSG00000152192
634.0	0.0012	ACY1	ENSG00000243989
634.0	0.0012	CA2	ENSG00000104267
634.0	0.0012	UBE3B	ENSG00000151148
634.0	0.0012	STT3A	ENSG00000134910
634.0	0.0012	H3-3B	ENSG00000132475
634.0	0.0012	CAMK2A	ENSG00000070808
634.0	0.0012	MAPRE2	ENSG00000166974
634.0	0.0012	TGFB3	ENSG00000119699
