rank,prediction_score,novelty_adjusted_score,novelty_bucket,strict_novelty_pass,pair_id,geneConceptId,gene_curie,gene_label,diseaseConceptId,disease_curie,disease_label,seed_phenotype_count,seed_phenotype_rarity_score,shared_phenotype_count,shared_phenotype_rarity_score,phenotype_jaccard,exact_match_count,equivalent_match_count,ancestor_match_count,descendant_match_count,shared_family_match_count,existing_match_examples,shared_family_examples
66,0.449805,0.112451,same_family_shared_ancestor,false,c5b45a984c5c2d4aa3562668b6ed72e0,54195,NCBIGene:51185,CRBN,27446,MONDO:0976231,"intellectual developmental disorder, autosomal recessive 83",8,0.01938182562067233,9,0.01961449197711719,0.14516129032258066,0,0,0,0,2,,"intellectual disability, autosomal recessive 2 via intellectual disability, autosomal recessive"
68,0.449805,0.112451,same_family_shared_ancestor,false,3633d9e9b30860deead0e7f339a9254d,54927,NCBIGene:80155,NAA15,14892,MONDO:0014892,micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome,8,0.013354019438865427,9,0.013628518478118789,0.12857142857142856,0,0,0,0,2,,"intellectual disability, autosomal dominant 50 via intellectual disability, autosomal dominant"
74,0.440647,0.110162,same_family_shared_ancestor,false,29c6a5fe21554a60ad28b5d8231c4bb2,50883,NCBIGene:958,CD40,10626,MONDO:0010626,hyper-IgM syndrome type 1,8,0.9878552496055556,10,0.9980098887808133,0.23809523809523808,0,0,0,0,2,,hyper-IgM syndrome type 3 via hyper-IgM syndrome
82,0.430514,0.107629,same_family_shared_ancestor,false,66b35366a5eff6603103a448efb8edf8,51978,NCBIGene:4552,MTRR,10185,MONDO:0010185,methylmalonic aciduria and homocystinuria type cblD,5,0.6597222222222222,19,0.8606189592445916,0.2087912087912088,0,0,0,0,2,,methylcobalamin deficiency type cblE via homocystinuria
83,0.430514,0.107629,same_family_shared_ancestor,false,c679545a297064384daac4a6f74d49bc,51976,NCBIGene:4548,MTR,10185,MONDO:0010185,methylmalonic aciduria and homocystinuria type cblD,5,0.5295893719806763,16,0.6039051693707728,0.27586206896551724,0,0,0,0,2,,methylcobalamin deficiency type cblG via homocystinuria
87,0.430514,0.107629,same_family_shared_ancestor,false,b14a456571f2f2ac9d4507f9242ffde2,55190,NCBIGene:90678,LRSAM1,7308,MONDO:0007308,Charcot-Marie-Tooth disease type 2A1,4,0.11268633564459336,13,0.14981155875190424,0.4642857142857143,0,0,0,0,2,,Charcot-Marie-Tooth disease axonal type 2P via Charcot-Marie-Tooth disease type 2
88,0.430514,0.107629,same_family_shared_ancestor,false,9670e4eb2b1f0f98db4b66b3d3e13ebb,51994,NCBIGene:4582,MUC1,8073,MONDO:0008073,familial juvenile hyperuricemic nephropathy type 1,4,0.2155561829474873,12,0.3219762545940695,0.24489795918367346,0,0,0,0,2,,"tubulointerstitial kidney disease, autosomal dominant, 2 via familial juvenile hyperuricemic nephropathy"
89,0.430514,0.107629,same_family_shared_ancestor,false,89bff09985063d25dc6f8f94c2718b0b,50674,NCBIGene:337,APOA4,8073,MONDO:0008073,familial juvenile hyperuricemic nephropathy type 1,4,0.2246470920383964,12,0.2944380492759586,0.26666666666666666,0,0,0,0,2,,"tubulointerstitial kidney disease, autosomal dominant 6 via familial juvenile hyperuricemic nephropathy"
91,0.430514,0.107629,same_family_shared_ancestor,false,28ff182fcf23eed41addfa5d49f10c56,54140,NCBIGene:50717,DCAF8,7308,MONDO:0007308,Charcot-Marie-Tooth disease type 2A1,5,0.06698018993844765,11,0.08482565978753823,0.44,0,0,0,0,2,,giant axonal neuropathy 2 via Charcot-Marie-Tooth disease type 2
94,0.430514,0.107629,same_family_shared_ancestor,false,9fadfe2d6b7ecf0030c634b950e415d4,51545,NCBIGene:3054,HCFC1,10185,MONDO:0010185,methylmalonic aciduria and homocystinuria type cblD,4,0.22056159420289856,9,0.22299342486578466,0.2,0,0,0,0,2,,"methylmalonic acidemia with homocystinuria, type cblX via methylmalonic aciduria and homocystinuria"
96,0.430514,0.107629,same_family_shared_ancestor,false,1ce599fba7aed795ce8a30c90d747699,54950,NCBIGene:80311,KLHL15,10306,MONDO:0010306,"X-linked intellectual disability, Cabezas type",5,0.019875010977515224,9,0.02351485329205166,0.16363636363636364,0,0,0,0,2,,"intellectual disability, X-linked 103 via X-linked intellectual disability"
124,0.430514,0.107629,same_family_shared_ancestor,false,0107314a15701c4f0a657dab38a53127,53163,NCBIGene:8898,MTMR2,7308,MONDO:0007308,Charcot-Marie-Tooth disease type 2A1,5,0.0330498250072994,5,0.0330498250072994,0.1724137931034483,0,0,0,0,3,,Charcot-Marie-Tooth disease type 4B1 via Charcot-Marie-Tooth disease | Charcot-Marie-Tooth disease type 4 via Charcot-Marie-Tooth disease
149,0.421647,0.105412,same_family_shared_ancestor,false,046dd22f8f6339d75218aa078f68ba1e,54055,NCBIGene:27304,MOCS3,9643,MONDO:0009643,sulfite oxidase deficiency due to molybdenum cofactor deficiency type A,4,1.0666666666666667,9,1.0706070325517711,0.11538461538461539,0,0,0,0,2,,sulfite oxidase deficiency due to molybdenum cofactor deficiency type B2 via sulfite oxidase deficiency due to molybdenum cofactor deficiency
150,0.421647,0.105412,same_family_shared_ancestor,false,cd863dc6d661f58e5d467e4030bc7cae,54411,NCBIGene:55149,MTPAP,27483,MONDO:0979230,"spastic ataxia 11, autosomal dominant",4,0.28177713091506196,9,0.3166511859953022,0.12857142857142856,0,0,0,0,2,,spastic ataxia 4 via spastic ataxia
154,0.421647,0.105412,same_family_shared_ancestor,false,1ce3de986cc495a85bf1f60ae46dd9ee,53795,NCBIGene:23184,MESD,9805,MONDO:0009805,osteogenesis imperfecta type 9,4,0.11852240896358543,8,0.1358316834270668,0.13793103448275862,0,0,0,0,2,,"osteogenesis imperfecta, type 20 via osteogenesis imperfecta"
158,0.421647,0.105412,same_family_shared_ancestor,false,4b0ca21a371f319fc09cac8de0845075,54471,NCBIGene:55603,TENT5A,13459,MONDO:0013459,osteogenesis imperfecta type 10,4,0.08638941013298523,8,0.09595490129246959,0.14035087719298245,0,0,0,0,2,,"osteogenesis imperfecta, type 18 via osteogenesis imperfecta"
159,0.421647,0.105412,same_family_shared_ancestor,false,e081460908fba4ed177211ab3ee6f958,55319,NCBIGene:124093,CCDC78,7294,MONDO:0007294,central core myopathy,5,0.07469663343775325,8,0.07794775864203858,0.14545454545454545,0,0,0,0,2,,congenital myopathy with internal nuclei and atypical cores via congenital myopathy
160,0.421647,0.105412,same_family_shared_ancestor,false,e6ce304f09cb6055a1721d4ca64a3602,54610,NCBIGene:57156,TMEM63C,11445,MONDO:0011445,hereditary spastic paraplegia 11,5,0.05319748238865886,8,0.05564787476284788,0.14814814814814814,0,0,0,0,2,,"spastic paraplegia 87, autosomal recessive via hereditary spastic paraplegia"
165,0.421647,0.105412,same_family_shared_ancestor,false,f72014d1443038a76f70ee117cb052a1,53476,NCBIGene:10243,GPHN,9643,MONDO:0009643,sulfite oxidase deficiency due to molybdenum cofactor deficiency type A,4,0.7859649122807018,7,0.7876882027040445,0.07216494845360824,0,0,0,0,2,,sulfite oxidase deficiency due to molybdenum cofactor deficiency type C via sulfite oxidase deficiency due to molybdenum cofactor deficiency
178,0.421647,0.105412,same_family_shared_ancestor,false,892248eccd1060a16f031e2f6cbd37ba,55305,NCBIGene:121512,FGD4,27442,MONDO:0976227,"Charcot-Marie-tooth disease, axonal, type 2JJ",4,0.08806878306878307,7,0.10045481443352311,0.14893617021276595,0,0,0,0,3,,Charcot-Marie-Tooth disease type 4H via Charcot-Marie-Tooth disease | Charcot-Marie-Tooth disease type 4 via Charcot-Marie-Tooth disease
184,0.421647,0.105412,same_family_shared_ancestor,false,9ba86c8f703aab957c16d58d9c618645,55603,NCBIGene:283459,GATC,26702,MONDO:0859337,combined oxidative phosphorylation deficiency 57,5,0.06903226494493588,7,0.07331351429733216,0.14893617021276595,0,0,0,0,2,,combined oxidative phosphorylation deficiency 42 via combined oxidative phosphorylation deficiency
185,0.421647,0.105412,same_family_shared_ancestor,false,46fd935a254cfe0b4eae2363e35c2383,53352,NCBIGene:9725,TMEM63A,24802,MONDO:0054791,"leukodystrophy, hypomyelinating, 16",5,0.06171914471476355,7,0.06472588419117539,0.14893617021276595,0,0,0,0,2,,"leukodystrophy, hypomyelinating, 19, transient infantile via leukodystrophy"
214,0.421647,0.105412,same_family_shared_ancestor,false,9ff18768aeefe19fdbf08ac2c112bf80,54209,NCBIGene:51293,CD320,13925,MONDO:0013925,"methylmalonic acidemia with homocystinuria, type cblJ",6,0.1399442170259297,6,0.1399442170259297,0.15,0,0,0,0,2,,methylmalonic acidemia due to transcobalamin receptor defect via methylmalonic acidemia
215,0.421647,0.105412,same_family_shared_ancestor,false,332556100b885413e2540cbd723d43e9,54209,NCBIGene:51293,CD320,10183,MONDO:0010183,methylmalonic aciduria and homocystinuria type cblF,6,0.1398194203483363,6,0.1398194203483363,0.13043478260869565,0,0,0,0,2,,methylmalonic acidemia due to transcobalamin receptor defect via methylmalonic acidemia
218,0.421647,0.105412,same_family_shared_ancestor,false,236143eb294471ae4840e6211ce4d6d6,54732,NCBIGene:63931,MRPS14,12191,MONDO:0012191,hepatoencephalopathy due to combined oxidative phosphorylation defect type 1,4,0.11791310541310542,6,0.12203682235320785,0.13333333333333333,0,0,0,0,2,,combined oxidative phosphorylation deficiency 38 via combined oxidative phosphorylation deficiency
220,0.421647,0.105412,same_family_shared_ancestor,false,284707caf2ec4440de1d95eeb4e51135,53795,NCBIGene:23184,MESD,12581,MONDO:0012581,osteogenesis imperfecta type 8,4,0.11852240896358543,6,0.11915732793467229,0.1111111111111111,0,0,0,0,2,,"osteogenesis imperfecta, type 20 via osteogenesis imperfecta"
221,0.421647,0.105412,same_family_shared_ancestor,false,95ad1cdea6f732e7157032920b258289,52796,NCBIGene:7072,TIA1,14641,MONDO:0014641,frontotemporal dementia and/or amyotrophic lateral sclerosis 4,4,0.1048973973973974,6,0.1090435177780624,0.125,0,0,0,0,2,,amyotrophic lateral sclerosis 26 with or without frontotemporal dementia via amyotrophic lateral sclerosis
240,0.421647,0.105412,same_family_shared_ancestor,false,2d36c886a0532104dd2c4449b4ea7fe5,54723,NCBIGene:63899,NSUN3,24754,MONDO:0054677,combined oxidative phosphorylation deficiency 33,5,0.049983119890012605,6,0.050215786246457464,0.14285714285714285,0,0,0,0,2,,combined oxidative phosphorylation deficiency 48 via combined oxidative phosphorylation deficiency
242,0.421647,0.105412,same_family_shared_ancestor,false,11d22ca377e16c30615502b96f2c4ee3,54105,NCBIGene:29928,TIMM22,14684,MONDO:0014684,combined oxidative phosphorylation defect type 26,5,0.04901331047864475,6,0.04924597683508961,0.12,0,0,0,0,2,,combined oxidative phosphorylation deficiency 43 via combined oxidative phosphorylation deficiency
250,0.421647,0.105412,same_family_shared_ancestor,false,aa5a6a76f46d8d14fde0bf56ce1b808d,51616,NCBIGene:3300,DNAJB2,7309,MONDO:0007309,Charcot-Marie-Tooth disease type 1A,5,0.026624298052157824,6,0.03153830296616274,0.14634146341463414,0,0,0,0,1,,Charcot-Marie-Tooth disease type 2 via Charcot-Marie-Tooth disease
23,0.452696,0.090539,same_family_ancestor_link,false,4ef9142e53cebcc3ea5a5a7134cd29a6,54521,NCBIGene:55788,LMBRD1,10184,MONDO:0010184,methylmalonic aciduria and homocystinuria type cblC,4,1.0357142857142858,28,1.796417982727539,0.25688073394495414,0,0,1,0,2,methylmalonic aciduria and homocystinuria (depth 1),methylmalonic aciduria and homocystinuria type cblF via methylmalonic aciduria and homocystinuria
25,0.452696,0.090539,same_family_ancestor_link,false,3bf73f89967211e6d30be8b4fc8a1c79,54052,NCBIGene:27249,MMADHC,10184,MONDO:0010184,methylmalonic aciduria and homocystinuria type cblC,4,0.6845238095238095,25,1.5545576137199877,0.19083969465648856,0,0,2,0,4,methylmalonic aciduria and homocystinuria (depth 1) | disorder of organic acid metabolism (depth 4),methylmalonic aciduria and homocystinuria type cblD via methylmalonic aciduria and homocystinuria | homocystinuria-megaloblastic anemia cblD type via homocystinuria
28,0.452696,0.090539,same_family_ancestor_link,false,90c934699d02e6b769de9799009f7808,55485,NCBIGene:166785,MMAA,10184,MONDO:0010184,methylmalonic aciduria and homocystinuria type cblC,4,0.5462662337662337,20,0.6091668543543611,0.2564102564102564,0,0,1,0,0,disorder of organic acid metabolism (depth 4),
29,0.452696,0.090539,same_family_ancestor_link,false,813409f1f2c5856ecc113b5535c293ec,55650,NCBIGene:326625,MMAB,10184,MONDO:0010184,methylmalonic aciduria and homocystinuria type cblC,4,0.5462662337662337,19,0.6075449088765162,0.2375,0,0,1,0,0,disorder of organic acid metabolism (depth 4),
30,0.452696,0.090539,same_family_ancestor_link,false,039571bbba7fd4832518bd13ae55d027,52396,NCBIGene:5826,ABCD4,10184,MONDO:0010184,methylmalonic aciduria and homocystinuria type cblC,6,0.691468253968254,17,0.7874392585166544,0.19767441860465115,0,0,1,0,2,methylmalonic aciduria and homocystinuria (depth 1),"methylmalonic acidemia with homocystinuria, type cblJ via methylmalonic aciduria and homocystinuria"
77,0.430514,0.086103,same_family_ancestor_link,false,c1ecedcef39025cef66e952da7716563,52105,NCBIGene:4869,NPM1,12883,MONDO:0012883,acute promyelocytic leukemia,4,0.3253968253968254,37,0.8672354667090978,0.3592233009708738,0,0,4,0,0,acute myeloid leukemia (depth 1),
80,0.430514,0.086103,same_family_ancestor_link,false,cb58457e539da6f346bd531026cbbb24,53952,NCBIGene:25974,MMACHC,10185,MONDO:0010185,methylmalonic aciduria and homocystinuria type cblD,4,0.6845238095238095,24,1.3672002893589423,0.1610738255033557,0,0,2,0,2,methylmalonic aciduria and homocystinuria (depth 1) | disorder of organic acid metabolism (depth 4),methylmalonic aciduria and homocystinuria type cblC via methylmalonic aciduria and homocystinuria
81,0.430514,0.086103,same_family_ancestor_link,false,25289ec3a603cbdfdd71bbac4d14afef,52151,NCBIGene:5052,PRDX1,10185,MONDO:0010185,methylmalonic aciduria and homocystinuria type cblD,5,0.7956349206349206,21,1.0636952493641854,0.27631578947368424,0,0,2,0,2,methylmalonic aciduria and homocystinuria (depth 1) | disorder of organic acid metabolism (depth 4),methylmalonic aciduria and homocystinuria type cblC via methylmalonic aciduria and homocystinuria
84,0.430514,0.086103,same_family_ancestor_link,false,eac15c2986f5943a9dca33bfbd782e6f,50963,NCBIGene:1201,CLN3,9744,MONDO:0009744,neuronal ceroid lipofuscinosis 1,4,0.26750700280112044,15,0.32094937712468524,0.3,0,0,1,0,3,neuronal ceroid lipofuscinosis (depth 1),neuronal ceroid lipofuscinosis 3 via neuronal ceroid lipofuscinosis | juvenile neuronal ceroid lipofuscinosis via neuronal ceroid lipofuscinosis
85,0.430514,0.086103,same_family_ancestor_link,false,89c2e1e45c7e66bb519256767c8de16a,52396,NCBIGene:5826,ABCD4,10185,MONDO:0010185,methylmalonic aciduria and homocystinuria type cblD,6,0.691468253968254,13,0.7732871679453848,0.22807017543859648,0,0,1,0,2,methylmalonic aciduria and homocystinuria (depth 1),"methylmalonic acidemia with homocystinuria, type cblJ via methylmalonic aciduria and homocystinuria"
104,0.430514,0.086103,same_family_ancestor_link,false,95b3f70c9c6b711023e3aeb154283f36,51598,NCBIGene:3208,HPCA,7492,MONDO:0007492,early-onset generalized limb-onset dystonia,4,0.22064305203840087,7,0.2383271935659326,0.17073170731707318,0,0,1,0,0,dystonic disorder (depth 5),
111,0.430514,0.086103,same_family_ancestor_link,false,aa529924642f40f65b7befcd8e92ab37,51264,NCBIGene:2120,ETV6,12883,MONDO:0012883,acute promyelocytic leukemia,5,0.043338496622348434,7,0.04767483504446564,0.1590909090909091,0,0,4,0,0,acute myeloid leukemia (depth 1),
119,0.430514,0.086103,same_family_ancestor_link,false,d4a568985303941001523ab5a2fd181e,51616,NCBIGene:3300,DNAJB2,7308,MONDO:0007308,Charcot-Marie-Tooth disease type 2A1,5,0.026624298052157824,6,0.02908130050916028,0.2222222222222222,0,0,1,0,0,Charcot-Marie-Tooth disease type 2 (depth 1),
127,0.421647,0.084329,same_family_ancestor_link,false,ff46a460987940905d15bfa0aec01453,55773,NCBIGene:653361,NCF1,9310,MONDO:0009310,"granulomatous disease, chronic, autosomal recessive, cytochrome b-positive, type 2",4,0.9,27,2.221192975068707,0.10975609756097561,0,0,1,0,0,chronic granulomatous disease (depth 1),
129,0.421647,0.084329,same_family_ancestor_link,false,95deace3d457557c77d72e649025cf85,55773,NCBIGene:653361,NCF1,9308,MONDO:0009308,"granulomatous disease, chronic, autosomal recessive, cytochrome b-negative",4,0.9,25,2.18616594804168,0.10683760683760683,0,0,1,0,0,chronic granulomatous disease (depth 1),
132,0.421647,0.084329,same_family_ancestor_link,false,e6180aeca047f47f86e5b2149a9d7068,50956,NCBIGene:1184,CLCN5,10186,MONDO:0010186,"vitamin D-dependent rickets, type 2A",4,0.7722222222222223,16,1.5776400665380057,0.13445378151260504,0,0,2,0,0,rickets (depth 3),
133,0.421647,0.084329,same_family_ancestor_link,false,25e739ef01528eb3e4ff1e8e983a20c0,50956,NCBIGene:1184,CLCN5,10810,MONDO:0010810,"vitamin D hydroxylation-deficient rickets, type 1B",4,0.7722222222222223,15,1.3776400665380057,0.14018691588785046,0,0,2,0,0,rickets (depth 3),
